w,vector_semantico
stalls,"['sales_booth', 'dilly-dally', 'cubicle', 'conk', 'horse_barn', 'carrell', 'shillyshally', 'kiosk', 'procrastinate', 'stalls', 'stalling', 'booth', 'stand', ""drag_one's_heels"", ""drag_one's_feet"", 'dillydally', 'carrel', 'stall', 'stable']","Fair, Bachelors Get Lonely"
got,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']","Fair, Bachelors Get Lonely"
clothed,"['draped', 'robe', 'raiment', 'mantled', 'tog', 'clad', 'cloak', 'adorn', 'garment', 'invest', 'garb', 'dress', 'clothed', 'fit_out', 'clothe', 'cloaked', 'apparel', 'habilitate', 'wrapped', 'drape', 'enclothe']","Fair, Bachelors Get Lonely"
leg,"['branch', 'leg', 'wooden_leg', 'pegleg', 'ramification', 'stage', 'peg']","Fair, Bachelors Get Lonely"
later,"['by_and_by', 'recent', 'later', 'tardy', 'ulterior', 'belated', 'subsequently', 'after', 'later_on', 'former', 'afterwards', 'posterior', 'afterward', 'late', 'previous']","Fair, Bachelors Get Lonely"
as,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']","Fair, Bachelors Get Lonely"
always,"['perpetually', 'invariably', 'ever', 'constantly', 'incessantly', 'always', ""e'er"", 'forever']","Fair, Bachelors Get Lonely"
figure,"['human_body', 'chassis', 'forecast', 'shape', 'reckon', 'trope', 'name', 'count_on', 'project', 'visualise', 'calculate', 'fancy', 'digit', 'cipher', 'visualize', 'number', 'cypher', 'envision', 'image', 'physique', 'work_out', 'see', 'public_figure', 'anatomy', 'figure', 'bod', 'figure_of_speech', 'picture', 'material_body', 'soma', 'design', 'enter', 'form', 'pattern', 'frame', 'fig', 'flesh', 'physical_body', 'estimate', 'build', 'compute']","Fair, Bachelors Get Lonely"
show,"['shew', 'read', 'demonstrate', 'evince', 'establish', 'present', 'express', 'testify', 'usher', 'render', 'demo', 'picture', 'designate', 'appearance', 'bear_witness', 'show', 'point', 'evidence', 'display', 'indicate', 'depict', 'show_up', 'register', 'record', 'exhibit', 'prove']","Fair, Bachelors Get Lonely"
sidelong,"['squint', 'squint-eyed', 'squinty', 'obliquely', 'asquint', 'lateral', 'askant', 'sidelong', 'askance', 'sideways']","Fair, Bachelors Get Lonely"
times,"['times', 'clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'multiplication', 'prison_term', 'time']","Fair, Bachelors Get Lonely"
My,[],"Fair, Bachelors Get Lonely"
other,"['early', 'former', 'other']","Fair, Bachelors Get Lonely"
she's,[],"Fair, Bachelors Get Lonely"
meal,"['repast', 'meal']","Fair, Bachelors Get Lonely"
against,[],"Fair, Bachelors Get Lonely"
another,"['some_other', 'another']","Fair, Bachelors Get Lonely"
drive,"['push_back', 'force_back', 'push', 'driving', 'driving_force', 'cause', 'repel', 'ram', 'labor', 'force', 'repulse', 'get', 'parkway', 'take', 'aim', 'thrust', 'movement', 'effort', 'ride', 'motor', 'driveway', 'crusade', 'tug', 'drive', 'campaign', 'private_road', 'labour', 'beat_back']","Fair, Bachelors Get Lonely"
sort,"['kind', 'classify', 'sieve', 'assort', 'form', 'sort_out', 'screen_out', 'screen', 'class', 'sorting', 'sort', 'separate', 'variety']","Fair, Bachelors Get Lonely"
away,"['outside', 'forth', 'aside', 'by', 'off', 'out', 'away']","Fair, Bachelors Get Lonely"
filled,"['filled', 'take', 'meet', 'satisfy', 'sate', 'fill', 'replete', 'fulfil', 'make_full', 'satiate', 'fulfill', 'occupy', 'fill_up']","Fair, Bachelors Get Lonely"
park,"['park', 'parking_lot', 'commons', 'parkland', 'Mungo_Park', 'common', 'Park', 'car_park', 'parking_area', 'ballpark', 'green']","Fair, Bachelors Get Lonely"
and,[],"Fair, Bachelors Get Lonely"
couple,"['twin', 'couple', 'duo', 'span', 'twosome', 'duet', 'partner_off', 'match', 'duad', 'mate', 'yoke', 'couple_on', 'pair_off', 'copulate', 'couple_up', 'dyad', 'distich', 'twain', 'pair', 'mates', 'brace', 'couplet']","Fair, Bachelors Get Lonely"
plus,"['plus', 'addition', 'asset', 'positive', 'summation']","Fair, Bachelors Get Lonely"
faint,"['dim', 'faint', 'conk', 'wispy', 'fainthearted', 'vague', 'feeble', 'swooning', 'deliquium', 'weak', 'timid', 'light', 'swoon', 'light-headed', 'pass_out', 'shadowy', 'lightheaded', 'syncope', 'faint-hearted']","Fair, Bachelors Get Lonely"
undependable,"['unreliable', 'undependable']","Fair, Bachelors Get Lonely"
once-over,"['look-over', 'once-over']","Fair, Bachelors Get Lonely"
business,"['byplay', 'business_organization', 'commercial_enterprise', 'job', 'clientele', 'patronage', 'occupation', 'business_concern', 'line', 'stage_business', 'business_organisation', 'business_enterprise', 'line_of_work', 'business_sector', 'concern', 'business']","Fair, Bachelors Get Lonely"
else,[],"Fair, Bachelors Get Lonely"
him,[],"Fair, Bachelors Get Lonely"
office,"['billet', 'government_agency', 'business_office', 'situation', 'position', 'agency', 'office', 'power', 'bureau', 'part', 'role', 'berth', 'place', 'authority', 'function', 'federal_agency', 'post', 'office_staff', 'spot']","Fair, Bachelors Get Lonely"
half,"['half', 'one-half']","Fair, Bachelors Get Lonely"
sudden,['sudden'],"Fair, Bachelors Get Lonely"
used,"['utilise', 'habituate', 'exploited', 'put-upon', 'apply', 'victimized', 'use', 'practice', 'expend', 'employ', 'utilize', 'used', 'ill-used', 'victimised', 'secondhand']","Fair, Bachelors Get Lonely"
hunger,"['thirstiness', 'thirst', 'hungriness', 'famish', 'crave', 'hunger', 'starve', 'lust']","Fair, Bachelors Get Lonely"
doesn't,[],"Fair, Bachelors Get Lonely"
transposed,"['transposed', 'reversed', 'counterchange', 'commute', 'transfer', 'converse', 'permute', 'interchange', 'transplant', 'transpose']","Fair, Bachelors Get Lonely"
The,[],"Fair, Bachelors Get Lonely"
bothering,"['inconvenience_oneself', 'inconvenience', 'rile', 'get_at', 'bother', 'put_out', 'nark', 'nettle', 'disoblige', 'trouble', 'gravel', 'vex', 'discommode', 'irritate', 'annoy', 'get_to', 'rag', 'incommode', 'trouble_oneself', 'chafe', 'devil']","Fair, Bachelors Get Lonely"
signal,"['point', 'signalize', 'signalise', 'signal', 'indicate', 'sign', 'betoken', 'signaling', 'bespeak']","Fair, Bachelors Get Lonely"
detective,"['police_detective', 'investigator', 'tec', 'detective']","Fair, Bachelors Get Lonely"
up,"['improving', 'upwardly', 'astir', 'upwards', 'upward', 'up']","Fair, Bachelors Get Lonely"
don't,[],"Fair, Bachelors Get Lonely"
better,"['advantageously', 'amend', 'ripe', 'break', 'secure', 'well', 'wagerer', 'dependable', 'effective', 'honest', 'beneficial', 'punter', 'ameliorate', 'improve', 'in_effect', 'undecomposed', 'right', 'adept', 'serious', 'just', 'considerably', 'full', 'skilful', 'estimable', 'honorable', 'in_force', 'unspoiled', 'near', 'skillful', 'easily', 'meliorate', 'proficient', 'best', 'salutary', 'safe', 'substantially', 'expert', 'better', 'upright', 'dear', 'respectable', 'sound', 'bettor', 'practiced', 'intimately', 'comfortably', 'good', 'unspoilt']","Fair, Bachelors Get Lonely"
showing,"['shew', 'read', 'demonstrate', 'evince', 'establish', 'present', 'express', 'testify', 'viewing', 'usher', 'render', 'demo', 'picture', 'designate', 'bear_witness', 'show', 'point', 'evidence', 'display', 'showing', 'indicate', 'depict', 'show_up', 'register', 'record', 'screening', 'exhibit', 'prove']","Fair, Bachelors Get Lonely"
might,"['mightiness', 'power', 'might']","Fair, Bachelors Get Lonely"
When,[],"Fair, Bachelors Get Lonely"
looking,"['front', 'depend', 'reckon', 'seem', 'expect', 'calculate', 'looking_at', 'appear', 'wait', 'await', 'looking_for', 'see', 'take_care', 'sounding', 'search', 'look', 'attend', 'count', 'face', 'looking', 'bet']","Fair, Bachelors Get Lonely"
eye,"['centre', 'oculus', 'middle', 'eyeball', 'center', 'optic', 'eye', 'heart']","Fair, Bachelors Get Lonely"
exit,"['exit', 'expire', 'departure', 'kick_the_bucket', 'decease', 'expiration', 'perish', 'buy_the_farm', 'loss', 'conk', 'get_out', 'way_out', 'outlet', 'snuff_it', 'going', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'release', 'croak', 'passing', 'go_out', 'die', 'pass', 'choke', 'issue', 'drop_dead', 'leave', 'pop_off']","Fair, Bachelors Get Lonely"
third,"['third_gear', 'third_base', 'tierce', 'third', 'tertiary', 'thirdly', 'one-third', '3rd']","Fair, Bachelors Get Lonely"
With,[],"Fair, Bachelors Get Lonely"
there's,[],"Fair, Bachelors Get Lonely"
within,"['within', 'inside']","Fair, Bachelors Get Lonely"
any,"['whatever', 'whatsoever', 'any']","Fair, Bachelors Get Lonely"
units,"['unit', 'whole', 'building_block', 'unit_of_measurement', 'social_unit']","Fair, Bachelors Get Lonely"
thoughtfully,['thoughtfully'],"Fair, Bachelors Get Lonely"
even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']","Fair, Bachelors Get Lonely"
work,"['body_of_work', 'knead', 'sour', 'play', 'piece_of_work', 'shape', 'bring', 'oeuvre', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'lick', 'act_upon', 'puzzle_out', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'workplace', 'operate', 'influence', 'process', 'turn', 'solve', 'run', 'function', 'form', 'crop', 'study', 'make', 'cultivate', 'forge', 'mold', 'employment']","Fair, Bachelors Get Lonely"
agency,"['government_agency', 'bureau', 'agency', 'means', 'way', 'office', 'delegacy', 'authority', 'federal_agency', 'representation']","Fair, Bachelors Get Lonely"
ten-fifty-five,[],"Fair, Bachelors Get Lonely"
sweater,"['sweater', 'perspirer', 'jumper']","Fair, Bachelors Get Lonely"
!,[],"Fair, Bachelors Get Lonely"
mile,"['geographical_mile', 'statute_mile', 'nautical_mile', 'mile', 'sea_mile', 'knot', 'air_mile', 'international_mile', 'naut_mi', 'stat_mi', 'mil', 'Roman_mile', 'international_nautical_mile', 'land_mile', 'mi', 'Admiralty_mile', 'Swedish_mile']","Fair, Bachelors Get Lonely"
put,"['position', 'put', 'frame', 'lay', 'cast', 'couch', 'invest', 'arrange', 'redact', 'order', 'put_option', 'place', 'commit', 'assign', 'set_up', 'set', 'pose']","Fair, Bachelors Get Lonely"
realized,"['take_in', 'completed', 'agnise', 'realize', 'bring_in', 'agnize', 'accomplished', 'clear', 'recognise', 'pull_in', 'realised', 'substantiate', 'realized', 'see', 'actualise', 'gain', 'earn', 'understand', 'make', 'realise', 'recognize', 'actualize']","Fair, Bachelors Get Lonely"
first,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']","Fair, Bachelors Get Lonely"
wiggle,"['joggle', 'jiggle', 'wiggle', 'squirm', 'wriggle']","Fair, Bachelors Get Lonely"
written,"['compose', 'save', 'drop_a_line', 'write', 'written', 'pen', 'publish', 'indite', 'spell', 'scripted']","Fair, Bachelors Get Lonely"
plates,"['denture', 'crustal_plate', 'home_plate', 'collection_plate', 'plate', 'plot', 'scale', 'dental_plate', 'shell', 'photographic_plate', 'plateful', 'home', 'home_base', 'plat']","Fair, Bachelors Get Lonely"
positively,['positively'],"Fair, Bachelors Get Lonely"
monthly,['monthly'],"Fair, Bachelors Get Lonely"
evening,"['flush', 'eve', 'evening', 'even_out', 'level', 'eventide', 'even']","Fair, Bachelors Get Lonely"
walked,"['walk', 'take_the_air']","Fair, Bachelors Get Lonely"
check,"['watch', 'check-out_procedure', 'confirmation', 'checker', 'baulk', 'stay', 'see_to_it', 'ascertain', 'break', 'check_mark', 'bank_check', 'mark', 'impediment', 'chink', 'check_over', 'insure', 'control', 'curb', 'hold_in', 'hitch', 'match', 'condition', 'stoppage', 'tick_off', 'fit', 'learn', 'check_up_on', 'delay', 'halt', 'arrest', 'chip', 'mark_off', 'assure', 'retard', 'handicap', 'gibe', 'hindrance', 'balk', 'crack', 'tally', 'see', 'substantiation', 'check_out', 'hold', 'chequer', 'turn_back', 'determine', 'moderate', 'correspond', 'hinderance', 'cheque', 'suss_out', 'go_over', 'ensure', 'check_into', 'hold_back', 'find_out', 'stop', 'discipline', 'train', 'contain', 'deterrent', 'assay', 'check', 'look_into', 'check_off', 'chit', 'tick', 'tab', 'agree', 'verification', 'bridle', 'checkout', 'jibe']","Fair, Bachelors Get Lonely"
ice,"['frost', 'Methedrine', 'methamphetamine_hydrochloride', 'frosting', 'ICE', 'frappe', 'ice_rink', 'glass', 'icing', 'deoxyephedrine', 'crank', 'trash', 'water_ice', 'methamphetamine', 'internal-combustion_engine', 'shabu', 'sparkler', 'chalk', 'meth', 'ice', 'ice-skating_rink', 'chicken_feed']","Fair, Bachelors Get Lonely"
house,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']","Fair, Bachelors Get Lonely"
much,"['a_great_deal', 'a_good_deal', 'a_lot', 'practically', 'often', 'much', 'very_much', 'lots']","Fair, Bachelors Get Lonely"
make,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']","Fair, Bachelors Get Lonely"
magnifies,"['amplify', 'overdraw', 'enlarge', 'hyperbolize', 'exaggerate', 'hyperbolise', 'overstate', 'blow_up', 'magnify']","Fair, Bachelors Get Lonely"
dodge,"['elude', 'put_off', 'parry', 'stratagem', 'scheme', 'sidestep', 'skirt', 'circumvent', 'dodging', 'duck', 'dodge', 'contrivance', 'fudge', 'hedge', 'evade']","Fair, Bachelors Get Lonely"
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']","Fair, Bachelors Get Lonely"
slacks,"['slack_up', 'let_up', 'slow_down', 'relax', 'die_away', 'slow_up', 'quag', 'morass', 'falling_off', 'slacken', 'abate', 'slack_water', 'slump', 'slow', 'drop-off', 'slake', 'quagmire', 'slackness', 'falloff', 'slacks', 'slack', 'slack_off', 'mire']","Fair, Bachelors Get Lonely"
cracker-box,[],"Fair, Bachelors Get Lonely"
parked,"['park', 'parked']","Fair, Bachelors Get Lonely"
Unit,"['unit', 'whole', 'building_block', 'unit_of_measurement', 'social_unit']","Fair, Bachelors Get Lonely"
under,"['under', 'below', 'nether']","Fair, Bachelors Get Lonely"
Can,"['ass', 'tush', 'backside', 'give_the_sack', 'stern', 'bathroom', 'behind', 'canful', 'butt', 'nates', 'fundament', 'tail_end', 'privy', 'keister', 'send_away', 'dismiss', 'rear_end', 'fanny', 'give_the_axe', 'lav', 'potty', 'arse', 'john', 'fire', 'hindquarters', 'seat', 'rump', 'bottom', 'sack', 'throne', 'give_notice', 'rear', 'lavatory', 'displace', 'derriere', 'terminate', 'posterior', 'buttocks', 'can', 'can_buoy', 'pot', 'stool', 'crapper', 'buns', 'tail', 'tin', 'tooshie', 'commode', 'put_up', 'toilet', 'tin_can', 'force_out', 'hind_end', 'prat', 'bum']","Fair, Bachelors Get Lonely"
handed,"['give', 'handed', 'pass_on', 'hand', 'reach', 'pass', 'turn_over']","Fair, Bachelors Get Lonely"
bug,"['hemipteran', 'tease', 'pester', 'intercept', 'badger', 'tap', 'hemipterous_insect', 'microbe', 'germ', 'glitch', 'hemipteron', 'bug', 'beleaguer', 'wiretap']","Fair, Bachelors Get Lonely"
close,"['closing_curtain', 'finish', 'shut_down', 'close', 'last', 'close_down', 'skinny', 'cheeseparing', 'tightlipped', 'ending', 'closelipped', 'closing', 'fold', 'nigh', 'finale', 'penny-pinching', 'end', 'snug', 'airless', 'stopping_point', 'near', 'finis', 'tight', 'stuffy', 'closely', 'come_together', 'conclusion', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'close_up', 'faithful', 'conclude', 'shut', 'fill_up']","Fair, Bachelors Get Lonely"
unit,"['unit', 'whole', 'building_block', 'unit_of_measurement', 'social_unit']","Fair, Bachelors Get Lonely"
haven't,[],"Fair, Bachelors Get Lonely"
fearful,"['fearful', 'direful', 'awful', 'dreadful', 'frightening', 'horrendous', 'dreaded', 'cowardly', 'horrific', 'dire', 'fearsome', 'frightful', 'timorous', 'terrible', 'dread', 'trepid']","Fair, Bachelors Get Lonely"
ever,"['ever', 'ever_so', 'always', ""e'er"", 'of_all_time']","Fair, Bachelors Get Lonely"
buzz-buzz-buzz,[],"Fair, Bachelors Get Lonely"
without,[],"Fair, Bachelors Get Lonely"
difference,"['conflict', 'dispute', 'divergence', 'deviation', 'departure', 'difference', 'difference_of_opinion', 'remainder']","Fair, Bachelors Get Lonely"
We,[],"Fair, Bachelors Get Lonely"
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']","Fair, Bachelors Get Lonely"
nostrils,"['anterior_naris', 'nostril']","Fair, Bachelors Get Lonely"
quarry,"['stone_pit', 'pit', 'prey', 'fair_game', 'quarry', 'target']","Fair, Bachelors Get Lonely"
saw,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'proverb', 'power_saw', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'saw', 'assure', 'sawing_machine', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'adage', 'figure', 'picture', 'come_across', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'byword', 'escort', 'realise', 'get_wind']","Fair, Bachelors Get Lonely"
tightest-fitting,[],"Fair, Bachelors Get Lonely"
Beautiful,['beautiful'],"Fair, Bachelors Get Lonely"
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']","Fair, Bachelors Get Lonely"
weary,"['tire', 'aweary', 'outwear', 'wear_upon', 'pall', 'wear_out', 'tire_out', 'weary', 'fag', 'jade', 'fatigue', 'wear_down', 'fag_out', 'wear']","Fair, Bachelors Get Lonely"
giveaway,"['game_show', 'giveaway']","Fair, Bachelors Get Lonely"
?,[],"Fair, Bachelors Get Lonely"
He,"['atomic_number_2', 'he', 'He', 'helium']","Fair, Bachelors Get Lonely"
rental,"['letting', 'rental', 'renting', 'lease']","Fair, Bachelors Get Lonely"
By,"['aside', 'away', 'by', 'past']","Fair, Bachelors Get Lonely"
Whoever,[],"Fair, Bachelors Get Lonely"
manager,"['coach', 'managing_director', 'director', 'handler', 'manager']","Fair, Bachelors Get Lonely"
Traffic,"['traffic', 'dealings']","Fair, Bachelors Get Lonely"
communication,"['communicating', 'communication']","Fair, Bachelors Get Lonely"
the,[],"Fair, Bachelors Get Lonely"
listening,"['hearing', 'mind', 'hear', 'listening', 'take_heed', 'listen', 'heed']","Fair, Bachelors Get Lonely"
stall,"['sales_booth', 'conk', 'carrell', 'stalling', 'dilly-dally', 'stand', 'booth', ""drag_one's_heels"", 'stall', 'shillyshally', 'kiosk', 'procrastinate', 'dillydally', ""drag_one's_feet"", 'cubicle', 'carrel']","Fair, Bachelors Get Lonely"
Then,"['then', 'so', 'and_then', 'and_so']","Fair, Bachelors Get Lonely"
you'd,[],"Fair, Bachelors Get Lonely"
feet,"['animal_foot', 'fundament', 'metrical_foot', 'substructure', 'foot', 'infantry', 'understructure', 'base', 'pes', 'foundation', 'groundwork', 'ft', 'human_foot', 'invertebrate_foot', 'metrical_unit']","Fair, Bachelors Get Lonely"
dollar,"['clam', 'dollar_bill', 'dollar_sign', 'dollar', 'one_dollar_bill', 'buck', 'dollar_mark']","Fair, Bachelors Get Lonely"
ways,"['manner', 'means', 'agency', 'direction', 'elbow_room', 'style', 'way', 'slipway', 'fashion', 'path', 'mode', 'way_of_life', 'shipway', 'ways', 'room']","Fair, Bachelors Get Lonely"
She,[],"Fair, Bachelors Get Lonely"
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']","Fair, Bachelors Get Lonely"
keeping,"['hold_on', 'preserve', 'keep', 'prevent', 'observe', 'hold_open', 'proceed', 'guardianship', 'keep_back', 'stay_fresh', 'keep_on', 'go_along', 'holding', 'save', 'continue', 'hold', 'retention', 'restrain', 'maintain', 'go_on', 'hold_back', 'keep_open', 'safekeeping', 'celebrate', 'sustain', 'retain', 'keeping']","Fair, Bachelors Get Lonely"
San,[],"Fair, Bachelors Get Lonely"
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']","Fair, Bachelors Get Lonely"
will,"['will', 'volition', 'leave', 'testament', 'bequeath']","Fair, Bachelors Get Lonely"
which,[],"Fair, Bachelors Get Lonely"
girl,"['girlfriend', 'young_woman', 'lady_friend', 'fille', 'girl', 'missy', 'miss', 'young_lady', 'little_girl', 'female_child', 'daughter']","Fair, Bachelors Get Lonely"
letting,"['permit', 'have', 'rent', 'countenance', 'letting', 'get', 'rental', 'let', 'allow', 'lease']","Fair, Bachelors Get Lonely"
five,"['cinque', 'V', 'quintet', 'five-spot', 'Phoebe', 'quint', 'quintuplet', 'five', 'fivesome', 'Little_Phoebe', 'pentad', 'basketball_team', 'fin', '5', 'v']","Fair, Bachelors Get Lonely"
bedded,"['sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'bedded', 'screw', 'have_sex', 'have_it_off', 'stratified', 'sack_out', 'know', 'hump', 'go_to_bed', 'bonk', 'go_to_sleep', 'have_a_go_at_it', 'hit_the_sack', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'turn_in', 'kip_down', 'eff', 'get_it_on', 'make_love', 'get_laid', 'bang', 'hit_the_hay', 'retire', 'crawl_in', 'jazz', 'sleep_together']","Fair, Bachelors Get Lonely"
severed,"['cut_off', 'discerp', 'break_up', 'sever', 'severed', 'lop']","Fair, Bachelors Get Lonely"
