w,vector_semantico
as,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']", A Cup of the Sun
always,"['perpetually', 'invariably', 'ever', 'constantly', 'incessantly', 'always', ""e'er"", 'forever']", A Cup of the Sun
fear,"['awe', 'revere', 'venerate', 'fear', 'fright', 'veneration', 'care', 'reverence', 'fearfulness', 'concern', 'dread']", A Cup of the Sun
figure,"['human_body', 'chassis', 'forecast', 'shape', 'reckon', 'trope', 'name', 'count_on', 'project', 'visualise', 'calculate', 'fancy', 'digit', 'cipher', 'visualize', 'number', 'cypher', 'envision', 'image', 'physique', 'work_out', 'see', 'public_figure', 'anatomy', 'figure', 'bod', 'figure_of_speech', 'picture', 'material_body', 'soma', 'design', 'enter', 'form', 'pattern', 'frame', 'fig', 'flesh', 'physical_body', 'estimate', 'build', 'compute']", A Cup of the Sun
station,"['post', 'send', 'place', 'station']", A Cup of the Sun
elders,"['elderberry_bush', 'elder', 'senior']", A Cup of the Sun
silent,"['mum', 'soundless', 'understood', 'tacit', 'dumb', 'still', 'silent', 'unsounded', 'mute']", A Cup of the Sun
sure,"['certainly', 'for_certain', 'surely', 'trusted', 'sure_as_shooting', 'certain', 'sure_enough', 'indisputable', 'sure', 'for_sure']", A Cup of the Sun
pushed,"['labor', 'force', 'crusade', 'tug', 'bear_on', 'advertize', 'promote', 'crowd', 'fight', 'drive', 'push', 'campaign', 'agitate', 'advertise', 'labour', 'press']", A Cup of the Sun
bill,"['bank_bill', 'visor', 'broadside', 'eyeshade', 'charge', 'card', ""banker's_bill"", 'poster', 'flyer', 'flier', 'neb', 'notice', 'invoice', 'broadsheet', 'nib', 'peak', 'beak', 'government_note', 'greenback', 'billhook', 'posting', 'pecker', 'vizor', 'circular', 'banknote', 'account', 'bank_note', 'placard', 'handbill', 'bill', 'note', 'throwaway', 'Federal_Reserve_note', 'measure']", A Cup of the Sun
other,"['early', 'former', 'other']", A Cup of the Sun
guessed,"['think', 'judge', 'imagine', 'suppose', 'gauge', 'reckon', 'approximate', 'infer', 'guess', 'venture', 'estimate', 'opine', 'pretend', 'hazard']", A Cup of the Sun
mood,"['humour', 'mood', 'climate', 'mode', 'temper', 'humor', 'modality']", A Cup of the Sun
raise,"['enkindle', 'rise', 'salary_increase', 'farm', 'ascent', 'elicit', 'bring_up', 'nurture', 'invoke', 'erect', 'heave', 'lift', 'grow', 'call_down', 'leaven', 'enhance', 'promote', 'recruit', 'advance', 'levy', 'kick_upstairs', 'wage_hike', 'upgrade', 'parent', 'put_forward', 'set_up', 'fire', 'acclivity', 'hike', 'upraise', 'rear', 'call_forth', 'conjure', 'elevate', 'evoke', 'arouse', 'kindle', 'wage_increase', 'conjure_up', 'raise', 'stir', 'get_up', 'put_up', 'heighten', 'produce', 'resurrect', 'prove', 'provoke', 'climb']", A Cup of the Sun
against,[], A Cup of the Sun
paste,"['library_paste', 'glue', 'spread', 'paste']", A Cup of the Sun
ones,"['1', 'single', 'unity', 'one', 'ace', 'I']", A Cup of the Sun
Rossi,[], A Cup of the Sun
shouldn't,[], A Cup of the Sun
straining,"['try', 'puree', 'sift', 'strive', 'deform', 'filtrate', 'arduous', 'torture', 'separate_out', 'tense_up', 'strenuous', 'twisting', 'sieve', 'overrefinement', 'strain', 'filter_out', 'distortion', 'filter', 'extend', 'straining', 'reach', 'tense', 'stress', 'distort']", A Cup of the Sun
sun,"['insolate', 'sunbathe', 'sunshine', 'Dominicus', 'Sunday', 'solarize', ""Lord's_Day"", 'sun', 'solarise', 'Sun', 'sunlight']", A Cup of the Sun
away,"['outside', 'forth', 'aside', 'by', 'off', 'out', 'away']", A Cup of the Sun
Dante,"['Dante', 'Dante_Alighieri']", A Cup of the Sun
same,"['Saami', 'Saame', 'Lapp', 'Sami', 'Lapplander', 'Same', 'same', 'like']", A Cup of the Sun
kiss,"['osculation', 'candy_kiss', 'buss', 'osculate', 'snog', 'kiss']", A Cup of the Sun
pulling,"['draw_out', 'pull_out', 'perpetrate', 'draw_in', 'overstretch', 'tear', 'displume', 'force', 'rend', 'get_out', 'take_out', 'draw', 'commit', 'pull', 'deplume', 'pull_in', 'rive', 'attract', 'extract', 'pluck', 'root_for', 'pull_up', 'rip', 'deplumate', 'pulling']", A Cup of the Sun
park,"['park', 'parking_lot', 'commons', 'parkland', 'Mungo_Park', 'common', 'Park', 'car_park', 'parking_area', 'ballpark', 'green']", A Cup of the Sun
alleyways,"['alley', 'back_street', 'alleyway']", A Cup of the Sun
and,[], A Cup of the Sun
mouths,"['sass', 'verbalise', 'sassing', 'mouth', 'mouthpiece', 'talk', 'speak', 'backtalk', 'rima_oris', 'utter', 'oral_cavity', 'back_talk', 'verbalize', 'oral_fissure', 'lip']", A Cup of the Sun
son,"['Word', 'son', 'boy', 'Son', 'Logos']", A Cup of the Sun
questioned,"['call_into_question', 'question', 'query', 'oppugn', 'wonder', 'interrogate', 'interview']", A Cup of the Sun
Sameness,"['humdrum', 'monotony', 'sameness']", A Cup of the Sun
cheesecloth,['cheesecloth'], A Cup of the Sun
property,"['prop', 'holding', 'belongings', 'place', 'property', 'dimension', 'attribute']", A Cup of the Sun
Bari,['Bari'], A Cup of the Sun
happened,"['bump', 'come_about', 'hap', 'fall_out', 'pass_off', 'find', 'materialize', 'encounter', 'happen', 'befall', 'pass', 'take_place', 'chance', 'go_on', 'bechance', 'occur', 'materialise']", A Cup of the Sun
impetuous,"['tearaway', 'brainish', 'hotheaded', 'impulsive', 'impetuous', 'madcap']", A Cup of the Sun
else,[], A Cup of the Sun
seams,"['bed', 'line', 'crease', 'seam', 'crinkle', 'furrow', 'wrinkle']", A Cup of the Sun
feasting,"['feasting', 'banqueting', 'feed', 'banquet', 'junket', 'feast']", A Cup of the Sun
smooth,"['bland', 'suave', 'fluent', 'smooth', 'tranquil', 'legato', 'placid', 'smoothen', 'shine', 'fluid', 'smooth_out', 'quiet', 'unruffled', 'politic', 'liquid', 'still', 'polish']", A Cup of the Sun
him,[], A Cup of the Sun
stockings,"['stockpile', 'stock_up', 'carry', 'sprout', 'stocking', 'buy_in', 'stock']", A Cup of the Sun
closer,"['close', 'nearer', 'skinny', 'cheeseparing', 'tightlipped', 'closelipped', 'closer', 'nigh', 'finisher', 'penny-pinching', 'snug', 'airless', 'near', 'tight', 'nigher', 'stuffy', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'faithful']", A Cup of the Sun
tower,"['tugboat', 'loom', 'pillar', 'towboat', 'tug', 'column', 'tower', 'predominate', 'hulk']", A Cup of the Sun
fortresses,"['fortress', 'fort']", A Cup of the Sun
portentous,"['pontifical', 'pompous', 'foreboding', 'fateful', 'overblown', 'prodigious', 'portentous', 'grandiloquent']", A Cup of the Sun
city's,[], A Cup of the Sun
past,"['retiring', 'preceding', 'past_times', 'yesteryear', 'by', 'past_tense', 'past']", A Cup of the Sun
doesn't,[], A Cup of the Sun
grape,"['grapeshot', 'grape', 'grape_vine', 'grapevine']", A Cup of the Sun
The,[], A Cup of the Sun
hold,"['grip', 'grasp', 'nurse', 'keep', 'take_for', 'book', 'defend', 'control', 'concur', 'hold_in', 'curb', 'reserve', 'adjudge', 'custody', 'cargo_area', 'cargo_deck', 'wait', 'clench', 'harbor', 'carry', 'keep_back', 'hold_up', 'handle', 'delay', 'defy', 'declare', 'halt', 'arrest', 'time_lag', 'cargo_hold', 'concord', 'take_hold', 'oblige', 'support', 'postponement', 'confine', 'take', 'guard', 'apply', 'give', 'withstand', 'hold', 'throw', 'have_got', 'harbour', 'accommodate', 'prevail', 'appreciation', 'restrain', 'obligate', 'bind', 'admit', 'maintain', 'deem', 'moderate', 'clutch', 'have', 'hold_back', 'storage_area', 'clutches', 'clasp', 'contain', 'check', 'view_as', 'go_for', 'detention', 'handgrip', 'make', 'sustain', 'detainment', 'obtain', 'retain', 'bear', 'entertain', 'agree']", A Cup of the Sun
surveyed,"['surveil', 'follow', 'review', 'appraise', 'survey', 'go_over']", A Cup of the Sun
shining,"['scramble', 'strike', 'radiate', 'polish', 'smooth', 'gleam', 'smoothen', 'shine', 'sputter', 'glossy', 'lustrous', 'glisten', 'glint', 'glitter', 'skin', 'fall', 'shining', 'glow', 'shin', 'burnished', 'beam', 'reflect', 'struggle', 'bright', 'polishing', 'glistening', 'shiny', 'clamber', 'shinny', 'sheeny']", A Cup of the Sun
light,"['twinkle', 'illumine', 'get_off', 'Light_Within', 'lightly', 'promiscuous', 'igniter', 'wanton', 'faint', 'calorie-free', 'wakeful', 'Light', 'illume', 'lightness', 'light_source', 'ignite', 'clear', 'sluttish', 'luminousness', 'ignitor', 'tripping', 'Inner_Light', 'scant', 'sparkle', 'brightness_level', 'lighter', 'swooning', 'light-colored', 'unclouded', 'clean', 'idle', 'luminosity', 'lighting', 'get_down', 'unaccented', 'weak', 'fall', 'visible_radiation', 'spark', 'light', 'easy', 'perch', 'unhorse', 'low-cal', 'brightness', 'illuminate', 'abstemious', 'light-headed', 'short', 'lite', 'Christ_Within', 'light_up', 'loose', 'fire_up', 'lightsome', 'luminance', 'visible_light', 'illumination', 'alight', 'lightheaded', 'dismount']", A Cup of the Sun
buttocks,"['ass', 'tush', 'backside', 'stern', 'behind', 'butt', 'nates', 'fundament', 'tail_end', 'keister', 'buttock', 'rear_end', 'fanny', 'arse', 'hindquarters', 'seat', 'rump', 'bottom', 'rear', 'derriere', 'posterior', 'buttocks', 'can', 'buns', 'tail', 'cheek', 'tooshie', 'hind_end', 'prat', 'bum']", A Cup of the Sun
sensing,"['detection', 'sense', 'smell', 'feel', 'sensing', 'perception', 'smell_out']", A Cup of the Sun
up,"['improving', 'upwardly', 'astir', 'upwards', 'upward', 'up']", A Cup of the Sun
two-story,[], A Cup of the Sun
hedge,"['elude', 'hedge_in', 'put_off', 'parry', 'hedging', 'sidestep', 'skirt', 'circumvent', 'hedgerow', 'duck', 'dodge', 'fudge', 'hedge', 'evade']", A Cup of the Sun
glowed,"['shine', 'burn', 'glow', 'radiate', 'beam']", A Cup of the Sun
brother,"['brother', 'comrade', 'crony', 'buddy', 'Brother', 'pal', 'sidekick', 'blood_brother', 'chum']", A Cup of the Sun
price,"['monetary_value', 'Price', 'Leontyne_Price', 'price', 'terms', 'cost', 'toll', 'damage', 'Mary_Leontyne_Price']", A Cup of the Sun
torn,"['lacerate', 'displume', 'mangled', 'pluck', 'torn', 'lacerated', 'shoot', 'deplume', 'shoot_down', 'deplumate', 'snap', 'charge', 'bust', 'buck', 'pull', 'tear', 'rupture']", A Cup of the Sun
hatred,"['hatred', 'hate']", A Cup of the Sun
cards,"['plug-in', 'card_game', 'calling_card', 'card', 'poster', 'wit', 'batting_order', 'notice', 'carte', 'posting', 'board', 'tease', 'identity_card', 'add-in', 'circuit_card', 'circuit_board', 'menu', 'placard', 'bill_of_fare', 'scorecard', 'wag', 'carte_du_jour', 'bill', 'cards', 'lineup', 'visiting_card']", A Cup of the Sun
might,"['mightiness', 'power', 'might']", A Cup of the Sun
local,"['topical_anesthetic', 'local_anaesthetic', 'topical_anaesthetic', 'local', 'local_anesthetic']", A Cup of the Sun
unity,"['oneness', '1', 'single', 'unity', 'wholeness', 'one', 'ace', 'integrity', 'I']", A Cup of the Sun
warmth,"['passion', 'warmness', 'warmheartedness', 'fondness', 'warmth', 'affectionateness', 'lovingness', 'heat']", A Cup of the Sun
provided,"['render', 'allow_for', 'furnish', 'provide', 'bring_home_the_bacon', 'leave', 'put_up', 'cater', 'ply', 'supply', 'offer', 'allow']", A Cup of the Sun
When,[], A Cup of the Sun
daydreaming,"['castle_in_the_air', 'woolgather', 'castle_in_Spain', 'reverie', 'air_castle', 'stargaze', 'dream', 'oneirism', 'daydreaming', 'moon', 'daydream', 'revery']", A Cup of the Sun
life,"['animation', 'life_sentence', 'life_history', 'spirit', 'life_story', 'life-time', 'liveliness', 'biography', 'aliveness', 'life', 'lifespan', 'living', 'sprightliness', 'lifetime']", A Cup of the Sun
looking,"['front', 'depend', 'reckon', 'seem', 'expect', 'calculate', 'looking_at', 'appear', 'wait', 'await', 'looking_for', 'see', 'take_care', 'sounding', 'search', 'look', 'attend', 'count', 'face', 'looking', 'bet']", A Cup of the Sun
eye,"['centre', 'oculus', 'middle', 'eyeball', 'center', 'optic', 'eye', 'heart']", A Cup of the Sun
distance,"['length', 'aloofness', 'outdistance', 'space', 'distance', 'outstrip']", A Cup of the Sun
meantime,"['interim', 'lag', 'meanwhile', 'in_the_meantime', 'meantime']", A Cup of the Sun
suppleness,"['pliantness', 'suppleness', 'litheness', 'lissomeness', 'pliancy', 'pliability']", A Cup of the Sun
chins,"['Kuki', 'mentum', 'chin', 'chin_up', 'Kuki-Chin', 'Chin']", A Cup of the Sun
variegated,"['variegated', 'varicoloured', 'motley', 'vary', 'variegate', 'varicolored']", A Cup of the Sun
With,[], A Cup of the Sun
hinges,"['hinge', 'flexible_joint']", A Cup of the Sun
within,"['within', 'inside']", A Cup of the Sun
seemed,"['appear', 'look', 'seem']", A Cup of the Sun
higher,"['in_high_spirits', 'high-pitched', 'gamey', 'higher', 'mellow', 'high', 'gamy', 'eminent']", A Cup of the Sun
even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']", A Cup of the Sun
gilded,"['begild', 'golden', 'luxurious', 'engild', 'gilt', 'deluxe', 'sumptuous', 'gild', 'gilded', 'opulent', 'princely', 'gold', 'specious', 'meretricious', 'grand', 'aureate']", A Cup of the Sun
boy's,[], A Cup of the Sun
gloves,"['glove', 'mitt', 'baseball_mitt', 'baseball_glove', 'boxing_glove']", A Cup of the Sun
work,"['body_of_work', 'knead', 'sour', 'play', 'piece_of_work', 'shape', 'bring', 'oeuvre', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'lick', 'act_upon', 'puzzle_out', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'workplace', 'operate', 'influence', 'process', 'turn', 'solve', 'run', 'function', 'form', 'crop', 'study', 'make', 'cultivate', 'forge', 'mold', 'employment']", A Cup of the Sun
tanned,"['tanned', 'tan', 'bronzed', 'bronze', 'suntanned']", A Cup of the Sun
tomato,"['Lycopersicon_esculentum', 'love_apple', 'tomato_plant', 'tomato']", A Cup of the Sun
features,"['feature_of_speech', 'feature_article', 'feature_film', 'feature', 'boast', 'characteristic', 'lineament', 'sport', 'have']", A Cup of the Sun
All,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']", A Cup of the Sun
taking,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'pickings', 'film', 'call_for', 'bring', 'strike', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'winning', 'pick_out', 'carry', 'use_up', 'conduct', 'taking', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'fetching', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'charter']", A Cup of the Sun
Henh,[], A Cup of the Sun
fist,"['clenched_fist', 'fist']", A Cup of the Sun
disfigured,"['disfigure', 'blemish', 'disfigured', 'deface']", A Cup of the Sun
polished,"['round_off', 'refined', 'urbane', 'smooth', 'round', 'polish_up', 'down', 'brush_up', 'milled', 'smoothen', 'refine', 'shine', 'dressed', 'svelte', 'polished', 'fine-tune', 'polish']", A Cup of the Sun
yellow,"['yellowed', 'yellowness', 'yellowish', 'yellow-bellied', 'sensationalistic', 'icteric', 'chickenhearted', 'jaundiced', 'scandalmongering', 'white-livered', 'chicken', 'yellow', 'xanthous', 'lily-livered']", A Cup of the Sun
known,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'known', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']", A Cup of the Sun
boiling,"['seethe', 'simmering', 'boil', 'stewing', 'moil', 'roil', 'churn', 'boiling']", A Cup of the Sun
door,"['doorway', 'threshold', 'room_access', 'door']", A Cup of the Sun
lyric,"['lyric_poem', 'words', 'lyrical', 'language', 'lyric']", A Cup of the Sun
!,[], A Cup of the Sun
first,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']", A Cup of the Sun
voice,"['vocalisation', 'part', 'spokesperson', 'articulation', 'representative', 'voice', 'vocalize', 'interpreter', 'vocalise', 'vocalism', 'sound', 'vocalization', 'vox', 'phonation']", A Cup of the Sun
And,[], A Cup of the Sun
having,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']", A Cup of the Sun
sink,"['subside', 'go_under', 'settle', 'sump', 'cesspool', 'slide_down', 'lapse', 'fall_off', 'swallow_hole', 'sinkhole', 'cesspit', 'slump', 'drop_down', 'pass', 'bury', 'go_down', 'sink', 'drop', 'dip']", A Cup of the Sun
evening,"['flush', 'eve', 'evening', 'even_out', 'level', 'eventide', 'even']", A Cup of the Sun
house,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']", A Cup of the Sun
lithe,"['lissom', 'lithesome', 'supple', 'sylphlike', 'lithe', 'svelte', 'slender', 'lissome']", A Cup of the Sun
beneath,"['to_a_lower_place', 'below', 'beneath', 'at_a_lower_place']", A Cup of the Sun
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']", A Cup of the Sun
neighborhood,"['locality', 'region', 'neck_of_the_woods', 'neighbourhood', 'vicinity', 'neighborhood']", A Cup of the Sun
Christ,"['Christ', 'Jesus_of_Nazareth', 'Savior', 'Jesus_Christ', 'Redeemer', 'Saviour', 'Deliverer', 'messiah', 'christ', 'the_Nazarene', 'Good_Shepherd', 'Jesus']", A Cup of the Sun
thick,"['slurred', 'blockheaded', 'thick', 'heavyset', 'thick-skulled', 'wooden-headed', 'deep', 'compact', 'duncish', 'fatheaded', 'thickheaded', 'boneheaded', 'thickset', 'chummy', 'loggerheaded', 'thickly', 'midst', 'dense', 'stocky', 'duncical', 'buddy-buddy']", A Cup of the Sun
Youth,"['young_person', 'younker', 'young', 'juvenility', 'spring_chicken', 'youthfulness', 'early_days', 'youth']", A Cup of the Sun
top,"['elevation', 'top', 'big_top', 'acme', 'top_out', 'circus_tent', 'overstep', 'clear', 'meridian', 'teetotum', 'exceed', 'cover', 'whirligig', 'tip', 'summit', 'round_top', 'peak', 'top_side', 'height', 'pinnacle', 'crown', 'tiptop', 'go_past', 'crest', 'pass', 'superlative', 'lead', 'top_off', 'spinning_top', 'upside', 'upper_side', 'pinch', 'transcend', 'top_of_the_inning']", A Cup of the Sun
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']", A Cup of the Sun
milk,"['Milk', 'Milk_River', 'milk']", A Cup of the Sun
houses,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']", A Cup of the Sun
player,"['musician', 'participant', 'histrion', 'instrumentalist', 'actor', 'role_player', 'player', 'thespian']", A Cup of the Sun
perched,"['rest', 'roost', 'light', 'alight', 'perch']", A Cup of the Sun
close,"['closing_curtain', 'finish', 'shut_down', 'close', 'last', 'close_down', 'skinny', 'cheeseparing', 'tightlipped', 'ending', 'closelipped', 'closing', 'fold', 'nigh', 'finale', 'penny-pinching', 'end', 'snug', 'airless', 'stopping_point', 'near', 'finis', 'tight', 'stuffy', 'closely', 'come_together', 'conclusion', 'confining', 'close-fitting', 'closemouthed', 'unaired', 'secretive', 'close_up', 'faithful', 'conclude', 'shut', 'fill_up']", A Cup of the Sun
youth,"['young_person', 'younker', 'young', 'juvenility', 'spring_chicken', 'youthfulness', 'early_days', 'youth']", A Cup of the Sun
calling,"['address', 'holler', 'call_up', 'ring', 'shout', 'name', 'career', 'call_in', 'promise', 'scream', 'bid', 'calling', 'shout_out', 'foretell', 'vocation', 'visit', 'call_off', 'cry', 'telephone', 'predict', 'forebode', 'hollo', 'call', 'phone', 'squall', 'yell', 'send_for', 'prognosticate', 'anticipate']", A Cup of the Sun
glass,"['looking_glass', 'Methedrine', 'methamphetamine_hydrochloride', 'glass_in', 'field_glass', 'glass', 'glaze_over', 'deoxyephedrine', 'crank', 'glass_over', 'trash', 'methamphetamine', 'shabu', 'chalk', 'glaze', 'meth', 'ice', 'drinking_glass', 'glassful', 'chicken_feed', 'spyglass']", A Cup of the Sun
warm,"['quick', 'affectionate', 'warm', 'lovesome', 'warmly', 'warm_up', 'fond', 'tender', 'ardent', 'strong']", A Cup of the Sun
step,"['mistreat', 'stair', 'whole_tone', 'pace', 'whole_step', 'footfall', 'maltreat', 'abuse', 'step', 'tread', 'stride', 'dance_step', 'gradation', ""stone's_throw"", 'footmark', 'footstep', 'ill-treat', 'footprint', 'ill-use', 'tone', 'measure']", A Cup of the Sun
because,[], A Cup of the Sun
without,[], A Cup of the Sun
screeched,"['squeak', 'screech', 'screak', 'creak', 'whine', 'skreak', 'squawk', 'skreigh']", A Cup of the Sun
fleshy,"['heavy', 'fleshy', 'sarcoid', 'overweight']", A Cup of the Sun
saw,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'proverb', 'power_saw', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'saw', 'assure', 'sawing_machine', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'adage', 'figure', 'picture', 'come_across', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'byword', 'escort', 'realise', 'get_wind']", A Cup of the Sun
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']", A Cup of the Sun
clutched,"['prehend', 'get_hold_of', 'seize', 'hold_close', 'hold_tight', 'clutch', 'cling_to']", A Cup of the Sun
