w,vector_semantico
High,"['senior_high_school', 'in_high_spirits', 'gamy', 'luxuriously', 'senior_high', 'highschool', 'high-pitched', 'high_up', 'heights', 'gamey', 'mellow', 'high', 'high_school', 'high_gear', 'eminent', 'richly']", The Dallas Morning News
later,"['by_and_by', 'recent', 'later', 'tardy', 'ulterior', 'belated', 'subsequently', 'after', 'later_on', 'former', 'afterwards', 'posterior', 'afterward', 'late', 'previous']", The Dallas Morning News
group,"['grouping', 'group', 'aggroup', 'chemical_group', 'mathematical_group', 'radical']", The Dallas Morning News
Hughes,"['Howard_Hughes', 'Ted_Hughes', 'Hughes', 'Charles_Evans_Hughes', 'James_Langston_Hughes', 'Howard_Robard_Hughes', 'Langston_Hughes', 'Edward_James_Hughes']", The Dallas Morning News
as,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']", The Dallas Morning News
Mission,"['military_mission', 'deputation', 'missionary_post', 'commission', 'delegacy', 'mission', 'delegation', 'charge', 'missionary_station', 'foreign_mission', 'missionary_work']", The Dallas Morning News
mentally,['mentally'], The Dallas Morning News
Court,"['judicature', 'court_of_justice', 'tribunal', 'solicit', 'court_of_law', 'motor_inn', 'lawcourt', 'motor_lodge', 'court', 'woo', 'tourist_court', 'Court', 'courtyard', 'royal_court', 'courtroom', 'romance', 'homage', 'Margaret_Court', 'motor_hotel']", The Dallas Morning News
professor,"['professor', 'prof']", The Dallas Morning News
populous,"['thickly_settled', 'populous']", The Dallas Morning News
bills,"['bank_bill', 'visor', 'broadside', 'eyeshade', 'charge', 'card', ""banker's_bill"", 'poster', 'flyer', 'flier', 'neb', 'notice', 'invoice', 'broadsheet', 'nib', 'peak', 'beak', 'government_note', 'greenback', 'billhook', 'posting', 'pecker', 'vizor', 'circular', 'banknote', 'account', 'bank_note', 'placard', 'handbill', 'bill', 'note', 'throwaway', 'Federal_Reserve_note', 'measure']", The Dallas Morning News
appearing,"['coming_into_court', 'appear', 'look', 'come_along', 'seem', 'appearance', 'appearing', 'come_out']", The Dallas Morning News
home,"['home_plate', 'habitation', 'menage', 'abode', 'home_base', 'rest_home', 'plate', 'household', 'family', 'internal', 'national', 'place', 'dwelling_house', 'home', 'nursing_home', 'domicile', 'house', 'dwelling', 'base', 'interior']", The Dallas Morning News
Other,"['early', 'former', 'other']", The Dallas Morning News
Signal,"['point', 'signalize', 'signalise', 'signal', 'indicate', 'sign', 'betoken', 'signaling', 'bespeak']", The Dallas Morning News
paying,"['compensate', 'stipendiary', 'pay', 'give', 'devote', 'pay_off', 'salaried', 'yield', 'gainful', 'pay_up', 'make_up', 'bear', 'compensable', 'ante_up', 'remunerative', 'paid', 'paying']", The Dallas Morning News
Revenue,"['revenue', 'tax_revenue', 'tax_income', 'taxation', 'receipts', 'gross']", The Dallas Morning News
legislators,['legislator'], The Dallas Morning News
other,"['early', 'former', 'other']", The Dallas Morning News
bill,"['bank_bill', 'visor', 'broadside', 'eyeshade', 'charge', 'card', ""banker's_bill"", 'poster', 'flyer', 'flier', 'neb', 'notice', 'invoice', 'broadsheet', 'nib', 'peak', 'beak', 'government_note', 'greenback', 'billhook', 'posting', 'pecker', 'vizor', 'circular', 'banknote', 'account', 'bank_note', 'placard', 'handbill', 'bill', 'note', 'throwaway', 'Federal_Reserve_note', 'measure']", The Dallas Morning News
voters,"['elector', 'voter']", The Dallas Morning News
against,[], The Dallas Morning News
automatically,"['automatically', 'mechanically']", The Dallas Morning News
ones,"['1', 'single', 'unity', 'one', 'ace', 'I']", The Dallas Morning News
"17,000",[], The Dallas Morning News
Committee,"['committee', 'commission', 'citizens_committee']", The Dallas Morning News
problems,"['problem', 'job', 'trouble']", The Dallas Morning News
gotten,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']", The Dallas Morning News
yesterday,['yesterday'], The Dallas Morning News
measure,"['evaluate', 'quantity', 'touchstone', 'metre', 'amount', 'cadence', 'quantify', 'step', 'measuring_rod', 'mensurate', 'standard', 'assess', 'measuring', 'appraise', 'measurement', 'beat', 'meter', 'valuate', 'bar', 'measure_out', 'bill', 'value', 'mensuration', 'criterion', 'measure', 'measuring_stick']", The Dallas Morning News
bonds,"['stick', 'bond', 'adhere', 'James_Bond', 'hold_fast', 'bond_paper', 'alliance', 'bail', 'bond_certificate', 'trammel', 'adherence', 'chemical_bond', 'bring_together', 'Bond', 'bail_bond', 'adhesiveness', 'attachment', 'hamper', 'bind', 'adhesion', 'Julian_Bond', 'stick_to', 'draw_together', 'tie', 'shackle', 'attach']", The Dallas Morning News
Okla.,[], The Dallas Morning News
deficit,"['shortage', 'shortfall', 'deficit']", The Dallas Morning News
and,[], The Dallas Morning News
plus,"['plus', 'addition', 'asset', 'positive', 'summation']", The Dallas Morning News
choice,"['prime', 'prize', 'choice', 'option', 'quality', 'alternative', 'selection', 'pick', 'select']", The Dallas Morning News
depend,"['depend', 'look', 'reckon', 'count', 'calculate', 'bet']", The Dallas Morning News
justice,"['justness', 'judge', 'Department_of_Justice', 'DoJ', 'jurist', 'justice', 'Justice', 'Justice_Department']", The Dallas Morning News
extremely,"['exceedingly', 'super', 'extremely', 'passing', 'highly']", The Dallas Morning News
property,"['prop', 'holding', 'belongings', 'place', 'property', 'dimension', 'attribute']", The Dallas Morning News
Roberts,"['Bartholomew_Roberts', 'Robert', 'Henry_Martyn_Robert', 'Henry_M._Robert', 'Richard_J._Roberts', 'Richard_John_Roberts', 'Kenneth_Roberts', 'Roberts', 'Oral_Roberts']", The Dallas Morning News
legislation,"['statute_law', 'lawmaking', 'legislating', 'legislation']", The Dallas Morning News
validated,"['validate', 'formalise', 'formalize', 'validated', 'corroborate']", The Dallas Morning News
causes,"['stimulate', 'lawsuit', 'cause', 'grounds', 'suit', 'get', 'causal_agent', 'movement', 'induce', 'have', 'effort', 'do', 'causa', 'crusade', 'causal_agency', 'reason', 'drive', 'case', 'campaign', 'make']", The Dallas Morning News
sending,"['get_off', 'broadcast', 'charge', 'send', 'transmit', 'sending', 'commit', 'send_out', 'institutionalize', 'send_off', 'mail', 'direct', 'station', 'place', 'beam', 'air', 'institutionalise', 'post', 'transport', 'ship']", The Dallas Morning News
rural,['rural'], The Dallas Morning News
Springs,"['recoil', 'take_form', 'leap', 'resile', 'leaping', 'rebound', 'natural_spring', 'bounce', 'saltation', 'take_shape', 'outpouring', 'springiness', 'outflow', 'give', 'jump', 'fountain', 'ricochet', 'spring', 'take_a_hop', 'form', 'springtime', 'reverberate', 'bound']", The Dallas Morning News
Bill,"['bank_bill', 'visor', 'broadside', 'eyeshade', 'charge', 'card', ""banker's_bill"", 'poster', 'flyer', 'flier', 'neb', 'notice', 'invoice', 'broadsheet', 'nib', 'peak', 'beak', 'government_note', 'greenback', 'billhook', 'posting', 'pecker', 'vizor', 'circular', 'banknote', 'account', 'bank_note', 'placard', 'handbill', 'bill', 'note', 'throwaway', 'Federal_Reserve_note', 'measure']", The Dallas Morning News
debate,"['deliberate', 'consider', 'public_debate', 'argumentation', 'moot', 'debate', 'disputation', 'argue', 'contend', 'fence', 'argument', 'turn_over']", The Dallas Morning News
150,"['150', 'one_hundred_fifty', 'cl']", The Dallas Morning News
argued,"['debate', 'indicate', 'contend', 'argue', 'reason', 'fence']", The Dallas Morning News
4,"['quatern', 'four', 'quaternion', 'tetrad', '4', 'quadruplet', 'Little_Joe', 'iv', 'quaternity', 'IV', 'quartet', 'foursome', 'quaternary']", The Dallas Morning News
senior,"['elder', 'elderly', 'aged', 'fourth-year', 'senior', 'older']", The Dallas Morning News
bill's,[], The Dallas Morning News
served,"['serve_well', 'assist', 'do', 'dish', 'attend', 'service', 'function', 'dish_out', 'swear_out', 'dish_up', 'wait_on', 'process', 'suffice', 'answer', 'serve_up', 'attend_to', 'serve', 'help']", The Dallas Morning News
drafted,"['muster_in', 'enlist', 'draught', 'outline', 'draft', 'blueprint']", The Dallas Morning News
authorize,"['empower', 'authorise', 'authorize', 'pass', 'clear']", The Dallas Morning News
rejected,"['turn_away', 'refuse', 'pass_up', 'disapprove', 'scorn', 'rule_out', 'spurned', 'disdain', 'freeze_off', 'winnow_out', 'turn_down', 'rejected', 'jilted', 'eliminate', 'reject', 'spurn', 'decline', 'resist', 'pooh-pooh']", The Dallas Morning News
Hays,"['Hays', 'Arthur_Garfield_Hays', 'Will_Hays', 'hay', 'William_Harrison_Hays']", The Dallas Morning News
The,[], The Dallas Morning News
Dallas,['Dallas'], The Dallas Morning News
subsistence,['subsistence'], The Dallas Morning News
term,"['condition', 'terminus', 'term', 'full_term', 'terminal_figure']", The Dallas Morning News
unanimously,"['nem_con', 'nemine_contradicente', 'unanimously']", The Dallas Morning News
up,"['improving', 'upwardly', 'astir', 'upwards', 'upward', 'up']", The Dallas Morning News
addition,"['accession', 'plus', 'improver', 'increase', 'add-on', 'addition', 'summation', 'gain']", The Dallas Morning News
Reps.,[], The Dallas Morning News
educational,['educational'], The Dallas Morning News
absorbed,"['take_in', 'suck', 'enwrapped', 'imbibe', 'engage', 'intent', 'soak_up', 'occupy', 'take_up', 'engulf', 'steep', 'assimilate', 'draw', 'engrossed', 'absorb', 'immerse', 'plunge', 'suck_up', 'engross', 'absorbed', 'sop_up', 'wrapped', 'ingest', 'take_over', 'captive']", The Dallas Morning News
prefer,"['prefer', 'opt', 'favor', 'choose', 'favour']", The Dallas Morning News
better,"['advantageously', 'amend', 'ripe', 'break', 'secure', 'well', 'wagerer', 'dependable', 'effective', 'honest', 'beneficial', 'punter', 'ameliorate', 'improve', 'in_effect', 'undecomposed', 'right', 'adept', 'serious', 'just', 'considerably', 'full', 'skilful', 'estimable', 'honorable', 'in_force', 'unspoiled', 'near', 'skillful', 'easily', 'meliorate', 'proficient', 'best', 'salutary', 'safe', 'substantially', 'expert', 'better', 'upright', 'dear', 'respectable', 'sound', 'bettor', 'practiced', 'intimately', 'comfortably', 'good', 'unspoilt']", The Dallas Morning News
amendment,['amendment'], The Dallas Morning News
mostly,"['largely', 'more_often_than_not', 'mostly', 'generally', 'by_and_large', 'for_the_most_part']", The Dallas Morning News
Texas,"['Lone-Star_State', 'TX', 'Texas']", The Dallas Morning News
attend,"['advert', 'see', 'assist', 'pay_heed', 'take_care', 'look', 'attend', 'give_ear', 'wait_on', 'serve', 'attend_to', 'go_to', 'hang']", The Dallas Morning News
local,"['topical_anesthetic', 'local_anaesthetic', 'topical_anaesthetic', 'local', 'local_anesthetic']", The Dallas Morning News
proposal,"['marriage_offer', 'proposition', 'proposal', 'proposal_of_marriage', 'marriage_proposal']", The Dallas Morning News
obtain,"['prevail', 'hold', 'find', 'obtain', 'receive', 'incur', 'get']", The Dallas Morning News
10,"['x', '10', 'ten', 'X', 'decade', 'tenner']", The Dallas Morning News
lawyer,"['attorney', 'lawyer']", The Dallas Morning News
unity,"['oneness', '1', 'single', 'unity', 'wholeness', 'one', 'ace', 'integrity', 'I']", The Dallas Morning News
state,"['say', 'State_Department', 'State', 'express', 'body_politic', 'submit', 'nation', 'commonwealth', 'United_States_Department_of_State', 'put_forward', 'res_publica', 'province', 'DoS', 'land', 'Department_of_State', 'tell', 'country', 'state_of_matter', 'state', 'posit']", The Dallas Morning News
Congress,"['relation', 'US_Congress', 'sexual_intercourse', 'United_States_Congress', 'coition', 'carnal_knowledge', 'sexual_congress', 'U.S._Congress', 'Congress', 'intercourse', 'congress', 'coitus', 'sex_act', 'copulation', 'sexual_relation']", The Dallas Morning News
When,[], The Dallas Morning News
sp.,[], The Dallas Morning News
Principals,"['star', 'head_teacher', 'principal_sum', 'school_principal', 'head', 'corpus', 'dealer', 'lead', 'principal']", The Dallas Morning News
rejection,['rejection'], The Dallas Morning News
sites,"['sit_around', 'model', 'land_site', 'sit', 'web_site', 'website', 'site', 'locate', 'posture', 'sit_down', 'seat', 'place', 'baby-sit', 'situation', 'ride', 'internet_site', 'pose']", The Dallas Morning News
previous,"['old', 'former', 'premature', 'late', 'previous']", The Dallas Morning News
meantime,"['interim', 'lag', 'meanwhile', 'in_the_meantime', 'meantime']", The Dallas Morning News
accept,"['take_on', 'accept', 'take', 'consent', 'go_for', 'swallow', 'take_over', 'assume', 'admit', 'bear', 'live_with', 'have']", The Dallas Morning News
B.,[], The Dallas Morning News
School,"['train', 'schooltime', 'schooling', 'civilize', 'school_day', 'shoal', 'school', 'cultivate', 'educate', 'civilise', 'schoolhouse']", The Dallas Morning News
contention,"['contention', 'disceptation', 'disputation', 'contestation', 'rivalry', 'tilt', 'arguing', 'competition', 'argument', 'controversy']", The Dallas Morning News
Brady,"['Mathew_B._Brady', 'Diamond_Jim_Brady', 'Brady', 'James_Buchanan_Brady', 'Diamond_Jim']", The Dallas Morning News
complained,"['plain', 'kvetch', 'kick', 'sound_off', 'complain', 'quetch']", The Dallas Morning News
third,"['third_gear', 'third_base', 'tierce', 'third', 'tertiary', 'thirdly', 'one-third', '3rd']", The Dallas Morning News
seemed,"['appear', 'look', 'seem']", The Dallas Morning News
dependency,"['habituation', 'dependency', 'colony', 'dependance', 'dependence', 'addiction']", The Dallas Morning News
ponies,"['pony', 'shot_glass', 'trot', 'crib', 'jigger']", The Dallas Morning News
any,"['whatever', 'whatsoever', 'any']", The Dallas Morning News
penalty,"['punishment', 'penalty', 'penalization', 'penalisation']", The Dallas Morning News
career,"['career', 'life_history', 'vocation', 'calling']", The Dallas Morning News
advocacy,"['protagonism', 'advocacy']", The Dallas Morning News
most,"['about', 'nearly', 'near', 'almost', 'well-nigh', 'most', 'virtually', 'to_the_highest_degree', 'nigh']", The Dallas Morning News
Bankers,['banker'], The Dallas Morning News
regents,"['regent', 'trustee']", The Dallas Morning News
Doctor,"['Dr.', 'doctor', 'physician', 'fix', 'MD', 'doctor_up', 'sophisticate', 'repair', 'furbish_up', 'touch_on', 'medico', 'Doctor', 'restore', 'mend', 'bushel', 'doc', 'Doctor_of_the_Church']", The Dallas Morning News
selected,"['take', 'pick_out', 'select', 'choose', 'selected']", The Dallas Morning News
boy's,[], The Dallas Morning News
series,"['serial_publication', 'series', 'serial']", The Dallas Morning News
several,"['various', 'several', 'respective']", The Dallas Morning News
customers,"['customer', 'client']", The Dallas Morning News
Austin,"['capital_of_Texas', 'Austin']", The Dallas Morning News
work,"['body_of_work', 'knead', 'sour', 'play', 'piece_of_work', 'shape', 'bring', 'oeuvre', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'lick', 'act_upon', 'puzzle_out', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'workplace', 'operate', 'influence', 'process', 'turn', 'solve', 'run', 'function', 'form', 'crop', 'study', 'make', 'cultivate', 'forge', 'mold', 'employment']", The Dallas Morning News
U.S.,"['America', 'U.S.', 'United_States', 'the_States', 'United_States_of_America', 'United_States_government', 'U.S._government', 'US', 'US_Government', 'U.S.A.', 'USA']", The Dallas Morning News
amended,"['amend', 'amended', 'ameliorate', 'better', 'improve', 'remediate', 'repair', 'meliorate', 'rectify', 'remedy']", The Dallas Morning News
All,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']", The Dallas Morning News
breakups,"['dissolution', 'breakup', 'detachment', 'separation']", The Dallas Morning News
taking,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'pickings', 'film', 'call_for', 'bring', 'strike', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'winning', 'pick_out', 'carry', 'use_up', 'conduct', 'taking', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'fetching', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'charter']", The Dallas Morning News
3,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']", The Dallas Morning News
Jr.,"['jr.', 'younger']", The Dallas Morning News
range,"['orbit', 'ambit', 'mountain_chain', 'grasp', 'order', 'stove', 'ramble', 'rove', 'chain_of_mountains', 'mountain_range', 'kitchen_stove', 'drift', 'array', 'wander', 'rate', 'tramp', 'graze', 'chain', 'compass', 'image', 'rank', 'range', 'range_of_a_function', 'cooking_stove', 'roam', 'vagabond', 'scope', 'swan', 'kitchen_range', 'place', 'straddle', 'run', 'range_of_mountains', 'set_out', 'browse', 'pasture', 'grade', 'lay_out', 'cast', 'crop', 'reach', 'roll', 'stray']", The Dallas Morning News
treasurer,"['treasurer', 'financial_officer']", The Dallas Morning News
Dewey,"['Dewey', 'Admiral_Dewey', 'Melville_Louis_Kossuth_Dewey', 'Melvil_Dewey', 'George_Dewey', 'John_Dewey']", The Dallas Morning News
Joe,[], The Dallas Morning News
final,"['net', 'final', 'final_examination', 'final_exam', 'concluding', 'last', 'terminal']", The Dallas Morning News
saving,"['deliver', 'rescue', 'bring_through', 'write', 'preservation', 'pull_through', 'redeem', 'keep', 'deliverance', 'redemptive', 'economise', 'hold_open', 'salvage', 'redeeming', 'economy', 'delivery', 'save', 'saving', 'spare', 'economize', 'lay_aside', 'salve', 'relieve', 'save_up', 'carry_through', 'make_unnecessary', 'keep_open', 'preserve']", The Dallas Morning News
first,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']", The Dallas Morning News
solve,"['work', 'work_out', 'figure_out', 'resolve', 'lick', 'solve', 'puzzle_out', 'clear']", The Dallas Morning News
donations,"['contribution', 'donation']", The Dallas Morning News
violate,"['outrage', 'ravish', 'spoil', 'offend', 'plunder', 'transgress', 'desecrate', 'break', 'infract', 'despoil', 'dishonour', 'profane', 'assault', 'breach', 'go_against', 'violate', 'dishonor', 'rape']", The Dallas Morning News
Sulphur,"['S', 'atomic_number_16', 'sulfur', 'sulphur']", The Dallas Morning News
kind,"['kind', 'form', 'tolerant', 'genial', 'sort', 'variety']", The Dallas Morning News
65,"['65', 'lxv', 'sixty-five']", The Dallas Morning News
monthly,['monthly'], The Dallas Morning News
lieutenant,"['lieutenant', 'police_lieutenant', 'deputy']", The Dallas Morning News
earned,"['earn', 'take_in', 'realize', 'earned', 'bring_in', 'make', 'garner', 'realise', 'pull_in', 'clear', 'gain']", The Dallas Morning News
house,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']", The Dallas Morning News
make,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']", The Dallas Morning News
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']", The Dallas Morning News
estimate,"['appraisal', 'approximation', 'judge', 'forecast', 'estimation', 'gauge', 'idea', 'approximate', 'reckon', 'guess', 'figure', 'count_on', 'calculate', 'estimate']", The Dallas Morning News
enabling,"['enabling', 'enable']", The Dallas Morning News
Saba,['Saba'], The Dallas Morning News
citizens,['citizen'], The Dallas Morning News
Clark,"['Kenneth_Bancroft_Clark', 'Clark', 'William_Clark', 'Charles_Joseph_Clark', 'Mark_Wayne_Clark', 'Joe_Clark', 'Kenneth_Clark', 'Mark_Clark']", The Dallas Morning News
Fort,"['fortify', 'fortress', 'fort_up', 'fort', 'garrison']", The Dallas Morning News
under,"['under', 'below', 'nether']", The Dallas Morning News
anticipated,"['predict', 'call', 'promise', 'foreknow', 'forestall', 'look_for', 'counter', 'hoped-for', 'anticipated', 'foretell', 'awaited', 'prognosticate', 'forebode', 'expect', 'previse', 'look_to', 'foresee', 'anticipate']", The Dallas Morning News
getting,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'getting', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'acquiring', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']", The Dallas Morning News
small-town,[], The Dallas Morning News
chemistry,"['interpersonal_chemistry', 'chemical_science', 'chemistry', 'alchemy']", The Dallas Morning News
Kan.,[], The Dallas Morning News
