w,vector_semantico
loses,"['suffer', 'mislay', 'miss', 'recede', 'misplace', 'turn_a_loss', 'fall_back', 'fall_behind', 'lose', 'drop_off']",Christian Ethics & the Sit-In
down,"['pile', 'blue', 'downcast', 'downhearted', 'land', 'kill', 'low-spirited', 'down_pat', 'consume', 'fine-tune', 'downwardly', 'dispirited', 'push_down', 'refine', 'polish', 'toss_off', 'knock_down', 'low', 'devour', 'down_feather', 'down', 'go_through', 'depressed', 'Down', 'grim', 'cut_down', 'shoot_down', 'pull_down', 'downward', 'drink_down', 'gloomy', 'bolt_down', 'John_L._H._Down', 'pop', 'belt_down', 'down_in_the_mouth', 'pour_down', 'downwards', 'mastered']",Christian Ethics & the Sit-In
skins,"['clamber', 'shinny', 'struggle', 'cutis', 'peel', 'scrape', 'bark', 'hide', 'shin', 'pare', 'sputter', 'skin', 'tegument', 'scramble', 'pelt']",Christian Ethics & the Sit-In
others,[],Christian Ethics & the Sit-In
question,"['dubiousness', 'query', 'interrogation', 'inquiry', 'head', 'call_into_question', 'interrogate', 'enquiry', 'oppugn', 'doubtfulness', 'interrogative_sentence', 'doubt', 'interview', 'wonder', 'motion', 'question', 'interrogative']",Christian Ethics & the Sit-In
A,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Christian Ethics & the Sit-In
city,"['metropolis', 'city', 'urban_center']",Christian Ethics & the Sit-In
'',[],Christian Ethics & the Sit-In
leading,"['precede', 'top', 'in_the_lead', 'starring', 'conduce', 'chair', 'conduct', 'extend', 'lead', 'result', 'stellar', 'prima', 'star', 'run', 'go', 'head', 'moderate', 'leadership', 'ahead', 'direct', 'pass', 'guide', 'contribute', 'preeminent', 'leading', 'leave', 'take']",Christian Ethics & the Sit-In
than,[],Christian Ethics & the Sit-In
whose,[],Christian Ethics & the Sit-In
Journal,"['journal', 'diary', 'daybook']",Christian Ethics & the Sit-In
pressure,"['pressure', 'squeeze', 'coerce', 'pressure_level', 'pressing', 'press', 'air_pressure', 'blackmail', 'blackjack', 'imperativeness', 'insistency', 'atmospheric_pressure', 'force_per_unit_area', 'pressure_sensation', 'hale', 'force', 'insistence']",Christian Ethics & the Sit-In
legal,"['legal', 'sound', 'effectual']",Christian Ethics & the Sit-In
objectively,['objectively'],Christian Ethics & the Sit-In
top,"['overstep', 'top', 'big_top', 'crest', 'tiptop', 'top_off', 'upper_side', 'tip', 'crown', 'height', 'cover', 'lead', 'pinnacle', 'superlative', 'acme', 'whirligig', 'pinch', 'top_out', 'top_side', 'circus_tent', 'go_past', 'summit', 'teetotum', 'transcend', 'top_of_the_inning', 'elevation', 'clear', 'pass', 'meridian', 'round_top', 'exceed', 'upside', 'peak', 'spinning_top']",Christian Ethics & the Sit-In
would,[],Christian Ethics & the Sit-In
salutary,"['good', 'salutary']",Christian Ethics & the Sit-In
And,[],Christian Ethics & the Sit-In
across,"['across', 'crosswise', 'crossways']",Christian Ethics & the Sit-In
physical,"['forcible', 'strong-arm', 'physical']",Christian Ethics & the Sit-In
as,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Christian Ethics & the Sit-In
correct,"['compensate', 'chasten', 'counterbalance', 'decline', 'make_up', 'set', 'correct', 'even_up', 'slump', 'castigate', 'adjust', 'objurgate', 'even_off', 'redress', 'right', 'chastise', 'discipline', 'sort_out', 'rectify', 'even_out']",Christian Ethics & the Sit-In
moral,"['moral', 'lesson']",Christian Ethics & the Sit-In
conform,"['adapt', 'conform', 'adjust']",Christian Ethics & the Sit-In
Negroes,"['Negro', 'Black_person', 'Black', 'blackamoor', 'Negroid']",Christian Ethics & the Sit-In
mode,"['mode', 'style', 'musical_mode', 'modal_value', 'manner', 'fashion', 'mood', 'way', 'modality']",Christian Ethics & the Sit-In
good,"['proficient', 'sound', 'respectable', 'well', 'salutary', 'full', 'serious', 'estimable', 'effective', 'in_effect', 'commodity', 'skilful', 'just', 'dear', 'practiced', 'good', 'adept', 'thoroughly', 'safe', 'trade_good', 'honest', 'near', 'goodness', 'skillful', 'right', 'unspoilt', 'expert', 'ripe', 'undecomposed', 'unspoiled', 'secure', 'in_force', 'soundly', 'honorable', 'upright', 'dependable', 'beneficial']",Christian Ethics & the Sit-In
adherents,"['adherent', 'disciple']",Christian Ethics & the Sit-In
everywhere,"['all_over', 'everyplace', 'everywhere']",Christian Ethics & the Sit-In
persons,"['someone', 'individual', 'mortal', 'soul', 'person', 'somebody']",Christian Ethics & the Sit-In
at,"['At', 'atomic_number_85', 'astatine', 'at']",Christian Ethics & the Sit-In
One,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Christian Ethics & the Sit-In
if,[],Christian Ethics & the Sit-In
their,[],Christian Ethics & the Sit-In
our,[],Christian Ethics & the Sit-In
forms,"['pattern', 'contour', 'signifier', 'phase', 'physical_body', 'frame', 'organise', 'descriptor', 'bod', 'figure', 'manakin', 'mold', 'class', 'spring', 'physique', 'word_form', 'shape', 'manikin', 'kind', 'variety', 'material_body', 'flesh', 'work', 'organize', 'form', 'forge', 'var.', 'take_form', 'anatomy', 'make', 'sort', 'mannequin', 'cast', 'configuration', 'constitute', 'mould', 'strain', 'course', 'variant', 'soma', 'build', 'chassis', 'conformation', 'grade', 'mannikin', 'human_body', 'take_shape', 'imprint']",Christian Ethics & the Sit-In
the,[],Christian Ethics & the Sit-In
sustenance,"['sustenance', 'alimentation', 'upkeep', 'maintenance', 'sustainment', 'aliment', 'nutriment', 'victuals', 'nutrition', 'keep', 'support', 'living', 'bread_and_butter', 'sustentation', 'livelihood', 'nourishment']",Christian Ethics & the Sit-In
There,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Christian Ethics & the Sit-In
pockets,"['pocket', 'bag', 'air_pocket', 'sac', 'air_hole', 'sack', 'scoop', 'pouch']",Christian Ethics & the Sit-In
supported,"['corroborate', 'patronize', 'hold_up', 'digest', 'subscribe', 'defend', 'keep_going', 'hold', 'brook', 'confirm', 'endure', 'plump_for', 'underpin', 'back_up', 'sustain', 'patronise', 'support', 'endorse', 'back', 'abide', 'fend_for', 'indorse', 'patronage', 'bear_out', 'stomach', 'put_up', 'suffer', 'stick_out', 'bear', 'affirm', 'supported', 'tolerate', 'stand', 'plunk_for', 'substantiate']",Christian Ethics & the Sit-In
which,[],Christian Ethics & the Sit-In
perhaps,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",Christian Ethics & the Sit-In
taken,"['hire', 'use_up', 'get_hold_of', 'take_away', 'engage', 'read', 'look_at', 'postulate', 'take_in', 'pick_out', 'ask', 'aim', 'conduct', 'require', 'claim', 'consume', 'study', 'take_aim', 'film', 'convey', 'pack', 'adopt', 'call_for', 'subscribe', 'lead', 'contain', 'choose', 'select', 'occupy', 'consider', 'accept', 'withdraw', 'learn', 'train', 'exact', 'fill', 'subscribe_to', 'submit', 'demand', 'carry', 'ingest', 'make', 'rent', 'shoot', 'assume', 'remove', 'interpreted', 'take_on', 'drive', 'necessitate', 'bring', 'charter', 'hold', 'direct', 'take_up', 'guide', 'involve', 'admit', 'deal', 'need', 'strike', 'lease', 'contract', 'get', 'taken', 'take', 'have', 'acquire']",Christian Ethics & the Sit-In
Peace,"['peace_treaty', 'pacification', 'public_security', 'serenity', 'repose', 'heartsease', 'peace_of_mind', 'peacefulness', 'ataraxis', 'peace']",Christian Ethics & the Sit-In
despoiled,"['pillaged', 'sacked', 'rape', 'strip', 'plunder', 'rifle', 'raped', 'ravaged', 'ransack', 'foray', 'violate', 'despoil', 'reave', 'loot', 'spoil', 'pillage', 'despoiled']",Christian Ethics & the Sit-In
(,[],Christian Ethics & the Sit-In
divine,"['cleric', 'elysian', 'Creator', 'divine', 'ecclesiastic', 'godly', 'Godhead', 'Divine', 'inspired', 'Maker', 'providential', 'godlike', 'Almighty', 'Jehovah', 'God_Almighty', 'Lord', 'churchman']",Christian Ethics & the Sit-In
resorted,"['resort', 'recur', 'fall_back', 'repair']",Christian Ethics & the Sit-In
sure,"['sure_enough', 'for_sure', 'indisputable', 'surely', 'sure', 'trusted', 'certainly', 'for_certain', 'certain', 'sure_as_shooting']",Christian Ethics & the Sit-In
effectiveness,"['effectuality', 'potency', 'strength', 'effectualness', 'effectiveness', 'effectivity']",Christian Ethics & the Sit-In
lays,"['set', 'ballad', 'pose', 'position', 'lay', 'put_down', 'repose', 'place', 'put']",Christian Ethics & the Sit-In
sufficiently,['sufficiently'],Christian Ethics & the Sit-In
vote,"['ballot', 'suffrage', 'balloting', 'voting', 'vote', 'right_to_vote', 'voter_turnout']",Christian Ethics & the Sit-In
poured,"['decant', 'pour', 'swarm', 'pour_out', 'rain_cats_and_dogs', 'pullulate', 'rain_buckets', 'pelt', 'teem', 'stream']",Christian Ethics & the Sit-In
ago,"['agone', 'ago']",Christian Ethics & the Sit-In
choice,"['selection', 'quality', 'select', 'alternative', 'pick', 'prime', 'choice', 'option', 'prize']",Christian Ethics & the Sit-In
are,"['personify', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'are', 'ar', 'represent', 'comprise']",Christian Ethics & the Sit-In
wide,"['panoptic', 'encompassing', 'wide_of_the_mark', 'all-encompassing', 'across-the-board', 'all-inclusive', 'broad', 'blanket', 'all-embracing', 'widely', 'spacious', 'astray', 'wide-cut', 'extensive', 'full', 'wide', 'wide-eyed']",Christian Ethics & the Sit-In
applauded,"['applaud', 'acclaim', 'spat', 'clap']",Christian Ethics & the Sit-In
It,"['IT', 'information_technology']",Christian Ethics & the Sit-In
non-violent,[],Christian Ethics & the Sit-In
exploitation,"['development', 'exploitation', 'using', 'victimisation', 'victimization']",Christian Ethics & the Sit-In
general,"['universal', 'worldwide', 'world-wide', 'full_general', 'general', 'superior_general', 'ecumenical', 'oecumenical', 'cosmopolitan']",Christian Ethics & the Sit-In
concentrated,"['pore', 'centralize', 'hard', 'centre', 'boil_down', 'concentrated', 'contract', 'digest', 'decoct', 'reduce', 'concentrate', 'condense', 'focus', 'rivet', 'centralise', 'saturated', 'center']",Christian Ethics & the Sit-In
surround,"['beleaguer', 'hem_in', 'environ', 'smother', 'circumvent', 'wall', 'palisade', 'fence_in', 'surround', 'besiege', 'fence', 'border', 'surroundings', 'environs', 'environment', 'ring', 'skirt']",Christian Ethics & the Sit-In
Nobody,"['nonentity', 'cipher', 'nobody', 'cypher']",Christian Ethics & the Sit-In
over,"['complete', 'all_over', 'concluded', ""o'er"", 'ended', 'terminated', 'over']",Christian Ethics & the Sit-In
America,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'USA']",Christian Ethics & the Sit-In
any,"['any', 'whatsoever', 'whatever']",Christian Ethics & the Sit-In
segregation,"['segregation', 'sequestration', 'separatism']",Christian Ethics & the Sit-In
recently,"['of_late', 'late', 'latterly', 'lately', 'recently']",Christian Ethics & the Sit-In
today,"['today', 'nowadays', 'now']",Christian Ethics & the Sit-In
marches,"['butt_against', 'butt_on', 'Mar', 'border', 'marching', 'Marche', 'butt', 'edge', 'marchland', 'marching_music', 'exhibit', 'borderland', 'march', 'border_district', 'demonstrate', 'abut', 'parade', 'Master_of_Architecture', 'March', 'Marches', 'adjoin', 'MArch', 'process']",Christian Ethics & the Sit-In
previous,"['previous', 'premature', 'old', 'late', 'former']",Christian Ethics & the Sit-In
inevitably,"['necessarily', 'inescapably', 'inevitably', 'needs', 'unavoidably', 'of_necessity', 'ineluctably']",Christian Ethics & the Sit-In
every,['every'],Christian Ethics & the Sit-In
deadly,"['devilishly', 'insanely', 'lifelessly', 'deucedly', 'lethal', 'virulent', 'deadly', 'pernicious', 'baneful', 'venomous', 'mortal', 'pestilent', 'madly', 'deathly']",Christian Ethics & the Sit-In
steps,"['gradation', 'step', 'whole_tone', 'whole_step', 'stairs', 'tread', 'stair', 'dance_step', 'pace', 'footstep', 'footfall', 'mistreat', 'stride', 'steps', 'maltreat', 'tone', 'footprint', 'ill-treat', 'ill-use', ""stone's_throw"", 'abuse', 'measure', 'footmark']",Christian Ethics & the Sit-In
example,"['good_example', 'case', 'example', 'representative', 'model', 'instance', 'lesson', 'exemplar', 'object_lesson', 'illustration', 'exercise', 'deterrent_example']",Christian Ethics & the Sit-In
blacks,"['Negro', 'black', 'melanize', 'nigrify', 'blackness', 'inkiness', 'Black_person', 'melanise', 'Shirley_Temple', 'Black', 'lightlessness', 'Joseph_Black', 'blackamoor', 'total_darkness', 'pitch_blackness', 'Shirley_Temple_Black', 'Negroid', 'blacken']",Christian Ethics & the Sit-In
institutional,['institutional'],Christian Ethics & the Sit-In
:,[],Christian Ethics & the Sit-In
change,"['convert', 'exchange', 'vary', 'alteration', 'alter', 'change', 'variety', 'modify', 'commute', 'shift', 'interchange', 'modification', 'transfer', 'switch', 'deepen']",Christian Ethics & the Sit-In
more,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']",Christian Ethics & the Sit-In
without,[],Christian Ethics & the Sit-In
He,"['helium', 'He', 'atomic_number_2', 'he']",Christian Ethics & the Sit-In
New,"['newfangled', 'New', 'novel', 'new', 'newly', 'unexampled', 'freshly', 'fresh', 'young', 'raw', 'Modern']",Christian Ethics & the Sit-In
other,"['other', 'early', 'former']",Christian Ethics & the Sit-In
Councils,['council'],Christian Ethics & the Sit-In
TV,"['television_receiver', 'television', 'idiot_box', 'boob_tube', 'goggle_box', 'television_set', 'TV', 'tv_set', 'video', 'tv', 'telly', 'telecasting']",Christian Ethics & the Sit-In
program,"['computer_programme', 'course_of_study', 'platform', 'programme', 'curriculum', 'political_program', 'broadcast', 'program', 'computer_program', 'plan', 'political_platform', 'syllabus']",Christian Ethics & the Sit-In
above,"['higher_up', 'supra', 'to_a_higher_place', 'above', 'in_a_higher_place']",Christian Ethics & the Sit-In
inflicting,"['impose', 'bring_down', 'visit', 'inflict']",Christian Ethics & the Sit-In
be,"['Be', 'equal', 'constitute', 'glucinium', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'beryllium', 'cost', 'personify', 'represent', 'comprise', 'atomic_number_4']",Christian Ethics & the Sit-In
rather,"['kind_of', 'instead', 'rather', 'sort_of', 'preferably', 'quite', 'kinda', 'sooner']",Christian Ethics & the Sit-In
justified,"['rationalise', 'justified', 'excuse', 'apologize', 'rationalize', 'absolve', 'free', 'apologise', 'justify', 'vindicate', 'warrant']",Christian Ethics & the Sit-In
way,"['mode', 'right_smart', 'direction', 'means', 'style', 'elbow_room', 'manner', 'fashion', 'path', 'way', 'way_of_life', 'room', 'agency']",Christian Ethics & the Sit-In
desegregation,"['integrating', 'integration', 'desegregation']",Christian Ethics & the Sit-In
primary,"['principal', 'elementary', 'primary_coil', 'primary', 'primary_election', 'main', 'primary_quill', 'primary_feather', 'chief', 'elemental', 'basal', 'primary_winding', 'master']",Christian Ethics & the Sit-In
again,"['once_again', 'again', 'once_more', 'over_again']",Christian Ethics & the Sit-In
confidence,"['sureness', 'confidence', 'self-confidence', 'assurance', 'trust', 'authority', 'self-assurance']",Christian Ethics & the Sit-In
business,"['stage_business', 'job', 'patronage', 'business_organisation', 'line_of_work', 'concern', 'business', 'business_concern', 'occupation', 'business_organization', 'business_sector', 'clientele', 'byplay', 'line', 'commercial_enterprise', 'business_enterprise']",Christian Ethics & the Sit-In
morale,"['morale', 'esprit_de_corps', 'team_spirit']",Christian Ethics & the Sit-In
few,['few'],Christian Ethics & the Sit-In
Mississippi,"['Mississippi', 'Mississippi_River', 'MS', 'Magnolia_State']",Christian Ethics & the Sit-In
show,"['point', 'prove', 'show_up', 'register', 'evince', 'show', 'read', 'indicate', 'designate', 'record', 'present', 'exhibit', 'depict', 'express', 'testify', 'shew', 'appearance', 'usher', 'demonstrate', 'establish', 'bear_witness', 'picture', 'display', 'evidence', 'demo', 'render']",Christian Ethics & the Sit-In
compulsion,"['obsession', 'compulsion', 'irresistible_impulse', 'coercion']",Christian Ethics & the Sit-In
calculating,"['depend', 'estimate', 'shrewd', 'calculating', 'forecast', 'figure', 'aim', 'account', 'look', 'reckon', 'calculate', 'cypher', 'bet', 'cipher', 'work_out', 'conniving', 'scheming', 'count_on', 'direct', 'calculative', 'compute', 'count']",Christian Ethics & the Sit-In
its,"['IT', 'information_technology']",Christian Ethics & the Sit-In
warfare,"['war', 'warfare']",Christian Ethics & the Sit-In
heads,"['point', 'head_word', 'caput', 'drumhead', 'psyche', 'manoeuvre', 'chief', 'forefront', 'read/write_head', 'headway', 'channelise', 'head_teacher', 'principal', 'mind', 'lead', 'steer', 'maneuver', 'top_dog', 'capitulum', 'heading', 'brain', 'headspring', 'head', 'oral_sex', 'nous', 'promontory', 'header', 'channelize', 'straits', 'fountainhead', 'headland', 'question', 'direct', 'pass', 'guide', 'manoeuver', 'foreland', 'head_up', 'school_principal']",Christian Ethics & the Sit-In
illustration,"['example', 'representative', 'instance', 'illustration', 'exemplification']",Christian Ethics & the Sit-In
order,"['parliamentary_procedure', 'parliamentary_law', 'regularise', 'purchase_order', 'ordination', 'dictate', 'order', 'monastic_order', 'ordering', 'lodge', 'rules_of_order', 'arrange', 'guild', 'tell', 'place', 'put', 'rate', 'ordain', 'social_club', 'Order', 'rank', 'govern', 'consecrate', 'society', 'club', 'rescript', 'prescribe', 'orderliness', 'order_of_magnitude', 'enjoin', 'Holy_Order', 'gild', 'edict', 'decree', 'fiat', 'grade', 'say', 'regularize', 'set_up', 'regulate', 'range', 'ordinate']",Christian Ethics & the Sit-In
employing,"['hire', 'utilise', 'utilize', 'engage', 'employ', 'use', 'apply']",Christian Ethics & the Sit-In
non-violence,[],Christian Ethics & the Sit-In
recover,"['retrieve', 'regain', 'convalesce', 'recoup', 'recuperate', 'find', 'go_back', 'reclaim', 'recover']",Christian Ethics & the Sit-In
Code,"['write_in_code', 'cipher', 'cypher', 'code', 'inscribe', 'encrypt', 'computer_code', 'encipher', 'codification']",Christian Ethics & the Sit-In
results,"['outcome', 'upshot', 'effect', 'issue', 'answer', 'resolution', 'solvent', 'final_result', 'result', 'resultant_role', 'lead', 'consequence', 'resultant', 'termination', 'event', 'solution', 'ensue', 'leave']",Christian Ethics & the Sit-In
because,[],Christian Ethics & the Sit-In
hard,"['laborious', 'gruelling', 'surd', 'tough', 'hard', 'concentrated', 'intemperate', 'heavy', 'grueling', 'firmly', 'punishing', 'operose', 'unvoiced', 'heavily', 'intemperately', 'severe', 'strong', 'difficult', 'knockout', 'arduous', 'severely', 'backbreaking', 'toilsome', 'voiceless']",Christian Ethics & the Sit-In
won,"['gain_ground', 'advance', 'won', 'gain', 'make_headway', 'South_Korean_won', 'succeed', 'win', 'get_ahead', 'come_through', 'bring_home_the_bacon', 'deliver_the_goods', 'acquire', 'North_Korean_won', 'pull_ahead']",Christian Ethics & the Sit-In
alteration,"['adjustment', 'alteration', 'revision', 'change', 'modification']",Christian Ethics & the Sit-In
U.S.,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'United_States_government', 'USA', 'US_Government', 'U.S._government']",Christian Ethics & the Sit-In
non-violently,[],Christian Ethics & the Sit-In
We,[],Christian Ethics & the Sit-In
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",Christian Ethics & the Sit-In
values,"['prise', 'time_value', 'valuate', 'assess', 'respect', 'esteem', 'treasure', 'evaluate', 'note_value', 'appraise', 'appreciate', 'value', 'measure', 'economic_value', 'values', 'prize', 'rate']",Christian Ethics & the Sit-In
situation,"['billet', 'position', 'office', 'spot', 'berth', 'state_of_affairs', 'site', 'post', 'place', 'situation']",Christian Ethics & the Sit-In
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",Christian Ethics & the Sit-In
attacker,"['attacker', 'assailant', 'assaulter', 'aggressor']",Christian Ethics & the Sit-In
victims,"['dupe', 'victim']",Christian Ethics & the Sit-In
ordinarily,"['ordinarily', 'normally', 'commonly', 'usually', 'unremarkably']",Christian Ethics & the Sit-In
often,"['frequently', 'often', 'a_great_deal', 'ofttimes', 'oftentimes', 'oft', 'much']",Christian Ethics & the Sit-In
Economy,"['economic_system', 'economy', 'saving', 'thriftiness']",Christian Ethics & the Sit-In
indivisible,['indivisible'],Christian Ethics & the Sit-In
questionable,"['confutable', 'questionable', 'refutable', 'confutative']",Christian Ethics & the Sit-In
e.g.,"['for_instance', 'e.g.', 'for_example']",Christian Ethics & the Sit-In
far,"['FAR', 'ALIR', 'Former_Armed_Forces', 'far', 'Army_for_the_Liberation_of_Rwanda', 'Interahamwe']",Christian Ethics & the Sit-In
decisive,"['critical', 'decisive']",Christian Ethics & the Sit-In
object,"['target', 'physical_object', 'objective', 'object', 'aim']",Christian Ethics & the Sit-In
explained,"['explain', 'excuse', 'explicate']",Christian Ethics & the Sit-In
singled,['single'],Christian Ethics & the Sit-In
never,"[""ne'er"", 'never']",Christian Ethics & the Sit-In
unlimited,"['unlimited', 'inexhaustible', 'straight-out', 'outright', 'limitless']",Christian Ethics & the Sit-In
attain,"['chance_upon', 'happen_upon', 'discover', 'chance_on', 'make', 'attain', 'come_across', 'accomplish', 'light_upon', 'strike', 'fall_upon', 'arrive_at', 'come_upon', 'gain', 'achieve', 'hit', 'reach']",Christian Ethics & the Sit-In
affirm,"['corroborate', 'affirm', 'confirm', 'avow', 'verify', 'sustain', 'swan', 'aver', 'support', 'assert', 'substantiate', 'swear']",Christian Ethics & the Sit-In
we,[],Christian Ethics & the Sit-In
for,[],Christian Ethics & the Sit-In
law,"['jurisprudence', 'law_of_nature', 'natural_law', 'practice_of_law', 'law', 'police', 'legal_philosophy', 'constabulary', 'police_force']",Christian Ethics & the Sit-In
lose,"['suffer', 'mislay', 'miss', 'recede', 'misplace', 'turn_a_loss', 'fall_back', 'fall_behind', 'lose', 'drop_off']",Christian Ethics & the Sit-In
enforced,"['implemented', 'enforce', 'apply', 'implement', 'enforced', 'impose']",Christian Ethics & the Sit-In
legitimate,"['legitimate', 'legitimatise', 'legitimise', 'logical', 'decriminalise', 'lawful', 'licit', 'decriminalize', 'legitimatize', 'legitimize', 'legalise', 'legalize']",Christian Ethics & the Sit-In
makes,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'shuffling', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'brand', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'shuffle', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",Christian Ethics & the Sit-In
smooching,"['necking', 'smooching', 'caressing', 'fondling', 'smooch', 'spoon', 'petting', 'kissing', 'hugging', 'snuggling', 'cuddling']",Christian Ethics & the Sit-In
autonomy,"['self-sufficiency', 'self-direction', 'self-reliance', 'autonomy', 'liberty']",Christian Ethics & the Sit-In
language,"['lyric', 'voice_communication', 'oral_communication', 'nomenclature', 'language', 'linguistic_communication', 'linguistic_process', 'terminology', 'speech', 'spoken_language', 'speech_communication', 'spoken_communication', 'words']",Christian Ethics & the Sit-In
approval,"['blessing', 'approval', 'favourable_reception', 'favorable_reception', 'commendation', 'approving']",Christian Ethics & the Sit-In
Both,['both'],Christian Ethics & the Sit-In
within,"['inside', 'within']",Christian Ethics & the Sit-In
he,"['helium', 'He', 'atomic_number_2', 'he']",Christian Ethics & the Sit-In
concerning,"['come_to', 'touch', 'pertain', 'touch_on', 'concern', 'refer', 'interest', 'occupy', 'bear_on', 'worry', 'relate', 'have-to_doe_with']",Christian Ethics & the Sit-In
doers,"['actor', 'doer', 'worker']",Christian Ethics & the Sit-In
