w,vector_semantico
search,"['seek', 'hunt', 'look_for', 'look', 'hunting', 'research', 'lookup', 'explore', 'search']",North Country School Cares for the Whole Child
road,"['road', 'route']",North Country School Cares for the Whole Child
freezer,"['freezer', 'deep_freezer', 'Deepfreeze', 'deep-freeze']",North Country School Cares for the Whole Child
solution,"['solution', 'root', 'result', 'solvent', 'answer', 'resolution']",North Country School Cares for the Whole Child
When,[],North Country School Cares for the Whole Child
managed,"['make_do', 'oversee', 'cope', 'care', 'deal', 'make_out', 'get_by', 'do', 'wield', 'finagle', 'grapple', 'negociate', 'carry_off', 'handle', 'contend', 'supervise', 'wangle', 'superintend', 'manage', 'pull_off', 'bring_off']",North Country School Cares for the Whole Child
finished,"['cease', 'land_up', 'finish', 'wind_up', 'fetch_up', 'stop', 'finished', 'terminate', 'ruined', 'finish_up', 'polish_off', 'end_up', 'eat_up', 'end', 'complete']",North Country School Cares for the Whole Child
shipped,"['embark', 'transport', 'send', 'ship']",North Country School Cares for the Whole Child
abrupt,"['sharp', 'abrupt', 'disconnected', 'precipitous']",North Country School Cares for the Whole Child
air,"['line', 'aura', 'air', 'vent', 'atmosphere', 'airwave', 'breeze', 'publicize', 'air_travel', 'ventilate', 'aviation', 'strain', 'melody', 'tune', 'zephyr', 'broadcast', 'melodic_phrase', 'aerate', 'send', 'publicise', 'gentle_wind', 'bare', 'air_out', 'melodic_line', 'transmit', 'beam']",North Country School Cares for the Whole Child
months,"['calendar_month', 'month']",North Country School Cares for the Whole Child
turns,"['number', 'round', 'change_by_reversal', 'reverse', 'flex', 'grow', 'crook', 'rick', 'move_around', 'sprain', 'change_state', 'tour', 'spell', 'work', 'twist', 'good_turn', 'turn_over', 'turning', 'call_on', 'release', 'plow', 'plough', 'deform', 'play', 'become', 'bend', 'wrench', 'act', 'bit', 'bout', 'go', 'turn', 'turn_of_events', 'sour', 'ferment', 'routine', 'wrick']",North Country School Cares for the Whole Child
unsprayed,[],North Country School Cares for the Whole Child
mountains,"['pot', 'stack', 'lot', 'mickle', 'plenty', 'hatful', 'tidy_sum', 'deal', 'muckle', 'pile', 'slew', 'mint', 'spate', 'mountain', 'peck', 'sight', 'batch', 'good_deal', 'mess', 'passel', 'wad', 'heap', 'flock', 'mass', 'quite_a_little', 'mount', 'great_deal', 'raft']",North Country School Cares for the Whole Child
though,['though'],North Country School Cares for the Whole Child
rutabagas,"['yellow_turnip', 'Swedish_turnip', 'swedish_turnip', 'swede', 'Brassica_napus_napobrassica', 'rutabaga_plant', 'turnip_cabbage', 'rutabaga']",North Country School Cares for the Whole Child
greatest,"['sterling', 'large', 'big', 'enceinte', 'capital', 'not_bad', 'bully', 'bang-up', 'outstanding', 'great', 'cracking', 'nifty', 'swell', 'corking', 'keen', 'groovy', 'greatest', 'dandy', 'peachy', 'expectant', 'smashing', 'superlative', 'slap-up', 'gravid', 'heavy', 'with_child', 'majuscule', 'neat']",North Country School Cares for the Whole Child
complaint,"['complaint', 'ailment', 'ill', 'charge']",North Country School Cares for the Whole Child
horse,"['knight', 'sawhorse', 'cavalry', 'buck', 'gymnastic_horse', 'sawbuck', 'horse', 'horse_cavalry', 'Equus_caballus']",North Country School Cares for the Whole Child
driveway,"['private_road', 'drive', 'driveway']",North Country School Cares for the Whole Child
maintained,"['sustain', 'asseverate', 'preserve', 'keep_up', 'observe', 'keep', 'retained', 'maintain', 'kept_up', 'exert', 'hold', 'conserve', 'wield', 'uphold', 'maintained', 'assert', 'defend', 'well-kept']",North Country School Cares for the Whole Child
half,"['half', 'one-half']",North Country School Cares for the Whole Child
wrote,"['pen', 'compose', 'save', 'publish', 'drop_a_line', 'write', 'spell', 'indite']",North Country School Cares for the Whole Child
foundation,"['initiation', 'base', 'founding', 'institution', 'introduction', 'grounding', 'innovation', 'instauration', 'groundwork', 'understructure', 'origination', 'foundation_garment', 'foundation', 'creation', 'basis', 'cornerstone', 'fundament', 'foot', 'substructure']",North Country School Cares for the Whole Child
overnight,"['overnight', 'all-night', 'nightlong']",North Country School Cares for the Whole Child
changes,"['vary', 'interchange', 'alter', 'modify', 'exchange', 'modification', 'shift', 'transfer', 'deepen', 'variety', 'alteration', 'change', 'convert', 'switch', 'commute']",North Country School Cares for the Whole Child
insect,"['insect', 'worm', 'dirt_ball', 'louse']",North Country School Cares for the Whole Child
spreader,"['spreader', 'broadcaster']",North Country School Cares for the Whole Child
remove,"['get_rid_of', 'move_out', 'slay', 'take', 'remove', 'dispatch', 'withdraw', 'take_away', 'bump_off', 'absent', 'off', 'transfer', 'murder', 'hit', 'polish_off', 'take_out']",North Country School Cares for the Whole Child
sources,"['seed', 'beginning', 'reference', 'root', 'rootage', 'origin', 'informant', 'author', 'source', 'germ', 'reservoir', 'generator']",North Country School Cares for the Whole Child
any,"['whatever', 'any', 'whatsoever']",North Country School Cares for the Whole Child
releases,"['dismission', 'spill', 'unloose', 'sack', 'sacking', 'departure', 'outlet', 'discharge', 'give_up', 'button', 'issue', 'exhaust', 'exit', 'press_release', 'bring_out', 'dismissal', 'loose', 'vent', 'passing', 'tone_ending', 'put_out', 'free', 'spillage', 'waiver', 'loss', 'release', 'unblock', 'handout', 'freeing', 'going', 'expel', 'let_go_of', 'liberation', 'unloosen', 'acquittance', 'resign', 'unfreeze', 'publish', 'let_go', 'eject', 'secrete', 'turn', 'liberate', 'firing', 'relinquish', 'expiration']",North Country School Cares for the Whole Child
likes,"['wish', 'like', 'ilk', 'the_likes_of', 'the_like', 'care']",North Country School Cares for the Whole Child
them,[],North Country School Cares for the Whole Child
comes,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",North Country School Cares for the Whole Child
``,[],North Country School Cares for the Whole Child
ordered,"['put', 'arranged', 'range', 'place', 'regularise', 'consecrate', 'rate', 'enjoin', 'govern', 'prescribe', 'consistent', 'tell', 'regulate', 'regularize', 'order', 'say', 'coherent', 'rank', 'dictate', 'grade', 'ordinate', 'arrange', 'ordain', 'set_up', 'logical', 'ordered']",North Country School Cares for the Whole Child
content,"['substance', 'subject_matter', 'cognitive_content', 'message', 'capacity', 'content', 'mental_object', 'subject', 'contentedness', 'depicted_object', 'contented']",North Country School Cares for the Whole Child
ask,"['involve', 'expect', 'necessitate', 'take', 'inquire', 'enquire', 'postulate', 'require', 'ask', 'demand', 'call_for', 'need']",North Country School Cares for the Whole Child
help,"['assistance', 'serve', 'assistant', 'aid', 'avail', 'help_oneself', 'helper', 'service', 'facilitate', 'supporter', 'help', 'assist']",North Country School Cares for the Whole Child
through,"['through_and_through', 'done', 'through', 'through_with']",North Country School Cares for the Whole Child
consistency,"['body', 'consistency', 'consistence', 'eubstance']",North Country School Cares for the Whole Child
meal,"['meal', 'repast']",North Country School Cares for the Whole Child
'',[],North Country School Cares for the Whole Child
frequent,"['buy_at', 'frequent', 'patronise', 'shop_at', 'haunt', 'sponsor', 'patronize', 'shop']",North Country School Cares for the Whole Child
Home-made,[],North Country School Cares for the Whole Child
supplies,"['provide', 'supply', 'ply', 'cater', 'render', 'add', 'supplying', 'issue', 'append', 'provision', 'furnish']",North Country School Cares for the Whole Child
nearby,['nearby'],North Country School Cares for the Whole Child
decrease,"['diminish', 'reduction', 'lessening', 'decrease', 'decrement', 'minify', 'fall', 'step-down', 'drop-off', 'lessen', 'diminution']",North Country School Cares for the Whole Child
After,"['subsequently', 'afterwards', 'after', 'later_on', 'later', 'afterward']",North Country School Cares for the Whole Child
pies,"['pie', 'Proto-Indo_European', 'PIE']",North Country School Cares for the Whole Child
report,"['describe', 'news_report', 'study', 'write_up', 'composition', 'paper', 'story', 'theme', 'written_report', 'report_card', 'cover', 'report', 'account', 'reputation']",North Country School Cares for the Whole Child
brewer's,[],North Country School Cares for the Whole Child
responsibility,"['duty', 'obligation', 'province', 'responsibility', 'responsibleness']",North Country School Cares for the Whole Child
every,['every'],North Country School Cares for the Whole Child
freshly,"['freshly', 'pertly', 'new', 'newly', 'impertinently', 'fresh', 'saucily', 'impudently']",North Country School Cares for the Whole Child
defeat,"['get_the_better_of', 'defeat', 'vote_down', 'overcome', 'frustration', 'shoot_down', 'vote_out', 'kill', 'licking']",North Country School Cares for the Whole Child
chemical,"['chemical', 'chemical_substance', 'chemic']",North Country School Cares for the Whole Child
whole-wheat,"['whole-wheat', 'wheaten', 'wholemeal']",North Country School Cares for the Whole Child
four,"['iv', 'quartet', 'four-spot', 'quadruplet', '4', 'IV', 'four', 'quaternary', 'quatern', 'quaternity', 'foursome', 'tetrad', 'Little_Joe', 'quaternion']",North Country School Cares for the Whole Child
has,"['sustain', 'experience', 'give_birth', 'make', 'take_in', 'hour_angle', 'suffer', 'have_got', 'cause', 'accept', 'own', 'have', 'feature', 'ingest', 'consume', 'get', 'bear', 'throw', 'induce', 'let', 'stimulate', 'birth', 'possess', 'take', 'deliver', 'give', 'HA', 'hold', 'receive']",North Country School Cares for the Whole Child
everything,[],North Country School Cares for the Whole Child
was,"['constitute', 'WA', 'equal', 'Evergreen_State', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify', 'Washington']",North Country School Cares for the Whole Child
writings,"['piece_of_writing', 'Ketubim', 'committal_to_writing', 'Hagiographa', 'writing', 'pen', 'compose', 'composition', 'save', 'publish', 'penning', 'drop_a_line', 'write', 'spell', 'Writings', 'authorship', 'written_material', 'indite']",North Country School Cares for the Whole Child
Sniffing,"['sniffle', 'sniff', 'whiff']",North Country School Cares for the Whole Child
prevent,"['forestall', 'keep', 'preclude', 'foreclose', 'prevent', 'forbid']",North Country School Cares for the Whole Child
Florida,"['Florida', 'Sunshine_State', 'FL', 'Everglade_State']",North Country School Cares for the Whole Child
develop,"['spring_up', 'explicate', 'evolve', 'uprise', 'build_up', 'arise', 'formulate', 'originate', 'grow', 'acquire', 'modernize', 'educate', 'develop', 'get', 'train', 'break', 'germinate', 'rise', 'modernise', 'produce', 'recrudesce', 'prepare', 'make_grow']",North Country School Cares for the Whole Child
tried,"['tried_and_true', 'seek', 'try', 'render', 'hear', 'test', 'adjudicate', 'sample', 'tested', 'attempt', 'tried', 'well-tried', 'prove', 'try_on', 'stress', 'time-tested', 'judge', 'try_out', 'strain', 'essay', 'taste', 'examine', 'assay']",North Country School Cares for the Whole Child
wheat-germ,[],North Country School Cares for the Whole Child
years,"['years', 'yr', 'old_age', 'age', 'twelvemonth', 'class', 'days', 'eld', 'geezerhood', 'year', 'long_time']",North Country School Cares for the Whole Child
for,[],North Country School Cares for the Whole Child
purchased,"['purchase', 'buy']",North Country School Cares for the Whole Child
required,"['requisite', 'involve', 'expect', 'necessitate', 'take', 'want', 'needed', 'required', 'mandatory', 'compulsory', 'command', 'postulate', 'require', 'ask', 'demand', 'needful', 'call_for', 'need']",North Country School Cares for the Whole Child
stooped,"['hunched', 'bend', 'stooped', 'lower_oneself', 'stoop', 'round-backed', 'crouch', 'condescend', 'stooping', 'bow', 'round-shouldered', 'crooked']",North Country School Cares for the Whole Child
contouring,['contour'],North Country School Cares for the Whole Child
herd,"['herd', 'ruck', 'crowd']",North Country School Cares for the Whole Child
snacks,"['collation', 'bite', 'snack', 'nosh']",North Country School Cares for the Whole Child
She,[],North Country School Cares for the Whole Child
hikes,"['wage_increase', 'boost', 'hike', 'hike_up', 'hiking', 'tramp', 'salary_increase', 'wage_hike', 'rise', 'cost_increase', 'raise']",North Country School Cares for the Whole Child
He,"['He', 'helium', 'atomic_number_2', 'he']",North Country School Cares for the Whole Child
Faulkner,"['William_Cuthbert_Faulkner', 'Falkner', 'William_Faulkner', 'William_Falkner', 'Faulkner']",North Country School Cares for the Whole Child
important,"['of_import', 'crucial', 'significant', 'important', 'authoritative']",North Country School Cares for the Whole Child
Nutrition,"['nourishment', 'sustenance', 'alimentation', 'nutriment', 'nutrition', 'aliment', 'victuals']",North Country School Cares for the Whole Child
sheen,"['sheen', 'lustre', 'luster', 'shininess']",North Country School Cares for the Whole Child
merely,"['simply', 'merely', 'only', 'just', 'but']",North Country School Cares for the Whole Child
room,"['way', 'room', 'elbow_room', 'board']",North Country School Cares for the Whole Child
bread,"['moolah', 'clams', 'loot', 'gelt', 'lolly', 'cabbage', 'kale', 'scratch', 'boodle', 'sugar', 'lettuce', 'wampum', 'shekels', 'pelf', 'staff_of_life', 'breadstuff', 'bread', 'dough', 'simoleons', 'lucre', 'dinero']",North Country School Cares for the Whole Child
cabinet,"['locker', 'storage_locker', 'console', 'cabinet']",North Country School Cares for the Whole Child
some,"['around', 'about', 'approximately', 'roughly', 'close_to', 'or_so', 'more_or_less', 'some', 'just_about']",North Country School Cares for the Whole Child
tension,"['latent_hostility', 'stress', 'tenseness', 'tensity', 'tautness', 'tension']",North Country School Cares for the Whole Child
improvements,"['melioration', 'betterment', 'improvement', 'advance']",North Country School Cares for the Whole Child
and,[],North Country School Cares for the Whole Child
welfare,"['welfare', 'public_assistance', 'social_welfare', 'well-being', 'benefit', 'upbeat', 'eudaemonia', 'eudaimonia', 'wellbeing']",North Country School Cares for the Whole Child
On,"['on', 'along']",North Country School Cares for the Whole Child
met,"['run_across', 'cope_with', 'see', 'meet', 'fulfill', 'suffer', 'foregather', 'fill', 'converge', 'assemble', 'get_together', 'contact', 'encounter', 'come_across', 'fulfil', 'fit', 'take_on', 'adjoin', 'play', 'gather', 'conform_to', 'forgather', 'satisfy', 'match', 'touch', 'receive', 'run_into']",North Country School Cares for the Whole Child
Gardening,"['horticulture', 'gardening', 'garden']",North Country School Cares for the Whole Child
rule,"['linguistic_rule', 'pattern', 'rule', 'rein', 'govern', 'regulation', 'ruler', 'find', 'harness', 'convention', 'normal', 'prescript', 'formula', 'prevail', 'predominate', 'reign', 'dominate', 'decree', 'dominion', 'principle']",North Country School Cares for the Whole Child
sweet,"['cherubic', 'Henry_Sweet', 'angelic', 'sweet-flavored', 'seraphic', 'angelical', 'dessert', 'sugariness', 'fresh', 'dulcet', 'sweet', 'mellifluous', 'mellisonant', 'sweetened', 'honeyed', 'Sweet', 'confection', 'odorous', 'gratifying', 'sweet-smelling', 'scented', 'perfumed', 'sugared', 'unfermented', 'sweetness', 'odoriferous', 'afters', 'sweet-scented', 'sweetly']",North Country School Cares for the Whole Child
E.,[],North Country School Cares for the Whole Child
Organic,"['constitutional', 'organic_fertilizer', 'constitutive', 'organic_fertiliser', 'constituent', 'organic']",North Country School Cares for the Whole Child
did,"['make', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'fare', 'make_out', 'execute', 'do', 'set', 'exercise', 'dress', 'practice', 'coiffe', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure']",North Country School Cares for the Whole Child
all,"['entirely', 'all', 'whole', 'completely', 'totally', 'altogether', 'wholly']",North Country School Cares for the Whole Child
revolution,"['rotation', 'revolution', 'gyration']",North Country School Cares for the Whole Child
convince,"['win_over', 'convert', 'convince']",North Country School Cares for the Whole Child
equipment,['equipment'],North Country School Cares for the Whole Child
Soup,['soup'],North Country School Cares for the Whole Child
skiing,"['ski', 'skiing']",North Country School Cares for the Whole Child
gradually,"['gradually', 'step_by_step', 'bit_by_bit']",North Country School Cares for the Whole Child
loveliest,"['endearing', 'lovely', 'adorable']",North Country School Cares for the Whole Child
Bromfield's,[],North Country School Cares for the Whole Child
out,"['come_out', 'forbidden', 'taboo', 'stunned', 'tabu', 'away', 'extinct', 'kayoed', 'prohibited', 'proscribed', 'come_out_of_the_closet', 'out', 'verboten', 'knocked_out', ""KO'd""]",North Country School Cares for the Whole Child
believes,"['conceive', 'belief', 'feeling', 'believe', 'trust', 'think', 'notion', 'impression', 'opinion', 'consider']",North Country School Cares for the Whole Child
too,"['excessively', 'overly', 'besides', 'also', 'to_a_fault', 'likewise', 'as_well', 'too']",North Country School Cares for the Whole Child
providing,"['provide', 'supply', 'ply', 'cater', 'render', 'bring_home_the_bacon', 'put_up', 'offer', 'allow_for', 'furnish', 'allow', 'leave']",North Country School Cares for the Whole Child
shortest,"['unforesightful', 'brusque', 'unretentive', 'light', 'scant', 'forgetful', 'shortsighted', 'poor', 'short', 'brusk', 'inadequate', 'curt', 'myopic', 'little']",North Country School Cares for the Whole Child
soil,"['grime', 'soil', 'bemire', 'dirt', 'territory', 'stain', 'grease', 'begrime', 'filth', 'land', 'colly', 'dirty', 'ground', 'grunge']",North Country School Cares for the Whole Child
apples,"['Malus_pumila', 'apple', 'orchard_apple_tree']",North Country School Cares for the Whole Child
wild,"['savage', 'crazy', 'rampantly', 'raving_mad', 'hazardous', 'gaga', 'tempestuous', 'unwarranted', 'baseless', 'barbarian', 'idle', 'godforsaken', 'wild', 'uncivilized', 'fantastic', 'waste', 'natural_state', 'furious', 'barbaric', 'unfounded', 'uncivilised', 'angry', 'state_of_nature', 'violent', 'raging', 'risky', 'wilderness', 'groundless', 'dotty', 'untamed']",North Country School Cares for the Whole Child
Clark's,[],North Country School Cares for the Whole Child
squash,"['squash_vine', 'squash', 'squash_rackets', 'squeeze', 'squelch', 'crush', 'mash', 'squash_racquets']",North Country School Cares for the Whole Child
",",[],North Country School Cares for the Whole Child
