w,vector_semantico
dropping,"['strike_down', 'miss', 'neglect', 'fell', 'drip', 'send_away', 'sink', 'spend', 'dribble', 'deteriorate', 'swing', 'leave_out', 'send_packing', 'dangle', 'falling', 'knock_off', 'shake_off', 'dropping', 'drop_down', 'degenerate', 'set_down', 'flatten', 'unload', 'shed', 'throw_away', 'drop', 'omit', 'discharge', 'put_down', 'cast_off', 'overleap', 'devolve', 'dismiss', 'throw', 'throw_off', 'overlook', 'expend', 'drop_off', 'cut_down', 'pretermit', 'cast']",Hunter at Large
Deep,"['mysterious', 'deep', 'recondite', 'mystifying', 'late', 'rich', 'bass', 'inscrutable', 'deeply', 'thick', 'cryptic', 'abstruse', 'cryptical', 'trench', 'oceanic_abyss']",Hunter at Large
bloody,"['flaming', 'damn', 'all-fired', 'fucking', 'bloody', 'blinking', 'blooming', 'crashing', 'bally']",Hunter at Large
never,"['never', ""ne'er""]",Hunter at Large
rhythmic,"['rhythmical', 'rhythmic']",Hunter at Large
three,"['terzetto', 'triad', 'threesome', 'deuce-ace', 'triplet', 'trey', '3', 'three', 'troika', 'ternary', 'ternion', 'III', 'leash', 'trio', 'trinity', 'tercet', 'tierce', 'trine', 'iii']",Hunter at Large
slack,"['falling_off', 'slake', 'slow', 'morass', 'die_away', 'loose', 'falloff', 'slacken', 'quagmire', 'abate', 'let_up', 'slack', 'lax', 'slack_off', 'mire', 'drop-off', 'slow_down', 'slack_up', 'slack_water', 'slackness', 'quag', 'slump', 'slow_up', 'relax']",Hunter at Large
minute,"['hour', 'moment', 'arcminute', 'second', 'minute_of_arc', 'mo', 'bit', 'minute', 'instant', 'infinitesimal', 'narrow', 'min']",Hunter at Large
vision,"['sight', 'visual_sense', 'visual_modality', 'imaginativeness', 'visual_sensation', 'vision', 'imagination']",Hunter at Large
handled,"['wield', 'palm', 'deal', 'do_by', 'address', 'handled', 'manage', 'care', 'cover', 'plow', 'handle', 'treat']",Hunter at Large
wobbled,"['wobble', 'careen', 'coggle', 'tilt', 'shimmy', 'shift']",Hunter at Large
newel,"['newel', 'newel_post']",Hunter at Large
fingers,"['feel', 'fingerbreadth', 'thumb', 'finger', ""finger's_breadth"", 'digit']",Hunter at Large
interruption,"['intermission', 'suspension', 'interruption', 'gap', 'disruption', 'break', 'pause']",Hunter at Large
agony,"['suffering', 'torment', 'agony', 'excruciation', 'torture']",Hunter at Large
twisted,"['sophisticate', 'deform', 'squirm', 'wind', 'pervert', 'rick', 'turn', 'distort', 'wrick', 'twist_around', 'distorted', 'bend', 'wrench', 'sprain', 'worm', 'twist', 'wriggle', 'twisted', 'twine', 'perverted', 'flex', 'writhe', 'wrestle', 'misrepresented', 'curve', 'convolute']",Hunter at Large
lowest,"['low', 'gloomy', 'scurvy', 'modest', 'crushed', 'depressed', 'scummy', 'humbled', 'abject', 'dispirited', 'downhearted', 'low-pitched', 'last', 'broken', 'small', 'lowest', 'blue', 'last-place', 'humiliated', 'down_in_the_mouth', 'humble', 'downcast', 'miserable', 'low-spirited', 'depleted', 'low-toned', 'down', 'lowly', 'low-down', 'grim']",Hunter at Large
been,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",Hunter at Large
trying,"['taste', 'stress', 'essay', 'examine', 'attempt', 'prove', 'try_on', 'try_out', 'nerve-wracking', 'adjudicate', 'judge', 'try', 'assay', 'strain', 'stressful', 'test', 'hear', 'trying', 'sample', 'nerve-racking', 'render', 'seek']",Hunter at Large
softly,"['gently', 'lightly', 'softly', 'quietly', 'piano']",Hunter at Large
both,['both'],Hunter at Large
muffled,"['softened', 'muffle', 'strangle', 'muffled', 'mute', 'stifle', 'muted', 'repress', 'dull', 'damp', 'tone_down', 'smother', 'dampen']",Hunter at Large
thought,"['cogitate', 'imagine', 'consider', 'retrieve', 'cerebrate', 'suppose', 'thought_process', 'opinion', 'persuasion', 'reckon', 'conceive', 'call_back', 'call_up', 'intend', 'cerebration', 'remember', 'mentation', 'guess', 'think', 'thought', 'opine', 'sentiment', 'view', 'idea', 'believe', 'recall', 'mean', 'recollect', 'intellection', 'thinking']",Hunter at Large
by,"['away', 'aside', 'past', 'by']",Hunter at Large
mind,"['nous', 'judgment', 'brain', 'psyche', 'heed', 'mind', 'judgement', 'bear_in_mind', 'creative_thinker', 'take_care', 'listen', 'idea', 'intellect', 'thinker', 'head', 'beware']",Hunter at Large
fool,"['chump', 'motley_fool', 'slang', 'fool_away', 'put_on', 'dupe', 'fool_around', 'soft_touch', 'fritter', 'shoot', 'sap', 'mark', 'put_one_over', 'cod', 'frivol_away', 'muggins', 'tomfool', 'gull', 'befool', 'put_one_across', 'dissipate', 'saphead', 'take_in', 'horse_around', 'arse_around', 'patsy', 'fritter_away', 'mug', 'fool', 'fall_guy', 'sucker', 'jester']",Hunter at Large
tell,"['evidence', 'distinguish', 'William_Tell', 'assure', 'order', 'tell_apart', 'secernate', 'narrate', 'enjoin', 'Tell', 'recount', 'separate', 'say', 'tell', 'state', 'severalize', 'secern', 'recite', 'differentiate', 'severalise']",Hunter at Large
and,[],Hunter at Large
sum,"['total', 'amount_of_money', 'totality', 'meat', 'pith', 'heart_and_soul', 'marrow', 'nitty-gritty', 'summate', 'tot', 'essence', 'inwardness', 'tally', 'substance', 'union', 'sum_up', 'sum_of_money', 'join', 'summarise', 'kernel', 'centre', 'core', 'add', 'add_up', 'heart', 'amount', 'add_together', 'nub', 'summation', 'aggregate', 'gist', 'tote_up', 'sum_total', 'tot_up', 'center', 'summarize', 'sum']",Hunter at Large
snow,"['nose_candy', 'C._P._Snow', 'coke', 'lead_by_the_nose', 'Snow', 'Baron_Snow_of_Leicester', 'blow', 'C', 'hoodwink', 'Charles_Percy_Snow', 'snowfall', 'play_false', 'bamboozle', 'snow', ""pull_the_wool_over_someone's_eyes""]",Hunter at Large
hurtling,"['hurtle', 'hurl', 'lunge', 'thrust', 'cast']",Hunter at Large
low,"['low', 'gloomy', 'scurvy', 'modest', 'crushed', 'Low', 'depressed', 'first', 'scummy', 'Sir_David_Alexander_Cecil_Low', 'humbled', 'David_Low', 'abject', 'low_gear', 'dispirited', 'downhearted', 'first_gear', 'low-pitched', 'moo', 'broken', 'small', 'blue', 'humiliated', 'down_in_the_mouth', 'humble', 'downcast', 'Sir_David_Low', 'miserable', 'low-spirited', 'depleted', 'low-toned', 'grim', 'down', 'lowly', 'low-down', 'depression']",Hunter at Large
overlapped,['overlap'],Hunter at Large
nine,"['ball_club', 'nine', 'baseball_club', 'IX', 'nine-spot', 'ix', 'niner', 'club', '9', 'Nina_from_Carolina', 'ennead']",Hunter at Large
Mickey's,[],Hunter at Large
:,[],Hunter at Large
free,"['exempt', 'loose', 'release', 'disengage', 'detached', 'innocent', 'free', 'give_up', 'unloosen', 'relinquish', 'destitute', 'spare', 'liberal', 'rid', 'justify', 'complimentary', 'gratuitous', 'disembarrass', 'costless', 'free_people', 'discharge', 'barren', 'dislodge', 'relieve', 'unfreeze', 'liberate', 'gratis', 'absolve', 'unloose', 'unblock', 'devoid', 'resign']",Hunter at Large
threw,"['contrive', 'give', 'make', 'bedevil', 'confuse', 'shake_off', 'hurl', 'discombobulate', 'throw_away', 'shed', 'bewilder', 'confound', 'switch', 'project', 'drop', 'bemuse', 'hold', 'have', 'cast_off', 'throw', 'throw_off', 'fox', 'fuddle', 'flip', 'thrust', 'befuddle', 'cast']",Hunter at Large
way,"['manner', 'way_of_life', 'elbow_room', 'room', 'direction', 'path', 'fashion', 'means', 'style', 'right_smart', 'mode', 'agency', 'way']",Hunter at Large
bag,"['travelling_bag', 'bagful', 'suitcase', 'pocket', 'handbag', 'purse', 'traveling_bag', 'udder', 'grip', 'dish', 'bulge', 'pocketbook', 'old_bag', 'base', 'cup_of_tea', 'bag']",Hunter at Large
tore,"['torus', 'tear', 'tore', 'pluck', 'deplume', 'charge', 'bust', 'snap', 'deplumate', 'buck', 'rupture', 'shoot_down', 'displume', 'pull', 'shoot']",Hunter at Large
floor,"['ball_over', 'floor', 'trading_floor', 'dump', 'story', 'level', 'shock', 'flooring', 'blow_out_of_the_water', 'storey', 'coldcock', 'base', 'knock_down', 'take_aback', 'deck']",Hunter at Large
kept,"['stay_fresh', 'go_along', 'prevent', 'go_on', 'unbroken', 'keep_open', 'celebrate', 'kept', 'restrain', 'observe', 'keep_back', 'retain', 'continue', 'keep', 'hold', 'keep_on', 'preserve', 'hold_open', 'hold_on', 'sustain', 'hold_back', 'save', 'proceed', 'maintain']",Hunter at Large
those,[],Hunter at Large
sprawled,"['sprawl', 'straggle']",Hunter at Large
backward,"['backward', 'half-witted', 'slow-witted', 'rearward', 'back', 'feebleminded', 'backwards', 'rearwards']",Hunter at Large
his,[],Hunter at Large
hole,"['maw', 'hole_out', 'hole', 'jam', 'mess', 'cakehole', 'gob', 'pickle', 'trap', 'hollow', 'golf_hole', 'muddle', 'yap', 'fix', 'kettle_of_fish']",Hunter at Large
enter,"['enroll', 'embark', 'recruit', 'insert', 'infix', 'record', 'get_into', 'go_in', 'go_into', 'get_in', 'come_in', 'introduce', 'move_into', 'enter', 'participate', 'put_down', 'inscribe', 'enrol', 'figure', 'accede']",Hunter at Large
arms,"['limb', 'branch', 'arms', 'blazonry', 'build_up', 'implements_of_war', 'weapons_system', 'coat_of_arms', 'weaponry', 'blazon', 'munition', 'subdivision', 'sleeve', 'weapon_system', 'arm', 'fortify', 'gird', 'weapon']",Hunter at Large
When,[],Hunter at Large
from,[],Hunter at Large
pit,"['oppose', 'perdition', 'colliery', 'Hell', 'endocarp', 'quarry', 'stone', 'pitfall', 'scar', 'mark', 'nether_region', 'infernal_region', 'Inferno', 'play_off', 'pit', 'pock', 'stone_pit', 'fossa', 'orchestra_pit', 'match', 'cavity']",Hunter at Large
across,"['across', 'crossways', 'crosswise']",Hunter at Large
advanced,"['ripe', 'encourage', 'bring_forward', 'win', 'go_on', 'shape_up', 'move_on', 'pass_on', 'modern', 'progress', 'supercharge', 'make_headway', 'forward-looking', 'innovative', 'promote', 'further', 'gain_ground', 'gain', 'get_on', 'elevate', 'in_advance', 'kick_upstairs', 'raise', 'march_on', 'pull_ahead', 'get_along', 'get_ahead', 'advanced', 'upgrade', 'boost', 'throw_out', 'come_on', 'advance', 'come_along', 'sophisticated', 'set_ahead']",Hunter at Large
lamming,"['run_away', 'head_for_the_hills', 'escape', 'run', 'take_to_the_woods', 'thresh', 'flail', 'fly_the_coop', 'break_away', 'turn_tail', 'hightail_it', 'thrash', 'scat', 'scarper', 'bunk', 'lam']",Hunter at Large
already,['already'],Hunter at Large
signs,"['planetary_house', 'bless', 'signboard', 'house', 'signalise', 'polarity', 'sign', 'foretoken', 'mark', 'sign_of_the_zodiac', 'subscribe', 'signalize', 'augury', 'preindication', 'signaling', 'signal', 'contract', 'sign_up', 'sign_on', 'star_sign', 'ratify', 'mansion']",Hunter at Large
out,"['come_out', ""KO'd"", 'prohibited', 'out', 'proscribed', 'forbidden', 'knocked_out', 'extinct', 'away', 'kayoed', 'come_out_of_the_closet', 'tabu', 'stunned', 'taboo', 'verboten']",Hunter at Large
others,[],Hunter at Large
earlier,"['former', 'early', 'earliest', 'in_the_beginning', 'sooner', 'before', 'to_begin_with', 'in_the_first_place', 'originally', 'earlier', 'other']",Hunter at Large
who,"['World_Health_Organization', 'WHO']",Hunter at Large
tension,"['latent_hostility', 'tautness', 'stress', 'tenseness', 'tensity', 'tension']",Hunter at Large
gasping,"['pant', 'gasp', 'puff', 'heave']",Hunter at Large
illumination,"['illumination', 'illuminance', 'miniature', 'clarification', 'light', 'elucidation']",Hunter at Large
things,"['matter', 'thing', 'affair', 'things']",Hunter at Large
flashed,"['blink', 'scoot', 'dash', 'show_off', 'swank', 'scud', 'wink', 'flaunt', 'winkle', 'twinkle', 'dart', 'shoot', 'ostentate', 'flash']",Hunter at Large
returned,"['take_back', 'give', 'refund', 'revert', 'give_back', 'retrovert', 'pass', 'generate', 'reelect', 'deliver', 'yield', 'retort', 'turn_back', 'riposte', 'hark_back', 'return', 'rejoin', 'come_back', 'devolve', 'bring_back', 'fall', 'regress', 'render', 'recall', 'repay']",Hunter at Large
slab,['slab'],Hunter at Large
forcing,"['squeeze', 'drive', 'pressure', 'wedge', 'draw', 'coerce', 'impel', 'ram', 'force', 'storm', 'thrust', 'hale', 'pull', 'push']",Hunter at Large
subtle,"['insidious', 'elusive', 'subtle', 'pernicious']",Hunter at Large
ribs,"['laugh_at', 'costa', 'make_fun', 'guy', 'jest_at', 'ridicule', 'blackguard', 'poke_fun', 'roast', 'rib']",Hunter at Large
desk,['desk'],Hunter at Large
dance,"['trip_the_light_fantastic', 'trip_the_light_fantastic_toe', 'dance', 'dancing', 'saltation', 'terpsichore']",Hunter at Large
sagged,"['flag', 'sag', 'sag_down', 'swag', 'droop']",Hunter at Large
clutching,"['prehend', 'cling_to', 'clutch', 'get_hold_of', 'hold_close', 'seize', 'hold_tight']",Hunter at Large
concern,"['care', 'touch', 'concern', 'business_concern', 'occupy', 'bear_on', 'refer', 'vexation', 'business_organisation', 'business', 'headache', 'interest', 'business_organization', 'relate', 'pertain', 'come_to', 'have-to_doe_with', 'worry', 'fear', 'touch_on']",Hunter at Large
tripped,"['set_off', 'trigger', 'touch_off', 'actuate', 'travel', 'stumble', 'trip', 'trip_up', 'trigger_off', 'trip_out', 'spark_off', 'turn_on', 'get_off', 'jaunt', 'spark', 'activate']",Hunter at Large
edge,"['abut', 'butt_against', 'border', 'inch', 'sharpness', 'bound', 'butt', 'adjoin', 'boundary', 'edge', 'march', 'butt_on']",Hunter at Large
night,"['dark', 'Night', 'nighttime', 'Nox', 'night']",Hunter at Large
managed,"['carry_off', 'care', 'supervise', 'do', 'pull_off', 'wield', 'oversee', 'contend', 'bring_off', 'make_out', 'wangle', 'deal', 'superintend', 'finagle', 'handle', 'cope', 'grapple', 'make_do', 'manage', 'negociate', 'get_by']",Hunter at Large
shoulders,"['articulatio_humeri', 'berm', 'shoulder_joint', 'shoulder']",Hunter at Large
hoping,"['skip', 'hope', 'hop', 'trust', 'hop-skip', 'desire', 'go_for']",Hunter at Large
belly,"['venter', 'belly_out', 'belly', 'stomach', 'abdomen', 'paunch']",Hunter at Large
sight,"['good_deal', 'batch', 'plenty', 'hatful', 'sight', 'quite_a_little', 'mess', 'visual_sense', 'mickle', 'slew', 'heap', 'survey', 'wad', 'vision', 'tidy_sum', 'stack', 'deal', 'spate', 'visual_modality', 'lot', 'mass', 'great_deal', 'spy', 'mint', 'mountain', 'flock', 'pile', 'view', 'muckle', 'passel', 'raft', 'ken', 'pot', 'peck']",Hunter at Large
