w,vector_semantico
broke,"['infract', 'bankrupt', 'die', 'wear_out', 'broke', 'better', 'give_out', 'unwrap', 'divulge', 'breach', 'break_dance', 'offend', 'pause', 'transgress', 'discontinue', 'damp', 'recrudesce', 'dampen', 'part', 'snap_off', 'collapse', 'fall_in', 'wear', 'crack', 'interrupt', 'break-dance', 'go_bad', 'soften', 'weaken', 'skint', 'conk_out', 'stone-broke', 'relegate', 'break', 'break_away', 'give_way', 'bring_out', 'violate', 'founder', 'let_on', 'give', 'get_around', 'break_out', 'erupt', 'demote', 'let_out', 'split_up', 'fall_apart', 'split', 'ruin', 'kick_downstairs', 'go', 'fracture', 'go_against', 'break_off', 'disclose', 'discover', 'give_away', 'expose', 'bump', 'break_down', 'break_up', 'burst', 'stop', 'break_in', 'cave_in', 'come_apart', 'check', 'get_out', 'stony-broke', 'reveal', 'separate', 'intermit', 'smash', 'fail', 'bust', 'develop']",Theodore Parker: Apostasy within Liberalism
forgetting,"['forget', 'bury', 'leave', 'block', 'draw_a_blank', 'blank_out']",Theodore Parker: Apostasy within Liberalism
end,"['death', 'remainder', 'oddment', 'final_stage', 'remnant', 'last', 'end', 'finish', 'cease', 'conclusion', 'destruction', 'terminate', 'goal', 'closing', 'terminal', 'close', 'stop', 'ending']",Theodore Parker: Apostasy within Liberalism
leisure,"['leisure_time', 'leisure']",Theodore Parker: Apostasy within Liberalism
leave,"['leave_behind', 'bequeath', 'give', 'entrust', 'pass_on', 'allow', 'will', 'go_away', 'leave_of_absence', 'leave', 'leave_alone', 'pull_up_stakes', 'exit', 'allow_for', 'get_out', 'go_out', 'forget', 'go_forth', 'provide', 'depart', 'result', 'parting', 'impart', 'leave-taking', 'lead', 'farewell']",Theodore Parker: Apostasy within Liberalism
natural,"['rude', 'innate', 'cancel', 'raw', 'natural', 'instinctive', 'born', 'lifelike']",Theodore Parker: Apostasy within Liberalism
supplied,"['furnish', 'ply', 'append', 'supply', 'issue', 'provide', 'render', 'add', 'cater']",Theodore Parker: Apostasy within Liberalism
they,[],Theodore Parker: Apostasy within Liberalism
day,"['daylight', 'Clarence_Shepard_Day_Jr.', '24-hour_interval', 'twenty-four_hour_period', 'Day', 'mean_solar_day', 'day', 'Clarence_Day', 'sidereal_day', 'daytime', 'solar_day', 'twenty-four_hours']",Theodore Parker: Apostasy within Liberalism
tears,"['teardrop', 'snag', 'rip', 'charge', 'buck', 'weeping', 'pull', 'shoot', 'tear', 'snap', 'split', 'rupture', 'bout', 'shoot_down', 'displume', 'tears', 'crying', 'binge', 'deplume', 'pluck', 'bust', 'deplumate', 'rent']",Theodore Parker: Apostasy within Liberalism
clergy,['clergy'],Theodore Parker: Apostasy within Liberalism
resentment,"['rancour', 'resentment', 'rancor', 'gall', 'bitterness']",Theodore Parker: Apostasy within Liberalism
gentleman,"['man', 'valet_de_chambre', ""gentleman's_gentleman"", 'gentleman', 'valet']",Theodore Parker: Apostasy within Liberalism
intellectual,"['noetic', 'rational', 'intellectual', 'intellect', 'cerebral']",Theodore Parker: Apostasy within Liberalism
thing,"['matter', 'thing', 'affair']",Theodore Parker: Apostasy within Liberalism
shabbily,['shabbily'],Theodore Parker: Apostasy within Liberalism
mitre,"['mitre', 'miter', 'mitre_joint', 'miter_joint']",Theodore Parker: Apostasy within Liberalism
revered,"['worship', 'venerable', 'hero-worship', 'august', 'revere', 'fear', 'venerate', 'reverence', 'revered', 'idolize', 'idolise']",Theodore Parker: Apostasy within Liberalism
depart,"['part', 'digress', 'go_away', 'sidetrack', 'vary', 'leave', 'pull_up_stakes', 'set_out', 'straggle', 'set_off', 'set_forth', 'go', 'depart', 'start', 'start_out', 'take_leave', 'diverge', 'deviate', 'take_off', 'quit']",Theodore Parker: Apostasy within Liberalism
no,"['No', 'no_more', 'no', 'nobelium', 'atomic_number_102']",Theodore Parker: Apostasy within Liberalism
afraid,['afraid'],Theodore Parker: Apostasy within Liberalism
too,"['excessively', 'overly', 'as_well', 'to_a_fault', 'besides', 'likewise', 'too', 'also']",Theodore Parker: Apostasy within Liberalism
There,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",Theodore Parker: Apostasy within Liberalism
eventually,"['eventually', 'finally']",Theodore Parker: Apostasy within Liberalism
reached,"['accomplish', 'give', 'make', 'reach', 'arrive_at', 'touch', 'contact', 'pass_on', 'get_through', 'turn_over', 'hit', 'achieve', 'pass', 'get_hold_of', 'gain', 'attain', 'extend_to', 'strain', 'reach_out', 'progress_to', 'get_to', 'hand', 'strive']",Theodore Parker: Apostasy within Liberalism
home,"['house', 'abode', 'family', 'domicile', 'habitation', 'interior', 'home_base', 'place', 'national', 'dwelling', 'nursing_home', 'plate', 'rest_home', 'menage', 'home_plate', 'internal', 'home', 'dwelling_house', 'household', 'base']",Theodore Parker: Apostasy within Liberalism
smug,"['smug', 'self-satisfied']",Theodore Parker: Apostasy within Liberalism
cost,"['cost', 'price', 'be', 'toll', 'monetary_value']",Theodore Parker: Apostasy within Liberalism
rules,"['convention', 'regulation', 'dominate', 'dominion', 'pattern', 'decree', 'rule', 'find', 'ruler', 'predominate', 'prevail', 'harness', 'rein', 'linguistic_rule', 'principle', 'govern', 'reign', 'normal', 'formula', 'prescript']",Theodore Parker: Apostasy within Liberalism
unnecessary,"['unnecessary', 'unneeded']",Theodore Parker: Apostasy within Liberalism
longer,"['retentive', 'foresighted', 'recollective', 'tenacious', 'foresightful', 'farseeing', 'prospicient', 'longer', 'farsighted', 'longsighted', 'thirster', 'yearner', 'long']",Theodore Parker: Apostasy within Liberalism
blot,"['slur', 'fleck', 'blob', 'smear', 'spot', 'stain', 'daub', 'blot', 'smirch', 'smudge']",Theodore Parker: Apostasy within Liberalism
somebody,"['soul', 'individual', 'someone', 'mortal', 'somebody', 'person']",Theodore Parker: Apostasy within Liberalism
courage,"['courage', 'bravery', 'braveness', 'courageousness']",Theodore Parker: Apostasy within Liberalism
institutionalized,"['institutionalize', 'charge', 'institutionalise', 'commit', 'institutionalised', 'send', 'institutionalized']",Theodore Parker: Apostasy within Liberalism
clerical,['clerical'],Theodore Parker: Apostasy within Liberalism
passions,"['Passion_of_Christ', 'passionateness', 'passion', 'cacoethes', 'rage', 'love', 'Passion', 'mania', 'heat', 'warmth']",Theodore Parker: Apostasy within Liberalism
literal,"['literal', 'real', 'literal_error', 'typo', 'erratum', 'genuine', 'actual', 'typographical_error', 'misprint']",Theodore Parker: Apostasy within Liberalism
survival,"['survival_of_the_fittest', 'survival', 'natural_selection', 'endurance', 'selection']",Theodore Parker: Apostasy within Liberalism
proves,"['testify', 'evidence', 'show', 'essay', 'examine', 'prove', 'try_out', 'demonstrate', 'try', 'rise', 'bear_witness', 'test', 'professor', 'raise', 'turn_out', 'establish', 'leaven', 'turn_up', 'shew', 'prof']",Theodore Parker: Apostasy within Liberalism
someone,"['soul', 'individual', 'someone', 'mortal', 'somebody', 'person']",Theodore Parker: Apostasy within Liberalism
comfort,"['comforter', 'ease', 'comfort', 'soothe', 'solace', 'console', 'consolation', 'puff', 'comfortableness', 'quilt']",Theodore Parker: Apostasy within Liberalism
slavery,"['thralldom', 'slavery', 'thraldom', 'thrall', 'slaveholding', 'bondage']",Theodore Parker: Apostasy within Liberalism
expel,"['boot_out', 'throw_out', 'drum_out', 'rout', 'kick_out', 'discharge', 'expel', 'release', 'rout_out', 'exhaust', 'oust', 'eject']",Theodore Parker: Apostasy within Liberalism
somehow,"['in_some_way', 'someways', 'someway', 'somehow', 'in_some_manner']",Theodore Parker: Apostasy within Liberalism
sarcasms,"['irony', 'satire', 'caustic_remark', 'sarcasm']",Theodore Parker: Apostasy within Liberalism
care,"['forethought', 'charge', 'aid', 'care', 'caution', 'concern', 'maintenance', 'wish', 'precaution', 'tutelage', 'attention', 'upkeep', 'deal', 'handle', 'guardianship', 'worry', 'give_care', 'manage', 'fear', 'tending', 'like']",Theodore Parker: Apostasy within Liberalism
prepared,"['make', 'cook', 'inclined', 'groom', 'prepared', 'get_up', 'fix', 'fain', 'prepare', 'set_up', 'organise', 'machinate', 'train', 'set', 'disposed', 'devise', 'ready', 'educate', 'organize', 'gear_up', 'develop']",Theodore Parker: Apostasy within Liberalism
its,"['information_technology', 'IT']",Theodore Parker: Apostasy within Liberalism
burly,"['beefy', 'buirdly', 'strapping', 'burly', 'husky']",Theodore Parker: Apostasy within Liberalism
some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",Theodore Parker: Apostasy within Liberalism
turn,"['deform', 'spell', 'move_around', 'play', 'release', 'bit', 'act', 'rick', 'turn', 'turn_over', 'tour', 'wrick', 'sour', 'turning', 'bend', 'change_state', 'sprain', 'wrench', 'routine', 'grow', 'bout', 'change_by_reversal', 'twist', 'go', 'become', 'good_turn', 'ferment', 'work', 'crook', 'round', 'number', 'flex', 'turn_of_events', 'plough', 'plow', 'call_on', 'reverse']",Theodore Parker: Apostasy within Liberalism
as,"['antiophthalmic_factor', 'axerophthol', 'a', 'group_A', 'arsenic', 'As', 'as', 'vitamin_A', 'angstrom_unit', 'deoxyadenosine_monophosphate', 'ampere', 'every_bit', 'amp', 'AS', 'A', 'equally', 'adenine', 'atomic_number_33', 'American_Samoa', 'Eastern_Samoa', 'type_A', 'angstrom']",Theodore Parker: Apostasy within Liberalism
sounding,"['voice', 'sounding', 'go', 'vocalize', 'fathom', 'looking', 'vocalise', 'sound']",Theodore Parker: Apostasy within Liberalism
never,"['never', ""ne'er""]",Theodore Parker: Apostasy within Liberalism
exposed,"['let_on', 'endanger', 'expose', 'peril', 'let_out', 'debunk', 'uncovered', 'exposed', 'scupper', 'open', 'unwrap', 'uncover', 'reveal', 'divulge', 'exhibit', 'queer', 'display', 'disclose', 'discover', 'break', 'give_away', 'bring_out']",Theodore Parker: Apostasy within Liberalism
authority,"['self-assurance', 'say-so', 'government_agency', 'self-confidence', 'authorisation', 'authority', 'confidence', 'office', 'dominance', 'authorization', 'assurance', 'bureau', 'sanction', 'agency', 'potency', 'sureness', 'federal_agency']",Theodore Parker: Apostasy within Liberalism
limits,"['limitation', 'terminus_ad_quem', 'specify', 'demarcation_line', 'fix', 'trammel', 'bound', 'determine', 'restrain', 'set', 'define', 'limit', 'point_of_accumulation', 'restrict', 'confine', 'terminal_point', 'circumscribe', 'demarcation', 'limit_point', 'boundary', 'throttle']",Theodore Parker: Apostasy within Liberalism
hurried,"['hurry', 'rush', 'zip', 'hasten', 'hurried', 'travel_rapidly', 'festinate', 'look_sharp', 'speed']",Theodore Parker: Apostasy within Liberalism
colleagues,"['workfellow', 'confrere', 'fellow', 'fellow_worker', 'colleague', 'co-worker']",Theodore Parker: Apostasy within Liberalism
three,"['terzetto', 'triad', 'threesome', 'deuce-ace', 'triplet', 'trey', '3', 'three', 'troika', 'ternary', 'ternion', 'III', 'leash', 'trio', 'trinity', 'tercet', 'tierce', 'trine', 'iii']",Theodore Parker: Apostasy within Liberalism
language,"['oral_communication', 'speech_communication', 'lyric', 'nomenclature', 'speech', 'spoken_language', 'voice_communication', 'spoken_communication', 'linguistic_process', 'terminology', 'language', 'linguistic_communication', 'words']",Theodore Parker: Apostasy within Liberalism
actually,"['really', 'actually', 'in_reality']",Theodore Parker: Apostasy within Liberalism
adjournment,"['adjournment', 'dissolution']",Theodore Parker: Apostasy within Liberalism
demand,"['need', 'postulate', 'requirement', 'take', 'necessitate', 'ask', 'require', 'involve', 'demand', 'call_for', 'exact']",Theodore Parker: Apostasy within Liberalism
Reproach,"['upbraid', 'reproach']",Theodore Parker: Apostasy within Liberalism
Opinion,"['judgment', 'ruling', 'judgement', 'feeling', 'impression', 'vox_populi', 'belief', 'sentiment', 'view', 'popular_opinion', 'opinion', 'persuasion', 'notion', 'thought', 'legal_opinion', 'public_opinion']",Theodore Parker: Apostasy within Liberalism
conflict,"['struggle', 'battle', 'infringe', 'difference_of_opinion', 'contravene', 'conflict', 'dispute', 'engagement', 'run_afoul', 'difference', 'fight']",Theodore Parker: Apostasy within Liberalism
awe,"['veneration', 'awe', 'reverence', 'fear']",Theodore Parker: Apostasy within Liberalism
Public,"['public', 'world', 'populace']",Theodore Parker: Apostasy within Liberalism
Nor,[],Theodore Parker: Apostasy within Liberalism
been,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",Theodore Parker: Apostasy within Liberalism
N.,[],Theodore Parker: Apostasy within Liberalism
both,['both'],Theodore Parker: Apostasy within Liberalism
muffled,"['softened', 'muffle', 'strangle', 'muffled', 'mute', 'stifle', 'muted', 'repress', 'dull', 'damp', 'tone_down', 'smother', 'dampen']",Theodore Parker: Apostasy within Liberalism
thought,"['cogitate', 'imagine', 'consider', 'retrieve', 'cerebrate', 'suppose', 'thought_process', 'opinion', 'persuasion', 'reckon', 'conceive', 'call_back', 'call_up', 'intend', 'cerebration', 'remember', 'mentation', 'guess', 'think', 'thought', 'opine', 'sentiment', 'view', 'idea', 'believe', 'recall', 'mean', 'recollect', 'intellection', 'thinking']",Theodore Parker: Apostasy within Liberalism
by,"['away', 'aside', 'past', 'by']",Theodore Parker: Apostasy within Liberalism
decides,"['decide', 'adjudicate', 'settle', ""make_up_one's_mind"", 'resolve', 'determine']",Theodore Parker: Apostasy within Liberalism
sterile,"['sterile', 'aseptic', 'unfertile', 'uninspired', 'infertile', 'unimaginative', 'uninventive']",Theodore Parker: Apostasy within Liberalism
representative,"['congresswoman', 'voice', 'representative', 'congressman', 'instance', 'spokesperson', 'illustration', 'example', 'interpreter']",Theodore Parker: Apostasy within Liberalism
must,"['mustiness', 'must', 'moldiness']",Theodore Parker: Apostasy within Liberalism
mind,"['nous', 'judgment', 'brain', 'psyche', 'heed', 'mind', 'judgement', 'bear_in_mind', 'creative_thinker', 'take_care', 'listen', 'idea', 'intellect', 'thinker', 'head', 'beware']",Theodore Parker: Apostasy within Liberalism
Gospels,"['gospel', 'religious_doctrine', 'gospel_singing', 'Gospels', 'creed', 'evangel', 'gospel_truth', 'Gospel', 'church_doctrine']",Theodore Parker: Apostasy within Liberalism
mobs,"['syndicate', 'pack', 'crime_syndicate', 'rout', 'mob', 'ring', 'throng', 'jam', 'pile', 'gang', 'family', 'rabble']",Theodore Parker: Apostasy within Liberalism
strenuous,"['strenuous', 'straining', 'arduous']",Theodore Parker: Apostasy within Liberalism
episode,"['installment', 'instalment', 'episode', 'sequence']",Theodore Parker: Apostasy within Liberalism
spirit,"['feel', 'smell', 'tone', 'liveliness', 'feeling', 'look', 'flavour', 'emotional_state', 'life', 'spirit', 'disembodied_spirit', 'intent', 'purport', 'inspirit', 'spirit_up', 'sprightliness', 'heart', 'flavor']",Theodore Parker: Apostasy within Liberalism
tell,"['evidence', 'distinguish', 'William_Tell', 'assure', 'order', 'tell_apart', 'secernate', 'narrate', 'enjoin', 'Tell', 'recount', 'separate', 'say', 'tell', 'state', 'severalize', 'secern', 'recite', 'differentiate', 'severalise']",Theodore Parker: Apostasy within Liberalism
liberty,"['indecorum', 'impropriety', 'autonomy', 'liberty', 'familiarity', 'shore_leave']",Theodore Parker: Apostasy within Liberalism
force,"['violence', 'pull', 'push', 'drive', 'pressure', 'wedge', 'coerce', 'military_group', 'ram', 'military_force', 'hale', 'squeeze', 'forcefulness', 'force-out', 'impel', 'power', 'military_unit', 'personnel', 'force_play', 'force_out', 'effect', 'draw', 'force', 'storm', 'thrust', 'strength']",Theodore Parker: Apostasy within Liberalism
and,[],Theodore Parker: Apostasy within Liberalism
encouraged,"['boost', 'encourage', 'bucked_up', 'advance', 'promote', 'further', 'encouraged']",Theodore Parker: Apostasy within Liberalism
Harvard,"['Harvard_University', 'John_Harvard', 'Harvard']",Theodore Parker: Apostasy within Liberalism
Emerson's,[],Theodore Parker: Apostasy within Liberalism
iron,"['branding_iron', 'iron_out', 'cast-iron', 'atomic_number_26', 'iron', 'press', 'Fe', 'smoothing_iron']",Theodore Parker: Apostasy within Liberalism
Christian,"['christian', 'Christian']",Theodore Parker: Apostasy within Liberalism
evaded,"['hedge', 'circumvent', 'skirt', 'bilk', 'parry', 'elude', 'dodge', 'sidestep', 'duck', 'fudge', 'put_off', 'evade']",Theodore Parker: Apostasy within Liberalism
resigning,"['relinquish', 'submit', 'renounce', 'leave_office', 'give_up', 'release', 'free', 'vacate', 'reconcile', 'step_down', 'resign', 'quit']",Theodore Parker: Apostasy within Liberalism
moral,"['moral', 'lesson']",Theodore Parker: Apostasy within Liberalism
delightful,"['delicious', 'delightful']",Theodore Parker: Apostasy within Liberalism
men,"['men', 'serviceman', 'workforce', 'valet', 'human_race', 'valet_de_chambre', 'humankind', ""gentleman's_gentleman"", 'humans', 'human_being', 'homo', 'military_personnel', 'humanity', 'man', 'work_force', 'gentleman', 'military_man', 'hands', 'human_beings', 'Isle_of_Man', 'mankind', 'manpower', 'piece', 'human', 'world', 'Man', 'adult_male']",Theodore Parker: Apostasy within Liberalism
governed,"['governed', 'govern', 'order', 'regularize', 'rule', 'regulate', 'regularise']",Theodore Parker: Apostasy within Liberalism
sermons,"['discourse', 'sermon', 'preaching']",Theodore Parker: Apostasy within Liberalism
give,"['give', 'make', 'reach', 'collapse', 'pass_on', 'fall_in', 'consecrate', 'turn_over', 'grant', 'chip_in', 'ease_up', 'sacrifice', 'cave_in', 'leave', 'pass', 'open', 'generate', 'devote', 'yield', 'contribute', 'pay', 'hold', 'move_over', 'spring', 'return', 'feed', 'establish', 'dedicate', 'afford', 'hand', 'throw', 'impart', 'commit', 'render', 'apply', 'springiness', 'founder', 'break', 'kick_in', 'present', 'give_way', 'gift', 'have']",Theodore Parker: Apostasy within Liberalism
Gannett,[],Theodore Parker: Apostasy within Liberalism
city,"['metropolis', 'city', 'urban_center']",Theodore Parker: Apostasy within Liberalism
:,[],Theodore Parker: Apostasy within Liberalism
free,"['exempt', 'loose', 'release', 'disengage', 'detached', 'innocent', 'free', 'give_up', 'unloosen', 'relinquish', 'destitute', 'spare', 'liberal', 'rid', 'justify', 'complimentary', 'gratuitous', 'disembarrass', 'costless', 'free_people', 'discharge', 'barren', 'dislodge', 'relieve', 'unfreeze', 'liberate', 'gratis', 'absolve', 'unloose', 'unblock', 'devoid', 'resign']",Theodore Parker: Apostasy within Liberalism
way,"['manner', 'way_of_life', 'elbow_room', 'room', 'direction', 'path', 'fashion', 'means', 'style', 'right_smart', 'mode', 'agency', 'way']",Theodore Parker: Apostasy within Liberalism
complacency,"['self-complacency', 'complacency', 'self-satisfaction', 'complacence']",Theodore Parker: Apostasy within Liberalism
those,[],Theodore Parker: Apostasy within Liberalism
decorum,"['decorum', 'decorousness']",Theodore Parker: Apostasy within Liberalism
confrontation,"['opposition', 'showdown', 'confrontation', 'encounter', 'face-off']",Theodore Parker: Apostasy within Liberalism
editors,"['editor', 'editor_program', 'editor_in_chief']",Theodore Parker: Apostasy within Liberalism
differ,"['dissent', 'take_issue', 'disagree', 'differ']",Theodore Parker: Apostasy within Liberalism
Puritan,"['prude', 'puritan', 'Puritan']",Theodore Parker: Apostasy within Liberalism
resort,"['hangout', 'refuge', 'recur', 'repair', 'stamping_ground', 'fall_back', 'haunt', 'holiday_resort', 'resort_hotel', 'resort', 'recourse']",Theodore Parker: Apostasy within Liberalism
afterwards,"['later_on', 'subsequently', 'afterward', 'after', 'later', 'afterwards']",Theodore Parker: Apostasy within Liberalism
his,[],Theodore Parker: Apostasy within Liberalism
What,[],Theodore Parker: Apostasy within Liberalism
continue,"['persist_in', 'extend', 'retain', 'continue', 'keep', 'go_along', 'proceed', 'carry_on', 'go_on', 'stay_on', 'cover', 'uphold', 'keep_on', 'go_forward', 'stay', 'preserve', 'remain', 'bear_on']",Theodore Parker: Apostasy within Liberalism
Their,[],Theodore Parker: Apostasy within Liberalism
biography,"['life_story', 'biography', 'life_history', 'life']",Theodore Parker: Apostasy within Liberalism
test,"['try_out', 'prove', 'exam', 'psychometric_test', 'run', 'essay', 'quiz', 'mental_test', 'test', 'try', 'tryout', 'examination', 'examine', 'mental_testing', 'trial_run', 'trial', 'screen']",Theodore Parker: Apostasy within Liberalism
phrased,"['give_voice', 'word', 'phrase', 'formulate', 'articulate']",Theodore Parker: Apostasy within Liberalism
Dollar,"['dollar_mark', 'clam', 'one_dollar_bill', 'dollar_sign', 'dollar', 'buck', 'dollar_bill']",Theodore Parker: Apostasy within Liberalism
from,[],Theodore Parker: Apostasy within Liberalism
implied,"['imply', 'inculpate', 'entail', 'incriminate', 'mean', 'involve', 'connote']",Theodore Parker: Apostasy within Liberalism
narrow-minded,"['narrow', 'narrow-minded', 'shockable']",Theodore Parker: Apostasy within Liberalism
smoothed,"['smooth_out', 'shine', 'smoothened', 'smooth', 'smoothed', 'smoothen', 'polish']",Theodore Parker: Apostasy within Liberalism
delicate,"['frail', 'finespun', 'delicate', 'fragile', 'soft', 'ticklish', 'touchy']",Theodore Parker: Apostasy within Liberalism
accusing,"['criminate', 'accusatory', 'accusing', 'charge', 'impeach', 'incriminate', 'accuse', 'accusive', 'accusative']",Theodore Parker: Apostasy within Liberalism
quite,"['quite_an', 'quite_a', 'rather', 'quite']",Theodore Parker: Apostasy within Liberalism
religious,"['religious', 'spiritual']",Theodore Parker: Apostasy within Liberalism
repository,"['depository', 'repository', 'secretary', 'deposit', 'monument', 'depositary']",Theodore Parker: Apostasy within Liberalism
professing,"['pretend', 'professing', 'concede', 'confess', 'profess', 'profession']",Theodore Parker: Apostasy within Liberalism
out,"['come_out', ""KO'd"", 'prohibited', 'out', 'proscribed', 'forbidden', 'knocked_out', 'extinct', 'away', 'kayoed', 'come_out_of_the_closet', 'tabu', 'stunned', 'taboo', 'verboten']",Theodore Parker: Apostasy within Liberalism
visit,"['chitchat', 'chatter', 'gossip', 'shoot_the_breeze', 'chit-chat', 'travel_to', 'jaw', 'bring_down', 'sojourn', 'call', 'natter', 'confabulate', 'confab', 'inspect', 'chew_the_fat', 'inflict', 'call_in', 'impose', 'see', 'visit', 'claver', 'chat', 'chaffer']",Theodore Parker: Apostasy within Liberalism
is,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",Theodore Parker: Apostasy within Liberalism
mobilized,"['marshal', 'call_up', 'mobilise', 'circulate', 'summon', 'mobilize', 'rally']",Theodore Parker: Apostasy within Liberalism
who,"['World_Health_Organization', 'WHO']",Theodore Parker: Apostasy within Liberalism
persons,"['soul', 'individual', 'someone', 'mortal', 'somebody', 'person']",Theodore Parker: Apostasy within Liberalism
today,"['today', 'nowadays', 'now']",Theodore Parker: Apostasy within Liberalism
Happily,"['merrily', 'blithely', 'jubilantly', 'mirthfully', 'happily', 'gayly']",Theodore Parker: Apostasy within Liberalism
letter,"['varsity_letter', 'alphabetic_character', 'missive', 'letter_of_the_alphabet', 'letter']",Theodore Parker: Apostasy within Liberalism
minister,"['minister', 'government_minister', 'diplomatic_minister', 'curate', 'parson', 'rector', 'pastor', 'minister_of_religion']",Theodore Parker: Apostasy within Liberalism
evaporated,"['disappear', 'evaporated', 'evaporate', 'vaporise', 'vaporize', 'melt']",Theodore Parker: Apostasy within Liberalism
things,"['matter', 'thing', 'affair', 'things']",Theodore Parker: Apostasy within Liberalism
havoc,"['mayhem', 'havoc']",Theodore Parker: Apostasy within Liberalism
nor,[],Theodore Parker: Apostasy within Liberalism
propriety,"['propriety', 'correctitude', 'properness']",Theodore Parker: Apostasy within Liberalism
),[],Theodore Parker: Apostasy within Liberalism
confidence,"['self-assurance', 'self-confidence', 'authority', 'confidence', 'assurance', 'sureness', 'trust']",Theodore Parker: Apostasy within Liberalism
rule,"['convention', 'regulation', 'dominate', 'dominion', 'pattern', 'decree', 'rule', 'find', 'ruler', 'predominate', 'prevail', 'harness', 'rein', 'linguistic_rule', 'principle', 'govern', 'reign', 'normal', 'formula', 'prescript']",Theodore Parker: Apostasy within Liberalism
Had,"['get', 'give', 'make', 'suffer', 'birth', 'possess', 'consume', 'feature', 'give_birth', 'induce', 'stimulate', 'deliver', 'let', 'hold', 'receive', 'take', 'accept', 'take_in', 'bear', 'own', 'throw', 'cause', 'ingest', 'sustain', 'experience', 'have_got', 'have']",Theodore Parker: Apostasy within Liberalism
burst,"['fusillade', 'explode', 'explosion', 'flare-up', 'volley', 'bristle', 'salvo', 'bust', 'collapse', 'abound', 'burst', 'split', 'break', 'fit', 'erupt', 'break_open', 'outburst']",Theodore Parker: Apostasy within Liberalism
historicity,[],Theodore Parker: Apostasy within Liberalism
among,[],Theodore Parker: Apostasy within Liberalism
voting,"['balloting', 'vote', 'ballot', 'voting']",Theodore Parker: Apostasy within Liberalism
father,"['get', 'Padre', 'father', 'beget', 'male_parent', 'Father-God', 'Church_Father', 'generate', 'don', 'Father', 'Fatherhood', 'Father_of_the_Church', 'sire', 'bring_forth', 'forefather', 'begetter', 'mother', 'engender', 'founding_father', 'beginner', 'founder']",Theodore Parker: Apostasy within Liberalism
