w,vector_semantico
split,"['divide', 'break_open', 'fragmented', 'schism', 'break_up', 'split', 'part', 'rip', 'burst', 'snag', 'disconnected', 'dissever', 'cleave', 'rent', 'carve_up', 'break', 'rive', 'stock_split', 'disunited', 'split_up', 'separate', 'tear', 'Split']",Riding the Dark Train Out
held,"['take_hold', 'entertain', 'hold_up', 'defy', 'defend', 'obligate', 'hold', 'confine', 'accommodate', 'book', 'held', 'bind', 'give', 'contain', 'oblige', 'view_as', 'keep_back', 'halt', 'sustain', 'throw', 'retain', 'harbour', 'support', 'prevail', 'declare', 'adjudge', 'nurse', 'maintain', 'obtain', 'take_for', 'go_for', 'hold_in', 'carry', 'moderate', 'make', 'curb', 'harbor', 'take', 'hold_back', 'concur', 'guard', 'restrain', 'bear', 'reserve', 'admit', 'control', 'withstand', 'agree', 'keep', 'concord', 'check', 'arrest', 'have_got', 'deem', 'have', 'apply']",Riding the Dark Train Out
started,"['bulge_out', 'embark_on', 'protrude', 'bug_out', 'set_about', 'originate', 'get_down', 'get_going', 'pop_out', 'lead_off', 'part', 'start_up', 'bulge', 'go', 'take_off', 'depart', 'set_out', 'start', 'set_off', 'begin', 'come_out', 'start_out', 'pop', 'commence', 'jump', 'take_up', 'startle', 'get', 'set_forth', 'initiate']",Riding the Dark Train Out
belligerence,"['aggressiveness', 'belligerency', 'pugnacity', 'belligerence']",Riding the Dark Train Out
So,"['and_so', 'hence', 'thus', 'therefore', 'thence', 'indeed', 'sol', 'then', 'soh', 'so', 'thusly', 'and_then']",Riding the Dark Train Out
woulda,[],Riding the Dark Train Out
floor,"['blow_out_of_the_water', 'coldcock', 'take_aback', 'storey', 'level', 'deck', 'flooring', 'story', 'trading_floor', 'shock', 'floor', 'dump', 'knock_down', 'ball_over', 'base']",Riding the Dark Train Out
been,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",Riding the Dark Train Out
stuff,"['lug', 'poppycock', 'stuff_and_nonsense', 'gourmandize', 'choke_up', 'overgorge', 'gormandize', 'farce', 'overeat', 'thrust', 'shove', 'englut', 'scarf_out', 'hooey', 'glut', 'ingurgitate', 'binge', 'stuff', 'engorge', 'satiate', 'material', 'squeeze', 'block', 'clobber', 'overindulge', 'gorge', 'pig_out', 'gormandise']",Riding the Dark Train Out
outside,"['alfresco', 'outdoors', 'extraneous', 'outside', 'international', 'remote', 'external', 'away', 'out-of-door', 'outdoor', 'exterior', 'out_of_doors']",Riding the Dark Train Out
packet,"['parcel', 'packet_boat', 'package', 'mailboat', 'bundle', 'packet', 'mail_boat']",Riding the Dark Train Out
end,"['close', 'end', 'terminal', 'finish', 'stop', 'last', 'conclusion', 'goal', 'final_stage', 'death', 'cease', 'ending', 'remainder', 'oddment', 'remnant', 'destruction', 'terminate', 'closing']",Riding the Dark Train Out
down,"['pile', 'blue', 'downcast', 'downhearted', 'land', 'kill', 'low-spirited', 'down_pat', 'consume', 'fine-tune', 'downwardly', 'dispirited', 'push_down', 'refine', 'polish', 'toss_off', 'knock_down', 'low', 'devour', 'down_feather', 'down', 'go_through', 'depressed', 'Down', 'grim', 'cut_down', 'shoot_down', 'pull_down', 'downward', 'drink_down', 'gloomy', 'bolt_down', 'John_L._H._Down', 'pop', 'belt_down', 'down_in_the_mouth', 'pour_down', 'downwards', 'mastered']",Riding the Dark Train Out
Philadelphia,"['City_of_Brotherly_Love', 'Philadelphia']",Riding the Dark Train Out
wieners',[],Riding the Dark Train Out
clash,"['clangour', 'crash', 'friction', 'collide', 'clangoring', 'skirmish', 'clash', 'brush', 'jar', 'clang', 'clank', 'encounter', 'clangor']",Riding the Dark Train Out
trim,"['prune', 'crop', 'cut_back', 'passementerie', 'tailored', 'bring_down', 'shipshape', 'garnish', 'trimness', 'trim_back', 'clipping', 'spare', 'reduce', 'well-kept', 'clip', 'shave', 'trig', 'dress', 'cut_down', 'trim', 'snip', 'lop', 'trimming', 'cut', 'trim_down', 'pare', 'clean-cut']",Riding the Dark Train Out
meal,"['repast', 'meal']",Riding the Dark Train Out
meat,"['sum', 'nub', 'inwardness', 'essence', 'marrow', 'kernel', 'centre', 'heart_and_soul', 'nitty-gritty', 'pith', 'substance', 'core', 'meat', 'gist', 'heart', 'center']",Riding the Dark Train Out
others,[],Riding the Dark Train Out
Where,[],Riding the Dark Train Out
straight,"['heterosexual', 'direct', 'flat', 'uncoiled', 'true', 'straight_person', 'unbent', 'unbowed', 'straightaway', 'heterosexual_person', 'consecutive', 'straightforward', 'directly', 'neat', 'full-strength', 'straight', 'square']",Riding the Dark Train Out
accused,"['accused', 'criminate', 'charge', 'incriminate', 'impeach', 'accuse']",Riding the Dark Train Out
A,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Riding the Dark Train Out
interrupted,"['interrupted', 'interrupt', 'cut_off', 'disturb', 'fitful', 'disrupt', 'break', 'off-and-on', 'break_up']",Riding the Dark Train Out
pocket,"['pocket', 'bag', 'air_pocket', 'sac', 'air_hole', 'sack', 'scoop', 'pouch']",Riding the Dark Train Out
grade,"['gradation', 'tier', 'rank', 'mark', 'level', 'degree', 'grade', 'ground_level', 'place', 'range', 'grad', 'course', 'order', 'score', 'form', 'class', 'rate']",Riding the Dark Train Out
'',[],Riding the Dark Train Out
sweetly,"['sweetly', 'sweet']",Riding the Dark Train Out
himself,[],Riding the Dark Train Out
uh,[],Riding the Dark Train Out
brazier,"['brazier', 'brasier']",Riding the Dark Train Out
than,[],Riding the Dark Train Out
elbows,"['elbow_joint', 'cubitus', 'elbow', 'human_elbow', 'articulatio_cubiti', 'cubital_joint']",Riding the Dark Train Out
cleared,"['top', 'crystallise', 'realize', 'exculpated', 'discharge', 'take_in', 'enlighten', 'net', 'bring_in', 'illuminate', 'light_up', 'sack', 'exonerate', 'exculpate', 'crystalize', 'realise', 'brighten', 'straighten_out', 'absolved', 'shed_light_on', 'make', 'acquit', 'unclutter', 'crystallize', 'crystalise', 'elucidate', 'solve', 'vindicated', 'clear_up', 'clear', 'sack_up', 'pass', 'earn', 'gain', 'sort_out', 'assoil', 'exonerated', 'pull_in', 'authorize', 'authorise', 'cleared']",Riding the Dark Train Out
audible,"['hearable', 'audible']",Riding the Dark Train Out
deeper,"['thick', 'cryptical', 'profoundly', 'inscrutable', 'rich', 'deeply', 'mysterious', 'mystifying', 'abstruse', 'deep', 'cryptic', 'bass', 'recondite']",Riding the Dark Train Out
opened,"['opened', 'give', 'afford', 'open', 'spread', 'open_up', 'spread_out', 'unfold']",Riding the Dark Train Out
fault,"['fault', 'error', 'geological_fault', 'mistake', 'demerit', 'flaw', 'faulting', 'break', 'blame', 'shift', 'fracture', 'defect']",Riding the Dark Train Out
top,"['overstep', 'top', 'big_top', 'crest', 'tiptop', 'top_off', 'upper_side', 'tip', 'crown', 'height', 'cover', 'lead', 'pinnacle', 'superlative', 'acme', 'whirligig', 'pinch', 'top_out', 'top_side', 'circus_tent', 'go_past', 'summit', 'teetotum', 'transcend', 'top_of_the_inning', 'elevation', 'clear', 'pass', 'meridian', 'round_top', 'exceed', 'upside', 'peak', 'spinning_top']",Riding the Dark Train Out
would,[],Riding the Dark Train Out
grinned,['grin'],Riding the Dark Train Out
greatest,"['peachy', 'greatest', 'large', 'sterling', 'slap-up', 'superlative', 'bully', 'heavy', 'groovy', 'swell', 'gravid', 'with_child', 'corking', 'keen', 'bang-up', 'cracking', 'not_bad', 'great', 'big', 'majuscule', 'neat', 'smashing', 'nifty', 'expectant', 'outstanding', 'enceinte', 'dandy', 'capital']",Riding the Dark Train Out
none,['none'],Riding the Dark Train Out
And,[],Riding the Dark Train Out
walked,"['walk', 'take_the_air']",Riding the Dark Train Out
longer,"['farsighted', 'foresightful', 'recollective', 'yearner', 'tenacious', 'foresighted', 'prospicient', 'farseeing', 'retentive', 'thirster', 'long', 'longsighted', 'longer']",Riding the Dark Train Out
across,"['across', 'crosswise', 'crossways']",Riding the Dark Train Out
I'd,[],Riding the Dark Train Out
as,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Riding the Dark Train Out
book,"['Christian_Bible', 'account_book', 'Scripture', 'leger', 'hold', 'Quran', 'rule_book', 'record', 'book', 'Koran', 'Word', 'Book', 'Bible', 'record_book', 'script', 'volume', ""al-Qur'an"", 'ledger', 'Word_of_God', 'Holy_Writ', 'Holy_Scripture', 'reserve', 'book_of_account', 'playscript', 'Good_Book']",Riding the Dark Train Out
deep,"['thick', 'cryptical', 'inscrutable', 'rich', 'deeply', 'late', 'trench', 'mysterious', 'cryptic', 'mystifying', 'abstruse', 'deep', 'oceanic_abyss', 'bass', 'recondite']",Riding the Dark Train Out
Dad,"['papa', 'pop', 'dad', 'pa', 'pappa', 'daddy', 'dada']",Riding the Dark Train Out
they,[],Riding the Dark Train Out
you,[],Riding the Dark Train Out
voice,"['vocalism', 'part', 'vocalization', 'vocalise', 'interpreter', 'sound', 'vox', 'vocalisation', 'representative', 'articulation', 'spokesperson', 'voice', 'phonation', 'vocalize']",Riding the Dark Train Out
kids,"['Kyd', 'nestling', 'fry', 'banter', 'tyke', 'youngster', 'Thomas_Kid', 'josh', 'Kid', 'child', 'kid', 'Thomas_Kyd', 'small_fry', 'nipper', 'shaver', 'jolly', 'tiddler', 'kidskin', 'minor', 'pull_the_leg_of', 'tike', 'chaff']",Riding the Dark Train Out
married,"['tie', 'matrimonial', 'get_hitched_with', 'wed', 'espouse', 'get_married', 'conjoin', 'married', 'marry', 'hook_up_with', 'marital', 'splice']",Riding the Dark Train Out
When,[],Riding the Dark Train Out
Maybe,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",Riding the Dark Train Out
legs,"['branch', 'ramification', 'pegleg', 'legs', 'stage', 'leg', 'peg', 'wooden_leg']",Riding the Dark Train Out
How,[],Riding the Dark Train Out
plunge,"['dive', 'absorb', 'immerse', 'launch', 'plunge', 'steep', 'soak_up', 'dump', 'souse', 'engulf', 'douse', 'engross', 'dip', 'dunk', 'plunk']",Riding the Dark Train Out
bottle,"['nursing_bottle', 'feeding_bottle', 'bottleful', 'bottle']",Riding the Dark Train Out
at,"['At', 'atomic_number_85', 'astatine', 'at']",Riding the Dark Train Out
door,"['door', 'doorway', 'room_access', 'threshold']",Riding the Dark Train Out
bits,"['minute', 'spot', 'scrap', 'number', 'flake', 'chip', 'bit', 'mo', 'piece', 'snatch', 'second', 'act', 'routine', 'morsel', 'fleck', 'moment', 'bite', 'turn']",Riding the Dark Train Out
crossing,"['span', 'hybridize', 'ford', 'crossover', 'baffle', 'bilk', 'crosswalk', 'cut_through', 'hybridise', 'cross', 'frustrate', 'interbreed', 'track', 'crossway', 'cover', 'hybridization', 'foil', 'intersect', 'pass_over', 'crossroad', 'scotch', 'get_over', 'crossing', 'hybridisation', 'spoil', 'intersection', 'carrefour', 'sweep', 'crossbreeding', 'crossbreed', 'cut_across', 'interbreeding', 'hybridizing', 'thwart', 'get_across', 'traverse', 'queer']",Riding the Dark Train Out
took,"['hire', 'use_up', 'get_hold_of', 'take_away', 'engage', 'read', 'look_at', 'postulate', 'take_in', 'pick_out', 'ask', 'aim', 'conduct', 'require', 'claim', 'consume', 'study', 'take_aim', 'film', 'convey', 'pack', 'adopt', 'call_for', 'subscribe', 'lead', 'contain', 'choose', 'select', 'occupy', 'consider', 'accept', 'withdraw', 'learn', 'train', 'exact', 'fill', 'subscribe_to', 'submit', 'demand', 'carry', 'ingest', 'make', 'rent', 'shoot', 'assume', 'remove', 'take_on', 'drive', 'necessitate', 'bring', 'charter', 'hold', 'direct', 'take_up', 'guide', 'involve', 'admit', 'deal', 'need', 'strike', 'lease', 'contract', 'get', 'take', 'have', 'acquire']",Riding the Dark Train Out
tugging,"['lug', 'labor', 'tug', 'tote', 'push', 'labour', 'drive']",Riding the Dark Train Out
much,"['a_good_deal', 'often', 'a_lot', 'a_great_deal', 'very_much', 'much', 'lots', 'practically']",Riding the Dark Train Out
turned,"['call_on', 'sour', 'change_by_reversal', 'wrench', 'plow', 'release', 'become', 'bend', 'flex', 'ferment', 'reverse', 'work', 'turn', 'off', 'move_around', 'turned', 'twist', 'change_state', 'plough', 'rick', 'deform', 'grow', 'wrick', 'sprain', 'turn_over']",Riding the Dark Train Out
laughed,"['laugh', 'express_mirth', 'express_joy']",Riding the Dark Train Out
their,[],Riding the Dark Train Out
tasted,"['sample', 'taste', 'try', 'try_out', 'savor', 'smack', 'savour']",Riding the Dark Train Out
the,[],Riding the Dark Train Out
rattling,"['really', 'snappy', 'wonderful', 'rale', 'very', 'grand', 'wondrous', 'merry', 'terrific', 'howling', 'marvellous', 'marvelous', 'real', 'rattle', 'lively', 'alert', 'zippy', 'spanking', 'tremendous', 'fantastic', 'rattling', 'brisk']",Riding the Dark Train Out
There,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Riding the Dark Train Out
standing,"['suffer', 'stick_out', 'bear', 'place_upright', 'brook', 'remain_firm', 'endure', 'fend', 'tolerate', 'stand', 'standing', 'digest', 'stomach', 'stand_up', 'support', 'resist', 'abide', 'put_up']",Riding the Dark Train Out
remainder,"['balance', 'residuum', 'end', 'rest', 'remainder', 'residue', 'difference', 'oddment', 'remnant', 'residual']",Riding the Dark Train Out
Kroger's,[],Riding the Dark Train Out
trilled,"['trill', 'quaver', 'warble', 'rolling', 'rolled', 'trilled']",Riding the Dark Train Out
drained,"['drain', 'run_out', 'enfeeble', 'debilitate', 'knackered', 'dead', 'drained']",Riding the Dark Train Out
step,"['gradation', 'step', 'whole_tone', 'whole_step', 'tread', 'stair', 'dance_step', 'pace', 'footstep', 'footfall', 'mistreat', 'stride', 'maltreat', 'tone', 'footprint', 'ill-treat', 'ill-use', ""stone's_throw"", 'abuse', 'measure', 'footmark']",Riding the Dark Train Out
thick,"['thick', 'dense', 'slurred', 'loggerheaded', 'duncical', 'thick-skulled', 'thickly', 'boneheaded', 'fatheaded', 'wooden-headed', 'stocky', 'buddy-buddy', 'compact', 'duncish', 'thickheaded', 'thickset', 'heavyset', 'midst', 'chummy', 'blockheaded', 'deep']",Riding the Dark Train Out
character,"['fictitious_character', 'character', 'part', 'case', 'grapheme', 'theatrical_role', 'fibre', 'type', 'eccentric', 'lineament', 'character_reference', 'fiber', 'graphic_symbol', 'fictional_character', 'reference', 'quality', 'persona', 'role']",Riding the Dark Train Out
sun,"['Dominicus', 'sun', 'sunshine', 'sunlight', ""Lord's_Day"", 'sunbathe', 'Sunday', 'insolate', 'solarise', 'Sun', 'solarize']",Riding the Dark Train Out
sure,"['sure_enough', 'for_sure', 'indisputable', 'surely', 'sure', 'trusted', 'certainly', 'for_certain', 'certain', 'sure_as_shooting']",Riding the Dark Train Out
convent,['convent'],Riding the Dark Train Out
Out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",Riding the Dark Train Out
respectable,"['good', 'tidy', 'goodish', 'sizeable', 'sizable', 'estimable', 'respectable', 'hefty', 'honorable', 'goodly', 'healthy']",Riding the Dark Train Out
shocked,"['scandalize', 'blow_out_of_the_water', 'aghast', 'appalled', 'offend', 'traumatise', 'shocked', 'shock', 'outrage', 'floor', 'traumatize', 'scandalise', 'dismayed', 'ball_over', 'appall', 'appal', 'take_aback']",Riding the Dark Train Out
Village,"['small_town', 'settlement', 'Greenwich_Village', 'Village', 'village', 'hamlet']",Riding the Dark Train Out
belly,"['paunch', 'venter', 'belly_out', 'stomach', 'belly', 'abdomen']",Riding the Dark Train Out
Come,"['issue_forth', 'number', 'come_up', 'come_in', 'seed', 'do', 'make_out', 'seminal_fluid', 'fare', 'fall', 'get_along', 'semen', 'descend', 'occur', 'total', 'come', 'ejaculate', 'arrive', 'hail', 'get', 'follow', 'add_up', 'amount', 'cum', 'derive']",Riding the Dark Train Out
blade,"['steel', 'leaf_blade', 'brand', 'blade', 'vane', 'sword']",Riding the Dark Train Out
return,"['paying_back', 'repay', 'comeback', 'retort', 'reelect', 'homecoming', 'refund', 'rejoin', 'come_back', 'take_back', 'return', 'income_tax_return', 'turn_back', 'return_key', 'riposte', 'replication', 'coming_back', 'give', 'recall', 'devolve', 'takings', 'restoration', 'regaining', 'issue', 'counter', 'fall', 'proceeds', 'generate', 'yield', 'hark_back', 'give_back', 'bring_back', 'getting_even', 'recurrence', 'rejoinder', 'payoff', 'retrovert', 'revert', 'pass', 'regress', 'deliver', 'restitution', 'take', 'render', 'tax_return', 'reappearance']",Riding the Dark Train Out
neatly,['neatly'],Riding the Dark Train Out
rolled,"['roam', 'furled', 'rolled', 'roll_out', 'vagabond', 'wrap', 'pluck', 'rove', 'ramble', 'roll_up', 'revolve', 'wander', 'wind', 'cast', 'drift', 'roll', 'seethe', 'swan', 'flap', 'involute', 'undulate', 'rolling', 'tramp', 'wave', 'wheel', 'stray', 'hustle', 'range', 'trilled', 'twine', 'turn_over']",Riding the Dark Train Out
potato,"['white_potato', 'tater', 'Solanum_tuberosum', 'white_potato_vine', 'murphy', 'spud', 'potato', 'Irish_potato']",Riding the Dark Train Out
are,"['personify', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'are', 'ar', 'represent', 'comprise']",Riding the Dark Train Out
wide,"['panoptic', 'encompassing', 'wide_of_the_mark', 'all-encompassing', 'across-the-board', 'all-inclusive', 'broad', 'blanket', 'all-embracing', 'widely', 'spacious', 'astray', 'wide-cut', 'extensive', 'full', 'wide', 'wide-eyed']",Riding the Dark Train Out
wrestle,"['squirm', 'grappling', 'grapple', 'writhe', 'wrestling', 'twist', 'worm', 'hand-to-hand_struggle', 'wrestle', 'wriggle']",Riding the Dark Train Out
eat,"['eat_on', 'use_up', 'rust', 'wipe_out', 'corrode', 'eat_up', 'deplete', 'exhaust', 'feed', 'run_through', 'eat', 'consume']",Riding the Dark Train Out
It,"['IT', 'information_technology']",Riding the Dark Train Out
self-served,[],Riding the Dark Train Out
gonna,[],Riding the Dark Train Out
dinner,"['dinner', 'dinner_party']",Riding the Dark Train Out
slightly,"['more_or_less', 'slenderly', 'slightly', 'somewhat', 'slimly']",Riding the Dark Train Out
reply,"['answer', 'response', 'respond', 'reply']",Riding the Dark Train Out
Zingggg-O,[],Riding the Dark Train Out
Vivaldi,"['Vivaldi', 'Antonio_Vivaldi', 'Antonio_Lucio_Vivaldi']",Riding the Dark Train Out
over,"['complete', 'all_over', 'concluded', ""o'er"", 'ended', 'terminated', 'over']",Riding the Dark Train Out
vernacular,"['cant', 'slang', 'common', 'argot', 'jargon', 'vernacular', 'lingo', 'patois', 'vulgar']",Riding the Dark Train Out
Ah-ah,[],Riding the Dark Train Out
defiantly,"['rebelliously', 'defiantly', 'contumaciously']",Riding the Dark Train Out
before,"['ahead', 'before', 'in_front', 'earlier']",Riding the Dark Train Out
scream,"['riot', 'belly_laugh', 'sidesplitter', 'shriek', 'shrieking', 'wow', 'howler', 'cry', 'scream', 'yell', 'shout', 'holler', 'screaming', 'screech', 'screeching', 'squall', 'hollo', 'thigh-slapper', 'call', 'shout_out']",Riding the Dark Train Out
pig,"['copper', 'slovenly_person', 'sloven', 'pig', 'cop', 'farrow', 'bull', 'guttle', 'raven', 'Sus_scrofa', 'pig_it', 'hog', 'slob', 'pig_bed', 'fuzz', 'squealer', 'grunter', 'devour']",Riding the Dark Train Out
answering,"['answer', 'answering', 'suffice', 'do', 'respondent', 'reply', 'serve', 'respond', 'resolve']",Riding the Dark Train Out
didn't,[],Riding the Dark Train Out
every,['every'],Riding the Dark Train Out
opening,"['gap', 'opening_move', 'open', 'orifice', 'possibility', 'possible_action', 'hatchway', 'give', 'chess_opening', 'porta', 'initiative', 'opening', 'opening_night', 'curtain_raising', 'afford', 'spread_out', 'scuttle', 'first_step', 'spread', 'open_up', 'unfold']",Riding the Dark Train Out
records,"['register', 'show', 'commemorate', 'memorialize', 'disk', 'read', 'immortalize', 'record', 'book', 'memorialise', 'record_book', 'disc', 'enter', 'phonograph_record', 'immortalise', 'put_down', 'platter', 'tape', 'criminal_record', 'track_record', 'phonograph_recording']",Riding the Dark Train Out
off,"['murder', 'sour', 'dispatch', 'bump_off', 'off', 'slay', 'polish_off', 'remove', 'cancelled', 'turned', 'away', 'hit', 'forth']",Riding the Dark Train Out
help,"['facilitate', 'helper', 'aid', 'service', 'help', 'assist', 'assistance', 'assistant', 'serve', 'help_oneself', 'supporter', 'avail']",Riding the Dark Train Out
:,[],Riding the Dark Train Out
heard,"['hear', 'discover', 'get_a_line', 'pick_up', 'learn', 'find_out', 'try', 'take_heed', 'get_wind', 'heard', 'listen', 'get_word', 'see']",Riding the Dark Train Out
You,[],Riding the Dark Train Out
more,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']",Riding the Dark Train Out
Feathertop,"['feathertop_grass', 'Calamagrostis_acutiflora', 'feathertop', 'Pennistum_villosum', 'feather_reed_grass']",Riding the Dark Train Out
He,"['helium', 'He', 'atomic_number_2', 'he']",Riding the Dark Train Out
surprisingly,"['astonishingly', 'amazingly', 'surprisingly']",Riding the Dark Train Out
got,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Riding the Dark Train Out
other,"['other', 'early', 'former']",Riding the Dark Train Out
besides,"['also', 'likewise', 'besides', 'as_well', 'too', 'in_any_case']",Riding the Dark Train Out
indecent,"['uncomely', 'untoward', 'indecorous', 'indecent', 'unseemly', 'unbecoming']",Riding the Dark Train Out
be,"['Be', 'equal', 'constitute', 'glucinium', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'beryllium', 'cost', 'personify', 'represent', 'comprise', 'atomic_number_4']",Riding the Dark Train Out
inquired,"['inquire', 'enquire', 'investigate', 'wonder', 'ask']",Riding the Dark Train Out
remembered,"['retrieve', 'commend', 'think_back', 'think', 'commemorate', 'recall', 'call_up', 'call_back', 'think_of', 'recollect', 'remember']",Riding the Dark Train Out
circle,"['round', 'encircle', 'traffic_circle', 'R-2', 'rope', 'circuit', 'rophy', 'forget_me_drug', 'set', 'roofy', 'band', 'Mexican_valium', 'circle', 'circulate', 'roach', 'lot', 'lap', 'rotary', 'roundabout', 'dress_circle']",Riding the Dark Train Out
nodded,['nod'],Riding the Dark Train Out
askin',[],Riding the Dark Train Out
again,"['once_again', 'again', 'once_more', 'over_again']",Riding the Dark Train Out
taste,"['sense_of_taste', 'taste', 'taste_perception', 'predilection', 'gustation', 'try', 'try_out', 'gustatory_sensation', 'savour', 'sample', 'gustatory_modality', 'mouthful', 'smack', 'penchant', 'perceptiveness', 'discernment', 'gustatory_perception', 'taste_sensation', 'savor', 'tasting', 'appreciation', 'preference']",Riding the Dark Train Out
few,['few'],Riding the Dark Train Out
its,"['IT', 'information_technology']",Riding the Dark Train Out
gathered,"['assemble', 'amass', 'pull_together', 'gathered', 'gather', 'pucker', 'conglomerate', 'tuck', 'collect', 'get_together', 'pile_up', 'garner', 'foregather', 'forgather', 'accumulate', 'gain', 'collected', 'cumulate', 'meet']",Riding the Dark Train Out
liked,"['wish', 'care', 'like', 'liked']",Riding the Dark Train Out
motioning,"['gesticulate', 'gesture', 'motion']",Riding the Dark Train Out
pure,"['perfect', 'double-dyed', 'pure', 'complete', 'sodding', 'stark', 'vestal', 'virgin', 'unadulterated', 'gross', 'arrant', 'consummate', 'virginal', 'thoroughgoing', 'staring', 'utter', 'virtuous', 'saturated', 'everlasting']",Riding the Dark Train Out
threw,"['project', 'bemuse', 'hold', 'flip', 'shake_off', 'drop', 'confuse', 'bedevil', 'thrust', 'give', 'hurl', 'throw', 'throw_off', 'fox', 'make', 'bewilder', 'cast', 'shed', 'contrive', 'cast_off', 'befuddle', 'confound', 'fuddle', 'throw_away', 'discombobulate', 'have', 'switch']",Riding the Dark Train Out
offal,['offal'],Riding the Dark Train Out
lonelier,"['solitary', 'lone', 'unfrequented', 'alone', 'lonely', 'lonesome']",Riding the Dark Train Out
diddle,"['hornswoggle', 'short-change', 'diddle', 'mulct', 'swindle', 'fiddle', 'con', 'play', 'victimize', 'gyp', 'rook', 'goldbrick', 'defraud', 'scam', 'gip', 'toy', 'nobble', 'bunco']",Riding the Dark Train Out
connoisseur,"['cognoscente', 'connoisseur']",Riding the Dark Train Out
