w,vector_semantico
question,"['dubiousness', 'query', 'interrogation', 'inquiry', 'head', 'call_into_question', 'interrogate', 'enquiry', 'oppugn', 'doubtfulness', 'interrogative_sentence', 'doubt', 'interview', 'wonder', 'motion', 'question', 'interrogative']",Letters to the Editor
knowledge,"['cognition', 'noesis', 'knowledge']",Letters to the Editor
A,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Letters to the Editor
contributing,"['contributing', 'impart', 'tributary', 'conducive', 'lead', 'chip_in', 'give', 'contribute', 'bestow', 'lend', 'add', 'conduce', 'contributory', 'contributive', 'kick_in', 'put_up', 'bring']",Letters to the Editor
McCarthy,"['Joseph_McCarthy', 'McCarthy', 'Mary_McCarthy', 'Joseph_Raymond_McCarthy', 'Mary_Therese_McCarthy']",Letters to the Editor
Lester,"['l', 'fifty', '50']",Letters to the Editor
front-page,[],Letters to the Editor
'',[],Letters to the Editor
Never,"[""ne'er"", 'never']",Letters to the Editor
himself,[],Letters to the Editor
weight,"['weighting', 'weight_down', 'slant', 'weightiness', 'burthen', 'angle', 'weight', 'weight_unit', 'exercising_weight', 'free_weight', 'burden', 'system_of_weights']",Letters to the Editor
than,[],Letters to the Editor
whose,[],Letters to the Editor
Laos,"['Laos', ""Lao_People's_Democratic_Republic"", 'Lao', 'Laotian']",Letters to the Editor
surprised,"['storm', 'surprise', 'surprised']",Letters to the Editor
beginning,"['rootage', 'beginning', 'source', 'kickoff', 'showtime', 'set_about', 'get_down', 'lead_off', 'origin', 'set_out', 'first', 'start', 'begin', 'offset', 'root', 'starting_time', 'outset', 'start_out', 'commence', 'get-go', 'get', 'commencement']",Letters to the Editor
sophistication,"['sophistication', 'sophistry', 'edification', 'worldliness', 'sophism', 'mundaneness', 'mundanity']",Letters to the Editor
error,"['fault', 'misplay', 'error', 'mistake', 'computer_error', 'wrongdoing', 'erroneous_belief', 'erroneousness']",Letters to the Editor
screen,"['projection_screen', 'CRT_screen', 'screen_door', 'covert', 'block_out', 'cover', 'screen_out', 'screen', 'silver_screen', 'blind', 'sort', 'shield', 'screenland', 'filmdom', 'riddle', 'sieve', 'concealment', 'test']",Letters to the Editor
students,"['scholar', 'student', 'scholarly_person', 'educatee', 'pupil', 'bookman']",Letters to the Editor
forceful,"['emphatic', 'forceful']",Letters to the Editor
remarks,"['note', 'input', 'point_out', 'mention', 'comment', 'remark', 'observe', 'notice']",Letters to the Editor
print,"['photographic_print', 'mark', 'print', 'impress', 'publish']",Letters to the Editor
would,[],Letters to the Editor
Besides,"['also', 'likewise', 'besides', 'as_well', 'too', 'in_any_case']",Letters to the Editor
attention,"['tending', 'care', 'aid', 'attending', 'attention']",Letters to the Editor
entering,"['introduce', 'entry', 'recruit', 'entering', 'come_in', 'figure', 'ingress', 'go_into', 'infix', 'get_into', 'go_in', 'incoming', 'record', 'move_into', 'participate', 'entrance', 'get_in', 'enter', 'enroll', 'put_down', 'embark', 'insert', 'enrol', 'inscribe', 'accede']",Letters to the Editor
living,"['inhabit', 'hold_up', 'living', 'bread_and_butter', 'subsist', 'survive', 'surviving', 'endure', 'dwell', 'exist', 'live', 'support', 'go', 'populate', 'livelihood', 'hold_out', 'life', 'live_on', 'sustenance', 'animation', 'last', 'know', 'aliveness', 'keep', 'be', 'experience']",Letters to the Editor
And,[],Letters to the Editor
longer,"['farsighted', 'foresightful', 'recollective', 'yearner', 'tenacious', 'foresighted', 'prospicient', 'farseeing', 'retentive', 'thirster', 'long', 'longsighted', 'longer']",Letters to the Editor
Richard,[],Letters to the Editor
as,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Letters to the Editor
book,"['Christian_Bible', 'account_book', 'Scripture', 'leger', 'hold', 'Quran', 'rule_book', 'record', 'book', 'Koran', 'Word', 'Book', 'Bible', 'record_book', 'script', 'volume', ""al-Qur'an"", 'ledger', 'Word_of_God', 'Holy_Writ', 'Holy_Scripture', 'reserve', 'book_of_account', 'playscript', 'Good_Book']",Letters to the Editor
type,"['case', 'character', 'typewrite', 'type', 'eccentric', 'typecast']",Letters to the Editor
all-powerful,"['omnipotent', 'almighty', 'all-powerful']",Letters to the Editor
they,[],Letters to the Editor
you,[],Letters to the Editor
members,"['member', 'extremity', 'penis', 'appendage', 'phallus', 'fellow_member']",Letters to the Editor
When,[],Letters to the Editor
Science,"['skill', 'scientific_discipline', 'science']",Letters to the Editor
average,"['average', 'modal', 'mediocre', 'norm', 'medium', 'intermediate', 'ordinary', 'mean', 'fair', 'median', 'average_out', 'middling']",Letters to the Editor
illustrated,"['instance', 'exemplify', 'illustrate']",Letters to the Editor
Toward,[],Letters to the Editor
information,"['data', 'entropy', 'information', 'selective_information', 'info']",Letters to the Editor
basis,"['ground', 'cornerstone', 'fundament', 'basis', 'groundwork', 'foundation', 'footing', 'base']",Letters to the Editor
constitute,"['name', 'institute', 'plant', 'make', 'nominate', 'constitute', 'establish', 'be', 'found', 'make_up', 'form', 'appoint', 'represent', 'comprise']",Letters to the Editor
at,"['At', 'atomic_number_85', 'astatine', 'at']",Letters to the Editor
desire,"['desire', 'hope', 'trust', 'want']",Letters to the Editor
One,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Letters to the Editor
their,[],Letters to the Editor
our,[],Letters to the Editor
if,[],Letters to the Editor
manipulate,"['pull_strings', 'cook', 'falsify', 'fudge', 'keep_in_line', 'control', 'misrepresent', 'pull_wires', 'fake', 'rig', 'manipulate', 'wangle']",Letters to the Editor
the,[],Letters to the Editor
suffer,"['digest', 'brook', 'endure', 'sustain', 'support', 'ache', 'abide', 'stomach', 'hurt', 'put_up', 'suffer', 'stick_out', 'bear', 'tolerate', 'stand', 'get', 'lose', 'have', 'meet']",Letters to the Editor
note,"['billet', 'Federal_Reserve_note', 'annotation', 'bill', 'government_note', 'eminence', 'remark', 'distinction', 'musical_note', 'line', ""banker's_bill"", 'notice', 'short_letter', 'mark', 'observe', 'notation', 'tone', 'promissory_note', 'note_of_hand', 'banknote', 'preeminence', 'bank_bill', 'note', 'mention', 'bank_note', 'take_note', 'greenback', 'take_down']",Letters to the Editor
squeeze,"['pressure', 'wedge', 'hug', 'extort', 'mash', 'wring', 'twitch', 'squeezing', 'thrust', 'press', 'shove', 'constrict', 'hale', 'bosom', 'stuff', 'liquidity_crisis', 'pinch', 'tweet', 'gouge', 'power_play', 'squelch', 'compact', 'rack', 'embrace', 'crush', 'squeeze', 'coerce', 'twinge', 'squash', 'credit_crunch', 'clinch', 'compress', 'contract', 'squeeze_play', 'force', 'nip']",Letters to the Editor
Thanks,"['give_thanks', 'thanks', 'thank']",Letters to the Editor
Young's,[],Letters to the Editor
There,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Letters to the Editor
supported,"['corroborate', 'patronize', 'hold_up', 'digest', 'subscribe', 'defend', 'keep_going', 'hold', 'brook', 'confirm', 'endure', 'plump_for', 'underpin', 'back_up', 'sustain', 'patronise', 'support', 'endorse', 'back', 'abide', 'fend_for', 'indorse', 'patronage', 'bear_out', 'stomach', 'put_up', 'suffer', 'stick_out', 'bear', 'affirm', 'supported', 'tolerate', 'stand', 'plunk_for', 'substantiate']",Letters to the Editor
Lucas's,[],Letters to the Editor
which,[],Letters to the Editor
Facts,['fact'],Letters to the Editor
1960,[],Letters to the Editor
precisely,"['exactly', 'incisively', 'on_the_button', 'precisely', 'just', 'on_the_nose', 'on_the_dot']",Letters to the Editor
Peace,"['peace_treaty', 'pacification', 'public_security', 'serenity', 'repose', 'heartsease', 'peace_of_mind', 'peacefulness', 'ataraxis', 'peace']",Letters to the Editor
probably,"['credibly', 'belike', 'in_all_probability', 'plausibly', 'likely', 'believably', 'probably', 'in_all_likelihood']",Letters to the Editor
(,[],Letters to the Editor
women,"['charwoman', 'cleaning_woman', 'char', 'cleaning_lady', 'adult_female', 'womanhood', 'fair_sex', 'woman']",Letters to the Editor
dissembling,"['mask', 'pretense', 'dissembling', 'deceit', 'affect', 'pretence', 'dissimulation', 'dissemble', 'act', 'sham', 'pretend', 'feign', 'cloak', 'deception', 'feigning']",Letters to the Editor
reaction,"['reaction', 'chemical_reaction', 'response']",Letters to the Editor
advance,"['in_advance', 'advance', 'bring_forward', 'throw_out', 'forward_motion', 'elevate', 'get_ahead', 'win', 'pull_ahead', 'betterment', 'come_along', 'improvement', 'progression', 'supercharge', 'shape_up', 'advancement', 'cash_advance', 'promote', 'come_on', 'procession', 'upgrade', 'progress', 'gain_ground', 'get_along', 'set_ahead', 'kick_upstairs', 'rise', 'move_on', 'go_on', 'march_on', 'approach', 'boost', 'get_on', 'beforehand', 'feeler', 'raise', 'onward_motion', 'pass_on', 'encourage', 'advanced', 'gain', 'make_headway', 'overture', 'further']",Letters to the Editor
sure,"['sure_enough', 'for_sure', 'indisputable', 'surely', 'sure', 'trusted', 'certainly', 'for_certain', 'certain', 'sure_as_shooting']",Letters to the Editor
existence,"['macrocosm', 'world', 'universe', 'existence', 'cosmos', 'being', 'beingness', 'creation']",Letters to the Editor
foreign,"['alien', 'foreign', 'strange', 'extraneous']",Letters to the Editor
University,['university'],Letters to the Editor
perspective,"['linear_perspective', 'view', 'position', 'perspective']",Letters to the Editor
Lindemanns,[],Letters to the Editor
ago,"['agone', 'ago']",Letters to the Editor
are,"['personify', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'are', 'ar', 'represent', 'comprise']",Letters to the Editor
uncover,"['unveil', 'reveal', 'bring_out', 'expose', 'uncover']",Letters to the Editor
suggestions,"['hint', 'prompting', 'proffer', 'trace', 'hypnotism', 'suggestion', 'mesmerism', 'proposition']",Letters to the Editor
It,"['IT', 'information_technology']",Letters to the Editor
shared,"['partake', 'apportion', 'shared', 'divided_up', 'portion_out', 'shared_out', 'divvy_up', 'deal', 'partake_in', 'divided', 'share']",Letters to the Editor
stunning,"['bedaze', 'stunning', 'stupefy', 'stun', 'daze', 'sandbag', 'arresting', 'sensational']",Letters to the Editor
Even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",Letters to the Editor
SR's,[],Letters to the Editor
among,[],Letters to the Editor
young,"['Thomas_Young', 'immature', 'vernal', 'new', 'young', 'Young', 'Lester_Willis_Young', 'Whitney_Young', 'Pres_Young', 'Danton_True_Young', 'Whitney_Moore_Young_Jr.', 'Cy_Young', 'offspring', 'untested', 'unseasoned', 'Edward_Young', 'youthful', 'untried', 'Brigham_Young', 'Loretta_Young', 'youth']",Letters to the Editor
America,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'USA']",Letters to the Editor
comment,"['input', 'gossip', 'notice', 'point_out', 'annotate', 'gloss', 'comment', 'commentary', 'remark', 'scuttlebutt']",Letters to the Editor
over,"['complete', 'all_over', 'concluded', ""o'er"", 'ended', 'terminated', 'over']",Letters to the Editor
any,"['any', 'whatsoever', 'whatever']",Letters to the Editor
capture,"['trance', 'catch', 'bewitch', 'conquer', 'enamour', 'seize', 'capture', 'entrance', 'becharm', 'fascinate', 'charm', 'enchant', 'beguile', 'seizure', 'gaining_control', 'captivate', 'get', 'enamor', 'appropriate']",Letters to the Editor
charges,"['point', 'rouse', 'complaint', 'thrill', 'armorial_bearing', 'blame', 'bill', 'accusation', 'accuse', 'heraldic_bearing', 'commission', 'lodge', 'excite', 'level', 'bursting_charge', 'charge', 'guardianship', 'commit', 'billing', 'send', 'saddle', 'cathexis', 'rush', 'bang', 'bear_down', 'direction', 'institutionalize', 'file', 'consign', 'shoot', 'load', 'burster', 'shoot_down', 'turn_on', 'commove', 'explosive_charge', 'agitate', 'charge_up', 'tutelage', 'flush', 'electric_charge', 'care', 'kick', 'institutionalise', 'buck', 'appoint', 'boot', 'bearing', 'mission', 'tear', 'burden']",Letters to the Editor
before,"['ahead', 'before', 'in_front', 'earlier']",Letters to the Editor
every,['every'],Letters to the Editor
:,[],Letters to the Editor
Reprints,"['reissue', 'reprinting', 'separate', 'reprint', 'offprint']",Letters to the Editor
You,[],Letters to the Editor
errors,"['fault', 'misplay', 'error', 'mistake', 'computer_error', 'wrongdoing', 'erroneous_belief', 'erroneousness']",Letters to the Editor
more,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']",Letters to the Editor
Asia,['Asia'],Letters to the Editor
conference,"['group_discussion', 'league', 'conference']",Letters to the Editor
He,"['helium', 'He', 'atomic_number_2', 'he']",Letters to the Editor
got,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Letters to the Editor
New,"['newfangled', 'New', 'novel', 'new', 'newly', 'unexampled', 'freshly', 'fresh', 'young', 'raw', 'Modern']",Letters to the Editor
current,"['electric_current', 'flow', 'current', 'stream']",Letters to the Editor
editorial,"['editorial', 'column', 'newspaper_column']",Letters to the Editor
other,"['other', 'early', 'former']",Letters to the Editor
TV,"['television_receiver', 'television', 'idiot_box', 'boob_tube', 'goggle_box', 'television_set', 'TV', 'tv_set', 'video', 'tv', 'telly', 'telecasting']",Letters to the Editor
Inauguration,"['inaugural', 'startup', 'inauguration']",Letters to the Editor
program,"['computer_programme', 'course_of_study', 'platform', 'programme', 'curriculum', 'political_program', 'broadcast', 'program', 'computer_program', 'plan', 'political_platform', 'syllabus']",Letters to the Editor
milder,"['modest', 'soft', 'balmy', 'meek', 'mild']",Letters to the Editor
be,"['Be', 'equal', 'constitute', 'glucinium', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'beryllium', 'cost', 'personify', 'represent', 'comprise', 'atomic_number_4']",Letters to the Editor
rather,"['kind_of', 'instead', 'rather', 'sort_of', 'preferably', 'quite', 'kinda', 'sooner']",Letters to the Editor
Huntley,[],Letters to the Editor
freely,['freely'],Letters to the Editor
way,"['mode', 'right_smart', 'direction', 'means', 'style', 'elbow_room', 'manner', 'fashion', 'path', 'way', 'way_of_life', 'room', 'agency']",Letters to the Editor
Messing,"['mess_up', 'mess']",Letters to the Editor
areas,"['field', 'arena', 'country', 'region', 'orbit', 'surface_area', 'sphere', 'expanse', 'domain', 'area']",Letters to the Editor
confidence,"['sureness', 'confidence', 'self-confidence', 'assurance', 'trust', 'authority', 'self-assurance']",Letters to the Editor
few,['few'],Letters to the Editor
its,"['IT', 'information_technology']",Letters to the Editor
warfare,"['war', 'warfare']",Letters to the Editor
doctored,"['sophisticate', 'touch_on', 'doctor_up', 'furbish_up', 'mend', 'fix', 'doctor', 'bushel', 'restore', 'repair']",Letters to the Editor
Government,"['government', 'administration', 'governance', 'politics', 'political_science', 'regime', 'government_activity', 'authorities', 'governing']",Letters to the Editor
happened,"['materialize', 'pass_off', 'come_about', 'bump', 'pass', 'bechance', 'materialise', 'hap', 'take_place', 'go_on', 'encounter', 'find', 'chance', 'fall_out', 'befall', 'occur', 'happen']",Letters to the Editor
constructive,['constructive'],Letters to the Editor
because,[],Letters to the Editor
choose,"['prefer', 'opt', 'choose', 'select', 'pick_out', 'take']",Letters to the Editor
news,"['tidings', 'news_program', 'newsworthiness', 'word', 'news_show', 'news', 'intelligence']",Letters to the Editor
U.S.,"['the_States', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U.S.', 'America', 'United_States_government', 'USA', 'US_Government', 'U.S._government']",Letters to the Editor
early,"['other', 'early_on', 'early', 'ahead_of_time', 'betimes', 'too_soon', 'former']",Letters to the Editor
We,[],Letters to the Editor
amazing,"['astonish', 'pose', 'amaze', 'baffle', 'beat', 'perplex', 'awesome', 'stick', 'mystify', 'astound', 'vex', 'amazing', 'awing', 'awe-inspiring', 'stupefy', 'bewilder', 'dumbfound', 'puzzle', 'flummox', 'gravel', 'get', 'astonishing', 'nonplus', 'awful']",Letters to the Editor
acknowledge,"['recognise', 'admit', 'know', 'recognize', 'acknowledge', 'receipt', 'notice']",Letters to the Editor
people,"['multitude', 'masses', 'hoi_polloi', 'citizenry', 'the_great_unwashed', 'people', 'mass']",Letters to the Editor
25,"['25', 'XXV', 'xxv', 'twenty-five']",Letters to the Editor
expressed,"['convey', 'carry', 'verbalize', 'evince', 'state', 'show', 'verbalized', 'press_out', 'extract', 'verbalised', 'verbalise', 'express', 'give_tongue_to', 'explicit', 'utter', 'uttered', 'expressed']",Letters to the Editor
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",Letters to the Editor
situation,"['billet', 'position', 'office', 'spot', 'berth', 'state_of_affairs', 'site', 'post', 'place', 'situation']",Letters to the Editor
distributed,"['administer', 'dole_out', 'allot', 'mete_out', 'parcel_out', 'disperse', 'propagate', 'dish_out', 'pass_out', 'broadcast', 'distribute', 'shell_out', 'circulate', 'circularize', 'hand_out', 'deal_out', 'pass_around', 'distributed', 'lot', 'disseminate', 'stagger', 'diffuse', 'circularise', 'pass_on', 'deal', 'dispense', 'give_out', 'spread']",Letters to the Editor
job,"['job', 'caper', 'subcontract', 'line_of_work', 'business', 'Job', 'Book_of_Job', 'problem', 'farm_out', 'chore', 'task', 'occupation', 'line', 'speculate']",Letters to the Editor
stations',[],Letters to the Editor
sort,"['classify', 'assort', 'sort', 'screen', 'screen_out', 'separate', 'sort_out', 'kind', 'variety', 'form', 'sieve', 'sorting', 'class']",Letters to the Editor
hours,"['minute', 'hour', '60_minutes', 'hours', 'time_of_day', 'hr']",Letters to the Editor
sufferer,"['martyr', 'sufferer', 'sick_person', 'diseased_person']",Letters to the Editor
far,"['FAR', 'ALIR', 'Former_Armed_Forces', 'far', 'Army_for_the_Liberation_of_Rwanda', 'Interahamwe']",Letters to the Editor
intelligent,"['well-informed', 'reasoning', 'sound', 'thinking', 'level-headed', 'levelheaded', 'intelligent', 'healthy']",Letters to the Editor
communicating,"['convey', 'pass_on', 'intercommunicate', 'transmit', 'communicate', 'commune', 'pass', 'communicating', 'pass_along', 'put_across', 'communication']",Letters to the Editor
Madison,"['President_Madison', 'Madison', 'James_Madison', 'capital_of_Wisconsin']",Letters to the Editor
complex,"['composite', 'building_complex', 'complex', 'coordination_compound']",Letters to the Editor
here,"['here', 'Here', 'hither', 'Hera']",Letters to the Editor
hoping,"['hope', 'go_for', 'hop', 'desire', 'trust', 'skip', 'hop-skip']",Letters to the Editor
Americans,"['American_English', 'American_language', 'American']",Letters to the Editor
everyone,[],Letters to the Editor
received,"['welcome', 'received', 'receive', 'experience', 'incur', 'pick_up', 'get', 'encounter', 'find', 'take_in', 'invite', 'standard', 'obtain', 'have', 'meet']",Letters to the Editor
never,"[""ne'er"", 'never']",Letters to the Editor
Press,"['pressure', 'exhort', 'pressing', 'wardrobe', 'beseech', 'conjure', 'printing_press', 'crusade', 'urge_on', 'closet', 'iron', 'press', 'weigh', 'imperativeness', 'constrict', 'weight-lift', 'fight', 'mechanical_press', 'urge', 'adjure', 'bid', 'compact', 'agitate', 'crush', 'squeeze', 'weightlift', 'press_out', 'public_press', 'insistency', 'jam', 'compress', 'contract', 'campaign', 'entreat', 'iron_out', 'push', 'insistence', 'military_press']",Letters to the Editor
Next,"['next', 'following', 'adjacent', 'future', 'side_by_side', 'succeeding']",Letters to the Editor
evening,"['flush', 'eve', 'eventide', 'even', 'level', 'evening', 'even_out']",Letters to the Editor
mention,"['name', 'note', 'acknowledgment', 'cite', 'honorable_mention', 'mention', 'refer', 'credit', 'quotation', 'bring_up', 'reference', 'remark', 'citation', 'observe', 'advert']",Letters to the Editor
we,[],Letters to the Editor
abuse,"['step', 'ill-treat', 'ill-use', 'contumely', 'clapperclaw', 'shout', 'pervert', 'blackguard', 'maltreatment', 'maltreat', 'insult', 'abuse', 'ill-usage', 'mistreat', 'ill-treatment', 'misuse', 'revilement', 'vilification']",Letters to the Editor
service,"['avail', 'religious_service', 'table_service', 'Service', 'overhaul', 'service', 'divine_service', 'military_service', 'help', 'service_of_process', 'inspection_and_repair', 'serve', 'serving', 'Robert_William_Service', 'servicing', 'armed_service']",Letters to the Editor
for,[],Letters to the Editor
get,"['bring_forth', 'pose', 'pay_off', 'receive', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'fix', 'flummox', 'pay_back', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",Letters to the Editor
perilous,"['touch-and-go', 'precarious', 'perilous', 'parlous']",Letters to the Editor
?,[],Letters to the Editor
Charles',[],Letters to the Editor
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",Letters to the Editor
house,"['family', 'business_firm', 'household', 'menage', 'theatre', 'put_up', 'star_sign', 'mansion', 'sign_of_the_zodiac', 'home', 'domiciliate', 'theater', 'firm', 'sign', 'planetary_house', 'house']",Letters to the Editor
Senator,['senator'],Letters to the Editor
really,"['really', 'rattling', 'in_truth', 'truly', 'real', 'actually', 'very', 'genuinely']",Letters to the Editor
