w,vector_semantico
increase,"['gain', 'increment', 'step-up', 'addition', 'increase', 'growth']",The Christian Science Monitor
too,"['excessively', 'overly', 'as_well', 'to_a_fault', 'besides', 'likewise', 'too', 'also']",The Christian Science Monitor
hardly,"['scarce', 'just', 'scarcely', 'barely', 'hardly']",The Christian Science Monitor
plans,"['project', 'design', 'contrive', 'architectural_plan', 'program', 'be_after', 'plan', 'programme']",The Christian Science Monitor
There,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",The Christian Science Monitor
eventually,"['eventually', 'finally']",The Christian Science Monitor
four,"['quadruplet', 'quaternary', 'four', 'quartet', 'IV', 'Little_Joe', 'quaternity', 'foursome', 'tetrad', 'iv', 'quaternion', 'four-spot', 'quatern', '4']",The Christian Science Monitor
naval,['naval'],The Christian Science Monitor
capital,"['chapiter', 'working_capital', 'cap', 'Das_Kapital', 'uppercase', 'capital', 'majuscule', 'capital_letter', 'upper-case_letter', 'great', 'Capital', 'Washington']",The Christian Science Monitor
Health,"['wellness', 'health']",The Christian Science Monitor
correspondent,"['newspaperwoman', 'analogous', 'newspaperman', 'newswriter', 'letter_writer', 'correspondent', 'pressman']",The Christian Science Monitor
base,"['found', 'meanspirited', 'basal', 'al-Qaeda', 'pedestal', 'al-Qaida', 'Base', 'bag', 'foundation', 'floor', 'basis', 'stem', 'root', 'base_of_operations', 'baseborn', 'immoral', 'cornerstone', 'foot', 'radical', 'ground', 'groundwork', 'nucleotide', 'stand', 'substructure', 'establish', 'free-base', 'humble', 'home', 'Qaeda', 'root_word', 'understructure', 'radix', 'alkali', 'mean', ""al-Qa'ida"", 'infrastructure', 'lowly', 'base', 'fundament', 'theme']",The Christian Science Monitor
formula,"['convention', 'pattern', 'recipe', 'rule', 'chemical_formula', 'expression', 'normal', 'formula']",The Christian Science Monitor
long,"['retentive', 'foresighted', 'recollective', 'yearn', 'tenacious', 'foresightful', 'hanker', 'farseeing', 'prospicient', 'longsighted', 'farsighted', 'long']",The Christian Science Monitor
noticeable,"['detectable', 'obtrusive', 'noticeable']",The Christian Science Monitor
coping,"['coping', 'hook', 'thieve', 'apprehend', 'knock_off', 'pick_up', 'contend', 'header', 'make_out', 'cop', 'glom', 'deal', 'nab', 'arrest', 'cope', 'grapple', 'collar', 'make_do', 'snitch', 'manage', 'get_by', 'nail']",The Christian Science Monitor
rekindling,['rekindle'],The Christian Science Monitor
make,"['urinate', 'get', 'realize', 'give', 'ca-ca', 'make', 'reach', 'do', 'arrive_at', 'cook', 'brand', 'fix', 'pull_in', 'build', 'pass_water', 'constitute', 'name', 'create', 'hit', 'piss', 'bring_in', 'construct', 'prepare', 'produce', 'stool', 'take_a_crap', 'pee', 'shuffle', 'induce', 'relieve_oneself', 'stimulate', 'gain', 'wee', 'attain', 'spend_a_penny', 'take_a_leak', 'seduce', 'pretend', 'clear', 'hold', 'make_water', 'make_up', 'progress_to', 'take', 'get_to', 'establish', 'shuffling', 'take_in', 'shit', 'piddle', 'take_a_shit', 'nominate', 'work', 'ready', 'micturate', 'defecate', 'lay_down', 'throw', 'cause', 'form', 'score', 'wee-wee', 'make_believe', 'pee-pee', 'draw', 'crap', 'earn', 'realise', 'puddle', 'have']",The Christian Science Monitor
ally,"['friend', 'ally']",The Christian Science Monitor
system,"['organization', 'scheme', 'system', 'system_of_rules', 'arrangement', 'organisation']",The Christian Science Monitor
acceptable,"['acceptable', 'satisfactory']",The Christian Science Monitor
prepared,"['make', 'cook', 'inclined', 'groom', 'prepared', 'get_up', 'fix', 'fain', 'prepare', 'set_up', 'organise', 'machinate', 'train', 'set', 'disposed', 'devise', 'ready', 'educate', 'organize', 'gear_up', 'develop']",The Christian Science Monitor
its,"['information_technology', 'IT']",The Christian Science Monitor
Dean,"['doyen', 'James_Byron_Dean', 'dean', 'James_Dean', 'Dean']",The Christian Science Monitor
some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",The Christian Science Monitor
consultation,"['interview', 'reference', 'audience', 'consultation']",The Christian Science Monitor
balance,"['Libra_the_Balance', 'counterpoise', 'poise', 'equaliser', 'balance', 'equipoise', 'residual', 'Balance', 'residuum', 'proportionality', 'residue', 'equilibrate', 'symmetry', 'equilibrium', 'correspondence', 'symmetricalness', 'remainder', 'equalizer', 'equilibrize', 'proportion', 'Libra_the_Scales', 'rest', 'counterbalance', 'equilibrise', 'balance_wheel', 'counterweight', 'Libra']",The Christian Science Monitor
debate,"['fence', 'argument', 'consider', 'moot', 'deliberate', 'argue', 'public_debate', 'contend', 'disputation', 'debate', 'argumentation', 'turn_over']",The Christian Science Monitor
as,"['antiophthalmic_factor', 'axerophthol', 'a', 'group_A', 'arsenic', 'As', 'as', 'vitamin_A', 'angstrom_unit', 'deoxyadenosine_monophosphate', 'ampere', 'every_bit', 'amp', 'AS', 'A', 'equally', 'adenine', 'atomic_number_33', 'American_Samoa', 'Eastern_Samoa', 'type_A', 'angstrom']",The Christian Science Monitor
explosion,"['explosion', 'detonation', 'blowup', 'burst', 'plosion']",The Christian Science Monitor
gesture,"['gesture', 'gesticulate', 'motion']",The Christian Science Monitor
never,"['never', ""ne'er""]",The Christian Science Monitor
exposed,"['let_on', 'endanger', 'expose', 'peril', 'let_out', 'debunk', 'uncovered', 'exposed', 'scupper', 'open', 'unwrap', 'uncover', 'reveal', 'divulge', 'exhibit', 'queer', 'display', 'disclose', 'discover', 'break', 'give_away', 'bring_out']",The Christian Science Monitor
disturbing,"['shake_up', 'distressing', 'trouble', 'perturbing', 'stir_up', 'worrisome', 'raise_up', 'troubling', 'distressful', 'disturbing', 'disturb', 'vex', 'commove', 'touch', 'interrupt', 'worrying', 'agitate', 'upset']",The Christian Science Monitor
three,"['terzetto', 'triad', 'threesome', 'deuce-ace', 'triplet', 'trey', '3', 'three', 'troika', 'ternary', 'ternion', 'III', 'leash', 'trio', 'trinity', 'tercet', 'tierce', 'trine', 'iii']",The Christian Science Monitor
disclosed,"['let_on', 'expose', 'reveal', 'divulge', 'disclose', 'disclosed', 'discover', 'break', 'give_away', 'unwrap', 'let_out', 'bring_out']",The Christian Science Monitor
powers,"['might', 'superpower', 'king', 'ability', 'index', 'powerfulness', 'big_businessman', 'magnate', 'power', 'office', 'top_executive', 'business_leader', 'great_power', 'tycoon', 'mightiness', 'major_power', 'world_power', 'force', 'baron', 'exponent', 'mogul']",The Christian Science Monitor
spark,"['flicker', 'actuate', 'Muriel_Spark', 'glint', 'trigger', 'sparkle', 'electric_discharge', 'Spark', 'Dame_Muriel_Spark', 'spark', 'set_off', 'discharge', 'trigger_off', 'Muriel_Sarah_Spark', 'light', 'electric_arc', 'touch_off', 'trip', 'spark_off', 'twinkle', 'arc', 'activate']",The Christian Science Monitor
northernmost,"['northernmost', 'northmost']",The Christian Science Monitor
Secretary,"['secretaire', 'writing_table', 'repository', 'secretary', 'secretarial_assistant', 'escritoire']",The Christian Science Monitor
underdeveloped,"['underdevelop', 'developing', 'underdeveloped']",The Christian Science Monitor
tenor,"['tenor', 'strain', 'tenor_voice']",The Christian Science Monitor
conflict,"['struggle', 'battle', 'infringe', 'difference_of_opinion', 'contravene', 'conflict', 'dispute', 'engagement', 'run_afoul', 'difference', 'fight']",The Christian Science Monitor
statement,"['argument', 'program_line', 'affirmation', 'statement', 'assertion', 'command', 'instruction', 'financial_statement']",The Christian Science Monitor
been,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Christian Science Monitor
both,['both'],The Christian Science Monitor
gradually,"['gradually', 'step_by_step', 'bit_by_bit']",The Christian Science Monitor
Prince,['prince'],The Christian Science Monitor
by,"['away', 'aside', 'past', 'by']",The Christian Science Monitor
showing,"['testify', 'evidence', 'show', 'usher', 'evince', 'prove', 'designate', 'record', 'screening', 'demonstrate', 'register', 'indicate', 'exhibit', 'bear_witness', 'depict', 'picture', 'viewing', 'point', 'establish', 'read', 'showing', 'show_up', 'display', 'demo', 'render', 'shew', 'express', 'present']",The Christian Science Monitor
displayed,"['exhibit', 'display', 'expose']",The Christian Science Monitor
D,"['vitamin_D', 'D', 'viosterol', 'cholecalciferol', 'five_hundred', 'calciferol', '500', 'ergocalciferol', 'd']",The Christian Science Monitor
senator,['senator'],The Christian Science Monitor
must,"['mustiness', 'must', 'moldiness']",The Christian Science Monitor
mind,"['nous', 'judgment', 'brain', 'psyche', 'heed', 'mind', 'judgement', 'bear_in_mind', 'creative_thinker', 'take_care', 'listen', 'idea', 'intellect', 'thinker', 'head', 'beware']",The Christian Science Monitor
freeze,"['immobilise', 'freeze', 'suspend', 'immobilize', 'freezing', 'freeze_down', 'stop_dead', 'block', 'halt', 'frost', 'freeze_out']",The Christian Science Monitor
Latin,"['Romance', 'Latin']",The Christian Science Monitor
spirit,"['feel', 'smell', 'tone', 'liveliness', 'feeling', 'look', 'flavour', 'emotional_state', 'life', 'spirit', 'disembodied_spirit', 'intent', 'purport', 'inspirit', 'spirit_up', 'sprightliness', 'heart', 'flavor']",The Christian Science Monitor
emotionally,['emotionally'],The Christian Science Monitor
track,"['dog', 'runway', 'racecourse', 'traverse', 'racetrack', 'cut', 'data_track', 'chase_after', 'give_chase', 'pass_over', 'rails', 'rail', 'caterpillar_track', 'get_over', 'caterpillar_tread', 'trail', 'tag', 'get_across', 'tail', 'go_after', 'cross', 'cart_track', 'raceway', 'cut_through', 'cut_across', 'path', 'course', 'cover', 'track', 'cartroad', 'lead', 'running', 'chase']",The Christian Science Monitor
group,"['radical', 'mathematical_group', 'group', 'grouping', 'aggroup', 'chemical_group']",The Christian Science Monitor
and,[],The Christian Science Monitor
Harvard,"['Harvard_University', 'John_Harvard', 'Harvard']",The Christian Science Monitor
climate,"['climate', 'mood', 'clime']",The Christian Science Monitor
control,"['ascendency', 'control_condition', 'assure', 'command', 'ascertain', 'mastery', 'ascendence', 'insure', 'keep_in_line', 'dominance', 'control', 'controller', 'check', 'verify', 'ascendancy', 'hold', 'ascendance', 'master', 'restraint', 'operate', 'see', 'curb', 'ensure', 'hold_in', 'moderate', 'manipulate', 'see_to_it', 'contain']",The Christian Science Monitor
monumental,"['massive', 'monolithic', 'monumental']",The Christian Science Monitor
nevertheless,"['nevertheless', 'withal', 'even_so', 'notwithstanding', 'still', 'all_the_same', 'however', 'nonetheless', 'yet']",The Christian Science Monitor
annual,"['yearbook', 'annual', 'yearly', 'one-year']",The Christian Science Monitor
25,"['twenty-five', '25', 'XXV', 'xxv']",The Christian Science Monitor
give,"['give', 'make', 'reach', 'collapse', 'pass_on', 'fall_in', 'consecrate', 'turn_over', 'grant', 'chip_in', 'ease_up', 'sacrifice', 'cave_in', 'leave', 'pass', 'open', 'generate', 'devote', 'yield', 'contribute', 'pay', 'hold', 'move_over', 'spring', 'return', 'feed', 'establish', 'dedicate', 'afford', 'hand', 'throw', 'impart', 'commit', 'render', 'apply', 'springiness', 'founder', 'break', 'kick_in', 'present', 'give_way', 'gift', 'have']",The Christian Science Monitor
assist,"['wait_on', 'assistance', 'aid', 'assist', 'help', 'attend', 'serve', 'attend_to']",The Christian Science Monitor
disappointment,"['dashing_hopes', 'disappointment', 'letdown']",The Christian Science Monitor
Vice-President,[],The Christian Science Monitor
:,[],The Christian Science Monitor
free,"['exempt', 'loose', 'release', 'disengage', 'detached', 'innocent', 'free', 'give_up', 'unloosen', 'relinquish', 'destitute', 'spare', 'liberal', 'rid', 'justify', 'complimentary', 'gratuitous', 'disembarrass', 'costless', 'free_people', 'discharge', 'barren', 'dislodge', 'relieve', 'unfreeze', 'liberate', 'gratis', 'absolve', 'unloose', 'unblock', 'devoid', 'resign']",The Christian Science Monitor
fleet,"['pass_off', 'flutter', 'blow_over', 'swift', 'flit', 'fade', 'pass', 'evanesce', 'fleet', 'dart']",The Christian Science Monitor
relinquish,"['let_go', 'waive', 'resign', 'renounce', 'quit', 'forgo', 'release', 'foreswear', 'let_go_of', 'dispense_with', 'forego', 'free', 'give_up', 'relinquish']",The Christian Science Monitor
achieve,"['accomplish', 'achieve', 'attain', 'reach']",The Christian Science Monitor
concentrate,"['reduce', 'concentrate', 'digest', 'pore', 'centralise', 'dressed_ore', 'rivet', 'contract', 'centre', 'center', 'focus', 'decoct', 'boil_down', 'centralize', 'condense']",The Christian Science Monitor
timely,"['timely', 'well_timed', 'apropos', 'well-timed', 'seasonable', 'seasonably']",The Christian Science Monitor
President,"['chair', 'chairwoman', 'President', 'chairperson', 'United_States_President', 'chairman', 'prexy', 'president', 'Chief_Executive', 'President_of_the_United_States']",The Christian Science Monitor
those,[],The Christian Science Monitor
kind,"['form', 'kind', 'genial', 'sort', 'variety', 'tolerant']",The Christian Science Monitor
officials,"['official', 'functionary']",The Christian Science Monitor
March,"['parade', 'marchland', 'edge', 'marching', 'marching_music', 'abut', 'demonstrate', 'butt_against', 'borderland', 'MArch', 'March', 'border_district', 'Master_of_Architecture', 'march', 'butt_on', 'exhibit', 'butt', 'border', 'Mar', 'adjoin', 'process']",The Christian Science Monitor
problems,"['job', 'problem', 'trouble']",The Christian Science Monitor
favor,"['privilege', 'party_favour', 'prefer', 'party_favor', 'favor', 'favour']",The Christian Science Monitor
setting,"['arrange', 'adjust', 'go_down', 'do', 'specify', 'fix', 'place_setting', 'mount', 'coif', 'localise', 'dress', 'prepare', 'lay', 'set_up', 'mark', 'determine', 'jell', 'congeal', 'setting', 'set', 'define', 'circumstance', 'put', 'background', 'place', 'limit', 'go_under', 'correct', 'stage_setting', 'plant', 'context', 'typeset', 'lay_out', 'coiffe', 'sic', 'position', 'ready', 'localize', 'fructify', 'coiffure', 'mise_en_scene', 'rig', 'pose', 'gear_up', 'countersink', 'scope', 'scene']",The Christian Science Monitor
pro-Western,[],The Christian Science Monitor
Phouma,[],The Christian Science Monitor
another's,[],The Christian Science Monitor
Aid,"['assistance', 'financial_aid', 'aid', 'assist', 'economic_aid', 'care', 'attention', 'tending', 'help']",The Christian Science Monitor
recommends,"['recommend', 'urge', 'commend', 'advocate']",The Christian Science Monitor
removal,"['removal', 'remotion']",The Christian Science Monitor
difficulties,"['trouble', 'difficulty', 'difficultness']",The Christian Science Monitor
his,[],The Christian Science Monitor
arms,"['limb', 'branch', 'arms', 'blazonry', 'build_up', 'implements_of_war', 'weapons_system', 'coat_of_arms', 'weaponry', 'blazon', 'munition', 'subdivision', 'sleeve', 'weapon_system', 'arm', 'fortify', 'gird', 'weapon']",The Christian Science Monitor
continue,"['persist_in', 'extend', 'retain', 'continue', 'keep', 'go_along', 'proceed', 'carry_on', 'go_on', 'stay_on', 'cover', 'uphold', 'keep_on', 'go_forward', 'stay', 'preserve', 'remain', 'bear_on']",The Christian Science Monitor
daily,"['day-by-day', 'everyday', 'daily', 'day_by_day', 'casual', 'day-to-day', 'day-after-day']",The Christian Science Monitor
70,"['70', 'lxx', 'seventy', 'LXX']",The Christian Science Monitor
Exploratory,"['exploratory', 'explorative']",The Christian Science Monitor
haltingly,['haltingly'],The Christian Science Monitor
test,"['try_out', 'prove', 'exam', 'psychometric_test', 'run', 'essay', 'quiz', 'mental_test', 'test', 'try', 'tryout', 'examination', 'examine', 'mental_testing', 'trial_run', 'trial', 'screen']",The Christian Science Monitor
nations,"['land', 'country', 'nation', 'Nation', 'res_publica', 'Carry_Amelia_Moore_Nation', 'Carry_Nation', 'commonwealth', 'state', 'body_politic']",The Christian Science Monitor
from,[],The Christian Science Monitor
Its,"['information_technology', 'IT']",The Christian Science Monitor
sailing,"['navigation', 'gliding', 'glide', 'voyage', 'sailplaning', 'sweep', 'sail', 'navigate', 'sailing', 'seafaring', 'soaring']",The Christian Science Monitor
compelled,"['obligate', 'compel', 'oblige']",The Christian Science Monitor
past,"['yesteryear', 'past_times', 'preceding', 'retiring', 'past_tense', 'past', 'by']",The Christian Science Monitor
country,"['land', 'country', 'nation', 'res_publica', 'rural_area', 'area', 'commonwealth', 'state', 'body_politic']",The Christian Science Monitor
communities,"['residential_area', 'biotic_community', 'community_of_interests', 'community', 'residential_district']",The Christian Science Monitor
tentative,"['provisionary', 'tentative', 'provisional', 'probationary', 'doubtful']",The Christian Science Monitor
conventional,"['ceremonious', 'schematic', 'conventional', 'formal', 'established']",The Christian Science Monitor
out,"['come_out', ""KO'd"", 'prohibited', 'out', 'proscribed', 'forbidden', 'knocked_out', 'extinct', 'away', 'kayoed', 'come_out_of_the_closet', 'tabu', 'stunned', 'taboo', 'verboten']",The Christian Science Monitor
avoided,"['avert', 'fend_off', 'annul', 'quash', 'deflect', 'head_off', 'ward_off', 'avoid', 'forfend', 'keep_off', 'forefend', 'stave_off', 'nullify', 'void', 'obviate', 'debar', 'invalidate']",The Christian Science Monitor
is,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Christian Science Monitor
others,[],The Christian Science Monitor
who,"['World_Health_Organization', 'WHO']",The Christian Science Monitor
tension,"['latent_hostility', 'tautness', 'stress', 'tenseness', 'tensity', 'tension']",The Christian Science Monitor
franker,"['outspoken', 'blunt', 'point-blank', 'forthright', 'free-spoken', 'plainspoken', 'straight-from-the-shoulder', 'frank', 'candid']",The Christian Science Monitor
critics,['critic'],The Christian Science Monitor
today,"['today', 'nowadays', 'now']",The Christian Science Monitor
persons,"['soul', 'individual', 'someone', 'mortal', 'somebody', 'person']",The Christian Science Monitor
danger,"['danger', 'peril', 'risk']",The Christian Science Monitor
method,"['method', 'method_acting']",The Christian Science Monitor
states,"['province', 'commonwealth', 'land', 'state_of_matter', 'put_forward', 'submit', 'United_States_Department_of_State', 'say', 'country', 'nation', 'res_publica', 'State', 'posit', 'State_Department', 'tell', 'DoS', 'express', 'state', 'Department_of_State', 'body_politic']",The Christian Science Monitor
erupts,"['come_out', 'belch', 'push_through', 'extravasate', 'burst', 'break_out', 'erupt', 'ignite', 'take_fire', 'break_through', 'burst_out', 'break_open', 'irrupt', 'combust', 'conflagrate', 'catch_fire', 'flare', 'break', 'recrudesce', 'flare_up']",The Christian Science Monitor
urgency,"['urging', 'importunity', 'urgency']",The Christian Science Monitor
Norway,"['Norway', 'Norge', 'Kingdom_of_Norway', 'Noreg']",The Christian Science Monitor
On,"['along', 'on']",The Christian Science Monitor
negative,"['electronegative', 'negative', 'veto', 'blackball', 'negatively_charged', 'minus', 'disconfirming', 'damaging']",The Christian Science Monitor
His,[],The Christian Science Monitor
),[],The Christian Science Monitor
early,"['early_on', 'former', 'early', 'too_soon', 'ahead_of_time', 'other', 'betimes']",The Christian Science Monitor
How,[],The Christian Science Monitor
achievement,"['accomplishment', 'achievement']",The Christian Science Monitor
Communists,"['communist', 'commie', 'Communist']",The Christian Science Monitor
attempt,"['seek', 'effort', 'essay', 'set_about', 'endeavour', 'try', 'undertake', 'endeavor', 'attempt', 'attack', 'assay']",The Christian Science Monitor
arrests,"['pinch', 'get', 'taking_into_custody', 'catch', 'hitch', 'apprehend', 'stop', 'pick_up', 'stay', 'check', 'cop', 'turn_back', 'hold', 'stoppage', 'apprehension', 'nab', 'arrest', 'hold_back', 'collar', 'halt', 'nail', 'contain']",The Christian Science Monitor
outcome,"['outcome', 'final_result', 'resultant', 'issue', 'consequence', 'termination', 'result', 'upshot', 'event', 'effect']",The Christian Science Monitor
information,"['info', 'information', 'data', 'entropy', 'selective_information']",The Christian Science Monitor
arises,"['come_up', 'move_up', 'originate', 'bob_up', 'rise', 'stand_up', 'get_up', 'go_up', 'lift', 'rebel', 'grow', 'turn_out', 'rise_up', 'develop', 'uprise', 'arise', 'spring_up']",The Christian Science Monitor
submarines,"['submarine', 'hero', 'submarine_sandwich', 'bomber', 'wedge', 'U-boat', 'poor_boy', 'Cuban_sandwich', 'hero_sandwich', 'hoagie', 'Italian_sandwich', 'sub', 'hoagy', 'grinder', 'zep', 'torpedo', 'pigboat']",The Christian Science Monitor
politics,"['political_science', 'politics', 'political_relation', 'government', 'political_sympathies']",The Christian Science Monitor
huge,"['vast', 'huge', 'Brobdingnagian', 'immense']",The Christian Science Monitor
impression,"['stamp', 'printing', 'feeling', 'belief', 'impression', 'mental_picture', 'imprint', 'picture', 'opinion', 'depression', 'effect', 'notion']",The Christian Science Monitor
cars,"['car', 'gondola', 'machine', 'auto', 'railcar', 'motorcar', 'railroad_car', 'cable_car', 'elevator_car', 'automobile', 'railway_car']",The Christian Science Monitor
laid,"['place', 'lay', 'repose', 'pose', 'laid', 'put_down', 'position', 'set', 'put']",The Christian Science Monitor
diplomat,"['diplomat', 'diplomatist']",The Christian Science Monitor
eliminating,"['decimate', 'reject', 'eliminate', 'carry_off', 'rule_out', 'annihilate', 'winnow_out', 'excrete', 'egest', 'do_away_with', 'extinguish', 'wipe_out', 'pass', 'get_rid_of', 'eradicate', 'obviate', 'rid_of']",The Christian Science Monitor
certain,"['certain', 'sealed', 'sure']",The Christian Science Monitor
within,"['inside', 'within']",The Christian Science Monitor
Cooperation,['cooperation'],The Christian Science Monitor
build-up,[],The Christian Science Monitor
years,"['old_age', 'yr', 'geezerhood', 'days', 'year', 'twelvemonth', 'age', 'long_time', 'class', 'eld', 'years']",The Christian Science Monitor
Conflict,"['struggle', 'battle', 'infringe', 'difference_of_opinion', 'contravene', 'conflict', 'dispute', 'engagement', 'run_afoul', 'difference', 'fight']",The Christian Science Monitor
alliance's,[],The Christian Science Monitor
pleads,['plead'],The Christian Science Monitor
core,"['meat', 'pith', 'CORE', 'burden', 'heart_and_soul', 'marrow', 'nitty-gritty', 'nucleus', 'essence', 'inwardness', 'substance', 'kernel', 'core_group', 'core', 'centre', 'heart', 'effect', 'nub', 'gist', 'magnetic_core', 'Congress_of_Racial_Equality', 'center', 'sum']",The Christian Science Monitor
conference,"['league', 'conference', 'group_discussion']",The Christian Science Monitor
conspicuous,"['blatant', 'blazing', 'conspicuous']",The Christian Science Monitor
