w,vector_semantico
tough,"['yobbo', 'sturdy', 'ruffianly', 'hooligan', 'strong-armer', 'punk', 'knotty', 'elusive', 'street_fighter', 'toughie', 'hoodlum', 'tough', 'yobo', 'thug', 'bad', 'yob', 'hard', 'baffling', 'rugged', 'goon', 'toughened', 'problematical', 'bully', 'problematic', 'hood', 'rowdy', 'roughneck', 'ruffian']","An Act for International Development, A Summary Presentation"
In,"['inch', 'inwards', 'indium', 'inward', 'Indiana', 'In', 'in', 'IN', 'atomic_number_49', 'Hoosier_State']","An Act for International Development, A Summary Presentation"
consumption,"['using_up', 'consumption', 'use_of_goods_and_services', 'expenditure', 'economic_consumption', 'pulmonary_tuberculosis', 'use', 'intake', 'white_plague', 'uptake', 'wasting_disease', 'ingestion', 'usance', 'phthisis']","An Act for International Development, A Summary Presentation"
be,"['exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'beryllium', 'Be', 'comprise', 'live', 'constitute', 'equal', 'glucinium', 'personify', 'atomic_number_4']","An Act for International Development, A Summary Presentation"
political,['political'],"An Act for International Development, A Summary Presentation"
persuade,"['carry', 'persuade', 'sway']","An Act for International Development, A Summary Presentation"
which,[],"An Act for International Development, A Summary Presentation"
relied,"['rely', 'trust', 'bank', 'swear']","An Act for International Development, A Summary Presentation"
honest,"['fair', 'dependable', 'good', 'true', 'honest', 'reliable', 'honorable']","An Act for International Development, A Summary Presentation"
periods,"['period', 'point', 'full_point', 'full_stop', 'menstruation', 'flow', 'catamenia', 'menstruum', 'period_of_time', 'stop', 'geological_period', 'time_period', 'menses']","An Act for International Development, A Summary Presentation"
because,[],"An Act for International Development, A Summary Presentation"
),[],"An Act for International Development, A Summary Presentation"
since,[],"An Act for International Development, A Summary Presentation"
leadership,"['leaders', 'leading', 'leadership']","An Act for International Development, A Summary Presentation"
cases,"['type', 'pillowcase', 'incase', 'pillow_slip', 'case', 'guinea_pig', ""typesetter's_case"", 'showcase', 'font', 'encase', 'cause', 'example', 'display_case', 'suit', 'causa', 'shell', 'fount', 'sheath', 'lawsuit', 'casing', 'subject', 'instance', 'grammatical_case', 'event', 'eccentric', 'caseful', 'typeface', 'character', 'vitrine', 'face', 'slip', ""compositor's_case""]","An Act for International Development, A Summary Presentation"
hand,"['pass_on', 'mitt', 'turn_over', 'hand', 'manus', 'script', 'deal', 'hired_hand', 'pass', 'helping_hand', 'handwriting', 'give', 'bridge_player', 'paw', 'reach', 'hired_man']","An Act for International Development, A Summary Presentation"
described,"['trace', 'line', 'key_out', 'key', 'name', 'depict', 'described', 'report', 'draw', 'describe', 'identify', 'delineate', 'discover', 'distinguish', 'account']","An Act for International Development, A Summary Presentation"
plants,"['works', 'plant', 'implant', 'imbed', 'embed', 'industrial_plant', 'establish', 'constitute', 'set', 'found', 'institute', 'plant_life', 'flora', 'engraft']","An Act for International Development, A Summary Presentation"
spur,"['spurring', 'goad', 'prodding', 'acantha', 'prod', 'goading', 'spur', 'branch_line', 'spur_track', 'urging', 'gad', 'spine']","An Act for International Development, A Summary Presentation"
analysis,"['analysis', 'psychoanalysis', 'depth_psychology', 'analytic_thinking']","An Act for International Development, A Summary Presentation"
detailed,"['detailed', 'detail', 'elaborated', 'elaborate']","An Act for International Development, A Summary Presentation"
trained,"['educate', 'rail', 'school', 'cultivate', 'take', 'train', 'develop', 'prepare', 'discipline', 'groom', 'trail', 'condition', 'civilise', 'direct', 'coach', 'civilize', 'trained', 'check', 'aim', 'take_aim']","An Act for International Development, A Summary Presentation"
will,"['testament', 'volition', 'leave', 'will', 'bequeath']","An Act for International Development, A Summary Presentation"
advanced,"['further', 'shape_up', 'march_on', 'promote', 'come_along', 'forward-looking', 'make_headway', 'sophisticated', 'progress', 'kick_upstairs', 'gain', 'get_along', 'pull_ahead', 'ripe', 'throw_out', 'gain_ground', 'come_on', 'boost', 'upgrade', 'move_on', 'innovative', 'win', 'advance', 'raise', 'supercharge', 'modern', 'in_advance', 'set_ahead', 'elevate', 'pass_on', 'go_on', 'get_on', 'get_ahead', 'encourage', 'bring_forward', 'advanced']","An Act for International Development, A Summary Presentation"
firms,"['tauten', 'business_firm', 'firm', 'house']","An Act for International Development, A Summary Presentation"
alter,"['falsify', 'spay', 'castrate', 'alter', 'change', 'vary', 'neuter', 'interpolate', 'modify']","An Act for International Development, A Summary Presentation"
but,"['but', 'simply', 'just', 'only', 'merely']","An Act for International Development, A Summary Presentation"
construct,"['construct', 'conception', 'build', 'retrace', 'fabricate', 'manufacture', 'concept', 'reconstruct', 'make']","An Act for International Development, A Summary Presentation"
groups,"['group', 'mathematical_group', 'chemical_group', 'aggroup', 'radical', 'grouping']","An Act for International Development, A Summary Presentation"
hope,"['hope', 'desire', 'Hope', 'promise', 'Bob_Hope', 'trust', 'go_for', 'Leslie_Townes_Hope']","An Act for International Development, A Summary Presentation"
external,"['outside', 'international', 'external', 'extraneous']","An Act for International Development, A Summary Presentation"
come,"['come', 'make_out', 'semen', 'seed', 'number', 'amount', 'get_along', 'issue_forth', 'ejaculate', 'hail', 'derive', 'get', 'follow', 'arrive', 'occur', 'do', 'seminal_fluid', 'descend', 'add_up', 'come_in', 'cum', 'fare', 'fall', 'total', 'come_up']","An Act for International Development, A Summary Presentation"
ourselves,[],"An Act for International Development, A Summary Presentation"
business,"['concern', 'business', 'line', 'commercial_enterprise', 'business_organization', 'byplay', 'line_of_work', 'clientele', 'stage_business', 'business_sector', 'business_enterprise', 'business_organisation', 'job', 'occupation', 'patronage', 'business_concern']","An Act for International Development, A Summary Presentation"
Dams,"['dam_up', 'dekametre', 'decametre', 'dekameter', 'dkm', 'decameter', 'dyke', 'dam', 'dike']","An Act for International Development, A Summary Presentation"
conditions,"['precondition', 'qualify', 'conditions', 'term', 'train', 'stipulate', 'weather_condition', 'discipline', 'status', 'condition', 'shape', 'specify', 'weather', 'stipulation', 'consideration', 'experimental_condition', 'atmospheric_condition', 'circumstance', 'check']","An Act for International Development, A Summary Presentation"
part,"['persona', 'office', 'percentage', 'section', 'portion', 'part', 'function', 'depart', 'split_up', 'start_out', 'share', 'separate', 'split', 'take_off', 'break_up', 'set_off', 'theatrical_role', 'component', 'start', 'role', 'set_out', 'component_part', 'divide', 'division', 'partly', 'disunite', 'region', 'piece', 'character', 'set_forth', 'contribution', 'partially', 'break', 'voice', 'parting', 'constituent']","An Act for International Development, A Summary Presentation"
complex,"['complex', 'coordination_compound', 'building_complex', 'composite']","An Act for International Development, A Summary Presentation"
2,"['deuce', 'ii', '2', 'II', 'two']","An Act for International Development, A Summary Presentation"
military,"['war_machine', 'armed_forces', 'military_machine', 'armed_services', 'military']","An Act for International Development, A Summary Presentation"
decade,"['ten', 'decennary', 'decennium', '10', 'tenner', 'decade', 'X']","An Act for International Development, A Summary Presentation"
adopt,"['sweep_up', 'take_up', 'take_on', 'follow', 'dramatize', 'take_over', 'take', 'borrow', 'embrace', 'dramatise', 'adopt', 'espouse', 'assume', 'take_in', 'acquire']","An Act for International Development, A Summary Presentation"
(,[],"An Act for International Development, A Summary Presentation"
establish,"['plant', 'prove', 'give', 'establish', 'make', 'shew', 'instal', 'ground', 'found', 'base', 'show', 'demonstrate', 'launch', 'build', 'install', 'set_up', 'lay_down', 'institute', 'constitute']","An Act for International Development, A Summary Presentation"
call,"['birdcall', 'foretell', 'vociferation', 'outcry', 'Call', 'birdsong', 'claim', 'send_for', 'call_off', 'scream', 'call', 'phone', 'holler', 'shout', 'name', 'cry', 'song', 'call_up', 'prognosticate', 'hollo', 'anticipate', 'telephone_call', 'promise', 'ring', 'shout_out', 'phone_call', 'forebode', 'bid', 'address', 'yell', 'predict', 'call_option', 'telephone', 'squall', 'call_in', 'visit', 'margin_call']","An Act for International Development, A Summary Presentation"
toward,[],"An Act for International Development, A Summary Presentation"
might,"['might', 'power', 'mightiness']","An Act for International Development, A Summary Presentation"
definition,['definition'],"An Act for International Development, A Summary Presentation"
identification,"['designation', 'identification', 'recognition']","An Act for International Development, A Summary Presentation"
point,"['taper', 'steer', 'item', 'full_stop', 'decimal_point', 'manoeuvre', 'channelize', 'level', 'luff', 'head', 'place', 'betoken', 'target', 'distributor_point', 'period', 'percentage_point', 'point', 'detail', 'manoeuver', 'power_point', 'tip', 'stop', 'show', 'guide', 'gunpoint', 'maneuver', 'breaker_point', 'sharpen', 'point_in_time', 'direct', 'peak', 'channelise', 'dot', 'repoint', 'stage', 'degree', 'indicate', 'designate', 'charge', 'signal', 'pointedness', 'full_point', 'compass_point', 'spot', 'orient', 'aim', 'bespeak']","An Act for International Development, A Summary Presentation"
peoples,"['multitude', 'peoples', 'hoi_polloi', 'mass', 'citizenry', 'the_great_unwashed', 'masses', 'people']","An Act for International Development, A Summary Presentation"
reduction,"['decrease', 'reduction', 'diminution', 'reducing', 'step-down', 'simplification']","An Act for International Development, A Summary Presentation"
use,"['apply', 'utilisation', 'function', 'employ', 'habituate', 'utilise', 'employment', 'purpose', 'use_of_goods_and_services', 'use', 'practice', 'exercise', 'role', 'manipulation', 'consumption', 'utilization', 'expend', 'enjoyment', 'economic_consumption', 'usage', 'utilize', 'usance', 'habit']","An Act for International Development, A Summary Presentation"
this,[],"An Act for International Development, A Summary Presentation"
made,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'draw', 'seduce', 'throw', 'cook', 'micturate', 'create', 'made', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'pee', 'get_to', 'lay_down', 'hit', 'constitute', 'crap', 'take_in']","An Act for International Development, A Summary Presentation"
lists,"['leaning', 'heel', 'tilt', 'name', 'listing', 'lean', 'number', 'list', 'inclination']","An Act for International Development, A Summary Presentation"
internal,"['intragroup', 'home', 'inner', 'internal', 'intimate', 'interior', 'national']","An Act for International Development, A Summary Presentation"
occur,"['go_on', 'come', 'take_place', 'come_about', 'pass', 'fall_out', 'pass_off', 'hap', 'happen', 'occur']","An Act for International Development, A Summary Presentation"
enter,"['participate', 'get_into', 'recruit', 'enrol', 'record', 'accede', 'infix', 'enroll', 'introduce', 'go_into', 'enter', 'inscribe', 'get_in', 'put_down', 'go_in', 'figure', 'insert', 'come_in', 'move_into', 'embark']","An Act for International Development, A Summary Presentation"
applying,"['utilise', 'apply', 'put_on', 'implement', 'hold', 'use', 'practice', 'enforce', 'utilize', 'lend_oneself', 'give', 'employ', 'go_for']","An Act for International Development, A Summary Presentation"
equitably,['equitably'],"An Act for International Development, A Summary Presentation"
energies,"['get-up-and-go', 'vitality', 'vigour', 'push', 'DOE', 'muscularity', 'vim', 'Energy', 'Department_of_Energy', 'free_energy', 'zip', 'Energy_Department', 'vigor', 'energy']","An Act for International Development, A Summary Presentation"
remake,"['remaking', 'make_over', 'remake', 'redo', 'refashion']","An Act for International Development, A Summary Presentation"
waste,"['devastate', 'permissive_waste', 'emaciate', 'wild', 'dissipation', 'squander', 'liquidate', 'waste_material', 'wastefulness', 'consume', 'godforsaken', 'wasteland', 'neutralize', 'waste_matter', 'lay_waste_to', 'ware', 'barren', 'waste', 'waste_product', 'blow', 'ravage', 'rot', 'languish', 'thriftlessness', 'knock_off', 'macerate', 'neutralise', 'desolate', 'pine_away', 'do_in', 'run_off', 'scourge']","An Act for International Development, A Summary Presentation"
performing,"['playing', 'do', 'acting', 'playacting', 'execute', 'performing', 'perform']","An Act for International Development, A Summary Presentation"
accurate,"['accurate', 'precise', 'exact']","An Act for International Development, A Summary Presentation"
stage,"['degree', 'stagecoach', 'microscope_stage', 'phase', 'point', 'represent', 'present', 'level', 'leg', 'stage', 'arrange']","An Act for International Development, A Summary Presentation"
.,[],"An Act for International Development, A Summary Presentation"
sixties,"['sixties', 'LX', '60', '1960s', 'sixty', 'mid-sixties']","An Act for International Development, A Summary Presentation"
work,"['make_for', 'ferment', 'oeuvre', 'mould', 'do_work', 'cultivate', 'function', 'influence', 'puzzle_out', 'mold', 'make', 'forge', 'put_to_work', 'process', 'employment', 'piece_of_work', 'study', 'bring', 'work_on', 'knead', 'work_out', 'solve', 'operate', 'body_of_work', 'exploit', 'exercise', 'turn', 'shape', 'wreak', 'figure_out', 'run', 'workplace', 'act', 'lick', 'work', 'go', 'form', 'sour', 'crop', 'play', 'act_upon']","An Act for International Development, A Summary Presentation"
unwarranted,"['idle', 'groundless', 'insupportable', 'unwarranted', 'wild', 'unwarrantable', 'undue', 'unjustifiable', 'baseless', 'unjustified', 'unfounded', 'indefensible']","An Act for International Development, A Summary Presentation"
communications,"['communication_theory', 'communication', 'communications', 'communicating']","An Act for International Development, A Summary Presentation"
perspective,"['position', 'perspective', 'linear_perspective', 'view']","An Act for International Development, A Summary Presentation"
systems,"['organization', 'organisation', 'scheme', 'system', 'system_of_rules', 'arrangement']","An Act for International Development, A Summary Presentation"
result,"['ensue', 'event', 'resolution', 'termination', 'issue', 'resultant', 'upshot', 'consequence', 'final_result', 'leave', 'solution', 'answer', 'lead', 'result', 'resultant_role', 'solvent', 'effect', 'outcome']","An Act for International Development, A Summary Presentation"
interest,"['concern', 'occupy', 'worry', 'involvement', 'sake', 'matter_to', 'interest_group', 'interest', 'stake', 'interestingness', 'pursuit', 'pastime']","An Act for International Development, A Summary Presentation"
concentrated,"['contract', 'condense', 'center', 'concentrated', 'hard', 'saturated', 'centralise', 'boil_down', 'centre', 'digest', 'centralize', 'rivet', 'focus', 'decoct', 'pore', 'concentrate', 'reduce']","An Act for International Development, A Summary Presentation"
formulation,"['conceptualization', 'conceptualisation', 'expression', 'preparation', 'formulation']","An Act for International Development, A Summary Presentation"
supplier,"['supplier', 'provider']","An Act for International Development, A Summary Presentation"
few,['few'],"An Act for International Development, A Summary Presentation"
undertake,"['attempt', 'contract', 'set_about', 'take_on', 'guarantee', 'undertake', 'take_in_charge', 'tackle']","An Act for International Development, A Summary Presentation"
transportation,"['transportation', 'fare', 'shipping', 'transportation_system', 'DoT', 'transit', 'transferral', 'Transportation', 'deportation', 'transport', 'conveyance', 'transfer', 'Department_of_Transportation', 'expatriation', 'exile']","An Act for International Development, A Summary Presentation"
power,"['ability', 'office', 'power', 'world_power', 'tycoon', 'baron', 'king', 'business_leader', 'top_executive', 'might', 'exponent', 'superpower', 'great_power', 'force', 'mogul', 'major_power', 'powerfulness', 'index', 'mightiness', 'magnate', 'big_businessman']","An Act for International Development, A Summary Presentation"
designed,"['intentional', 'plan', 'designed', 'design', 'project', 'contrive']","An Act for International Development, A Summary Presentation"
must,"['moldiness', 'mustiness', 'must']","An Act for International Development, A Summary Presentation"
managerial,['managerial'],"An Act for International Development, A Summary Presentation"
foreign,"['foreign', 'alien', 'strange', 'extraneous']","An Act for International Development, A Summary Presentation"
capacity,"['capacitance', 'content', 'capability', 'capacity', 'electrical_capacity', 'mental_ability']","An Act for International Development, A Summary Presentation"
investment,"['investment_funds', 'investiture', 'investing', 'investment']","An Act for International Development, A Summary Presentation"
only,"['but', 'simply', 'exclusively', 'sole', 'just', 'entirely', 'lone', 'solitary', 'lonesome', 'only', 'alone', 'solely', 'only_if', 'only_when', 'merely']","An Act for International Development, A Summary Presentation"
B,"['B_complex', 'group_B', 'Bel', 'vitamin_B', 'barn', 'B', 'vitamin_B_complex', 'bacillus', 'B-complex_vitamin', 'atomic_number_5', 'type_B', 'boron', 'b', 'B_vitamin']","An Act for International Development, A Summary Presentation"
influence,"['work', 'tempt', 'regulate', 'act_upon', 'charm', 'influence', 'determine', 'shape', 'mold']","An Act for International Development, A Summary Presentation"
related,"['concern', 'interrelate', 'related_to', 'link', 'tie_in', 'refer', 'touch', 'touch_on', 'relate', 'have-to_doe_with', 'connect', 'associate', 'pertain', 'related', 'colligate', 'link_up', 'come_to', 'bear_on']","An Act for International Development, A Summary Presentation"
press,"['beseech', 'adjure', 'public_press', 'urge_on', 'weight-lift', 'printing_press', 'constrict', 'urge', 'insistency', 'wardrobe', 'press', 'contract', 'insistence', 'entreat', 'exhort', 'weightlift', 'pressing', 'squeeze', 'campaign', 'pressure', 'agitate', 'compress', 'closet', 'weigh', 'push', 'imperativeness', 'jam', 'military_press', 'conjure', 'compact', 'iron_out', 'crush', 'bid', 'press_out', 'iron', 'mechanical_press', 'fight', 'crusade']","An Act for International Development, A Summary Presentation"
financial,"['fiscal', 'financial']","An Act for International Development, A Summary Presentation"
continuation,"['lengthiness', 'continuance', 'prolongation', 'good_continuation', 'law_of_continuation', 'continuation', 'sequel', 'protraction']","An Act for International Development, A Summary Presentation"
in,"['inch', 'inwards', 'indium', 'inward', 'Indiana', 'In', 'in', 'IN', 'atomic_number_49', 'Hoosier_State']","An Act for International Development, A Summary Presentation"
ministries,['ministry'],"An Act for International Development, A Summary Presentation"
their,[],"An Act for International Development, A Summary Presentation"
if,[],"An Act for International Development, A Summary Presentation"
corruption,"['putrescence', 'depravation', 'degeneracy', 'subversion', 'putrefaction', 'putridness', 'rottenness', 'corruptness', 'depravity', 'corruption']","An Act for International Development, A Summary Presentation"
measures,"['measure_out', 'step', 'touchstone', 'measuring', 'valuate', 'appraise', 'meter', 'bill', 'standard', 'amount', 'quantify', 'beat', 'criterion', 'mensuration', 'mensurate', 'measurement', 'metre', 'value', 'evaluate', 'bar', 'measuring_stick', 'measuring_rod', 'measure', 'cadence', 'assess', 'quantity']","An Act for International Development, A Summary Presentation"
most,"['to_the_highest_degree', 'most', 'nearly', 'well-nigh', 'almost', 'nigh', 'virtually', 'near', 'about']","An Act for International Development, A Summary Presentation"
Aid,"['assistance', 'help', 'aid', 'attention', 'economic_aid', 'tending', 'assist', 'financial_aid', 'care']","An Act for International Development, A Summary Presentation"
period,"['period', 'point', 'full_point', 'full_stop', 'menstruation', 'flow', 'catamenia', 'menstruum', 'period_of_time', 'stop', 'geological_period', 'time_period', 'menses']","An Act for International Development, A Summary Presentation"
would,[],"An Act for International Development, A Summary Presentation"
application,"['diligence', 'application', 'applications_programme', 'coating', 'application_program', 'covering', 'lotion', 'practical_application']","An Act for International Development, A Summary Presentation"
wise,"['saucy', 'fresh', 'Stephen_Samuel_Wise', 'sassy', 'wise', 'wise_to', 'overbold', 'knowing', 'Wise', 'smart', 'impudent', 'Isaac_Mayer_Wise', 'heady', 'impertinent', 'judicious']","An Act for International Development, A Summary Presentation"
before,"['ahead', 'in_front', 'before', 'earlier']","An Act for International Development, A Summary Presentation"
marginal,"['borderline', 'bare', 'fringy', 'marginal']","An Act for International Development, A Summary Presentation"
diplomacy,"['diplomatic_negotiations', 'diplomacy', 'statesmanship', 'finesse', 'statecraft', 'delicacy', 'discreetness']","An Act for International Development, A Summary Presentation"
networks,"['meshwork', 'net', 'mesh', 'network', 'electronic_network', 'web', 'meshing']","An Act for International Development, A Summary Presentation"
sure,"['surely', 'sure', 'certainly', 'sure_as_shooting', 'for_sure', 'certain', 'for_certain', 'sure_enough', 'indisputable', 'trusted']","An Act for International Development, A Summary Presentation"
potential,"['potentiality', 'potential', 'potential_difference', 'voltage', 'electric_potential', 'potency', 'possible', 'likely', 'potential_drop']","An Act for International Development, A Summary Presentation"
To,[],"An Act for International Development, A Summary Presentation"
regimes,"['regime', 'government', 'authorities', 'regimen']","An Act for International Development, A Summary Presentation"
ways,"['means', 'room', 'mode', 'style', 'slipway', 'fashion', 'way_of_life', 'shipway', 'ways', 'manner', 'agency', 'path', 'elbow_room', 'way', 'direction']","An Act for International Development, A Summary Presentation"
home,"['dwelling_house', 'place', 'household', 'domicile', 'habitation', 'family', 'internal', 'base', 'dwelling', 'national', 'menage', 'nursing_home', 'home_plate', 'home', 'home_base', 'rest_home', 'abode', 'plate', 'house', 'interior']","An Act for International Development, A Summary Presentation"
exports,"['export', 'exportation']","An Act for International Development, A Summary Presentation"
for,[],"An Act for International Development, A Summary Presentation"
posture,"['pose', 'position', 'strength', 'stance', 'attitude', 'model', 'posture', 'carriage', 'bearing', 'sit', 'military_posture', 'military_strength', 'military_capability']","An Act for International Development, A Summary Presentation"
country,"['body_politic', 'state', 'land', 'rural_area', 'nation', 'area', 'country', 'commonwealth', 'res_publica']","An Act for International Development, A Summary Presentation"
expenditures,"['using_up', 'expending', 'consumption', 'expenditure', 'outlay', 'spending', 'outgo']","An Act for International Development, A Summary Presentation"
worst,"['big', 'whip', 'unsound', 'rack_up', 'mop_up', 'defective', 'high-risk', 'tough', 'bad', 'spoilt', 'uncollectible', 'spoiled', 'sorry', 'regretful', 'risky', 'worst', 'speculative', 'unfit', 'forged', 'pip']","An Act for International Development, A Summary Presentation"
service,"['service', 'serving', 'armed_service', 'help', 'servicing', 'religious_service', 'divine_service', 'Service', 'serve', 'avail', 'table_service', 'overhaul', 'inspection_and_repair', 'service_of_process', 'Robert_William_Service', 'military_service']","An Act for International Development, A Summary Presentation"
thrust,"['hurl', 'lunge', 'jab', 'throw', 'squeeze', 'force', 'shove', 'drive', 'push', 'knife_thrust', 'poking', 'push_up', 'jabbing', 'thrust', 'pierce', 'driving_force', 'stab', 'thrusting', 'hurtle', 'stuff', 'poke']","An Act for International Development, A Summary Presentation"
both,['both'],"An Act for International Development, A Summary Presentation"
proper,"['proper', 'right']","An Act for International Development, A Summary Presentation"
budgeting,['budget'],"An Act for International Development, A Summary Presentation"
blunt,"['forthright', 'outspoken', 'benumb', 'blunt', 'candid', 'frank', 'free-spoken', 'dull', 'numb', 'stark', 'deaden', 'straight-from-the-shoulder', 'crude', 'plainspoken', 'point-blank']","An Act for International Development, A Summary Presentation"
given,"['apply', 'precondition', 'give_way', 'gift', 'give', 'grant', 'generate', 'contribute', 'kick_in', 'establish', 'make', 'presumption', 'collapse', 'present', 'founder', 'tending', 'return', 'chip_in', 'minded', 'throw', 'disposed', 'consecrate', 'reach', 'open', 'ease_up', 'yield', 'apt', 'have', 'leave', 'commit', 'pay', 'fall_in', 'afford', 'cave_in', 'dedicate', 'pass_on', 'hold', 'impart', 'hand', 'turn_over', 'move_over', 'given', 'devote', 'pass', 'break', 'feed', 'granted', 'sacrifice', 'render']","An Act for International Development, A Summary Presentation"
pro-Western,[],"An Act for International Development, A Summary Presentation"
costs,"['cost', 'toll', 'monetary_value', 'price', 'be', 'costs']","An Act for International Development, A Summary Presentation"
extent,['extent'],"An Act for International Development, A Summary Presentation"
imposed,"['imposed', 'bring_down', 'impose', 'levy', 'inflict', 'enforce', 'visit']","An Act for International Development, A Summary Presentation"
recipients,"['receiver', 'recipient_role', 'recipient']","An Act for International Development, A Summary Presentation"
those,[],"An Act for International Development, A Summary Presentation"
ones,"['I', 'unity', '1', 'single', 'one', 'ace']","An Act for International Development, A Summary Presentation"
United,"['link', 'merge', 'united', 'join', 'unify', 'combine', 'joined', 'connect', 'unite', 'link_up']","An Act for International Development, A Summary Presentation"
manner,"['mode', 'style', 'fashion', 'personal_manner', 'manner', 'way']","An Act for International Development, A Summary Presentation"
next,"['following', 'adjacent', 'future', 'succeeding', 'side_by_side', 'next']","An Act for International Development, A Summary Presentation"
range,"['orbit', 'mountain_chain', 'range_of_a_function', 'grasp', 'stove', 'pasture', 'kitchen_stove', 'straddle', 'place', 'range', 'kitchen_range', 'compass', 'lay_out', 'range_of_mountains', 'vagabond', 'tramp', 'image', 'drift', 'mountain_range', 'swan', 'order', 'reach', 'rove', 'graze', 'rank', 'run', 'roll', 'set_out', 'array', 'cast', 'cooking_stove', 'rate', 'chain_of_mountains', 'scope', 'chain', 'browse', 'stray', 'ambit', 'crop', 'wander', 'roam', 'ramble', 'grade']","An Act for International Development, A Summary Presentation"
make,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'draw', 'seduce', 'throw', 'cook', 'micturate', 'create', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'shuffling', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'shuffle', 'pee', 'get_to', 'lay_down', 'hit', 'brand', 'constitute', 'crap', 'take_in']","An Act for International Development, A Summary Presentation"
consistency,"['eubstance', 'consistency', 'body', 'consistence']","An Act for International Development, A Summary Presentation"
nonexistent,['nonexistent'],"An Act for International Development, A Summary Presentation"
1,"['I', 'unity', '1', 'single', 'i', 'ane', 'one', 'ace']","An Act for International Development, A Summary Presentation"
