w,vector_semantico
even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']",How Much Do You Tell When You Talk?
fade-in,[],How Much Do You Tell When You Talk?
fewer,"['fewer', 'few']",How Much Do You Tell When You Talk?
Quite,"['quite_a', 'rather', 'quite', 'quite_an']",How Much Do You Tell When You Talk?
work,"['body_of_work', 'knead', 'sour', 'play', 'piece_of_work', 'shape', 'bring', 'oeuvre', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'lick', 'act_upon', 'puzzle_out', 'exploit', 'make_for', 'work_out', 'act', 'go', 'figure_out', 'workplace', 'operate', 'influence', 'process', 'turn', 'solve', 'run', 'function', 'form', 'crop', 'study', 'make', 'cultivate', 'forge', 'mold', 'employment']",How Much Do You Tell When You Talk?
refer,"['cite', 'refer', 'consult', 'bear_on', 'come_to', 'touch', 'touch_on', 'have-to_doe_with', 'bring_up', 'name', 'look_up', 'denote', 'pertain', 'mention', 'relate', 'concern', 'advert']",How Much Do You Tell When You Talk?
U.S.,"['America', 'U.S.', 'United_States', 'the_States', 'United_States_of_America', 'United_States_government', 'U.S._government', 'US', 'US_Government', 'U.S.A.', 'USA']",How Much Do You Tell When You Talk?
concealed,"['conceal', 'hide', 'concealed', 'hidden', 'hold_in', 'hold_back', 'out_of_sight']",How Much Do You Tell When You Talk?
psychiatric,"['psychiatrical', 'psychiatric']",How Much Do You Tell When You Talk?
skill,"['acquisition', 'accomplishment', 'skill', 'acquirement', 'attainment', 'science']",How Much Do You Tell When You Talk?
few,['few'],How Much Do You Tell When You Talk?
3,"['III', 'ternary', 'troika', 'threesome', 'ternion', 'leash', 'iii', 'three', 'trinity', '3', 'deuce-ace', 'tercet', 'triad', 'triplet', 'tierce', 'trio', 'terzetto', 'trine', 'trey']",How Much Do You Tell When You Talk?
Jr.,"['jr.', 'younger']",How Much Do You Tell When You Talk?
pitch,"['lurch', 'flip', 'deliver', 'incline', 'tar', 'rake', 'monger', 'sky', 'slope', 'sales_talk', 'slant', 'gear', 'sales_pitch', 'huckster', 'tilt', 'pitch', 'set_up', 'hawk', 'delivery', 'pitching', 'shift', 'pitch_shot', 'cant_over', 'peddle', 'vend', 'toss', 'auction_pitch', 'cant']",How Much Do You Tell When You Talk?
range,"['orbit', 'ambit', 'mountain_chain', 'grasp', 'order', 'stove', 'ramble', 'rove', 'chain_of_mountains', 'mountain_range', 'kitchen_stove', 'drift', 'array', 'wander', 'rate', 'tramp', 'graze', 'chain', 'compass', 'image', 'rank', 'range', 'range_of_a_function', 'cooking_stove', 'roam', 'vagabond', 'scope', 'swan', 'kitchen_range', 'place', 'straddle', 'run', 'range_of_mountains', 'set_out', 'browse', 'pasture', 'grade', 'lay_out', 'cast', 'crop', 'reach', 'roll', 'stray']",How Much Do You Tell When You Talk?
discovered,"['detect', 'get_a_line', 'distinguish', 'discover', 'find', 'break', 'strike', 'name', 'come_upon', 'chance_on', 'observe', 'unwrap', 'notice', 'let_on', 'bring_out', 'reveal', 'learn', 'pick_up', 'chance_upon', 'identify', 'key', 'discovered', 'give_away', 'see', 'describe', 'expose', 'ascertained', 'get_word', 'come_across', 'happen_upon', 'let_out', 'find_out', 'key_out', 'hear', 'divulge', 'light_upon', 'attain', 'get_wind', 'fall_upon', 'observed', 'disclose']",How Much Do You Tell When You Talk?
well-adjusted,"['well-balanced', 'well-adjusted']",How Much Do You Tell When You Talk?
premises,"['premises', 'assumption', 'preface', 'premise', 'introduce', 'premiss', 'precede']",How Much Do You Tell When You Talk?
world's,[],How Much Do You Tell When You Talk?
style,"['elan', 'panache', 'title', 'expressive_style', 'style', 'trend', 'way', 'dash', 'fashion', 'flair', 'mode', 'stylus', 'vogue', 'manner']",How Much Do You Tell When You Talk?
father,"['Fatherhood', 'founding_father', 'don', 'engender', 'Father_of_the_Church', 'founder', 'Father', 'bring_forth', 'generate', 'get', 'begetter', 'father', 'Padre', 'male_parent', 'Father-God', 'beginner', 'mother', 'sire', 'Church_Father', 'forefather', 'beget']",How Much Do You Tell When You Talk?
first,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']",How Much Do You Tell When You Talk?
professional,"['professional_person', 'professional', 'pro', 'master']",How Much Do You Tell When You Talk?
voice,"['vocalisation', 'part', 'spokesperson', 'articulation', 'representative', 'voice', 'vocalize', 'interpreter', 'vocalise', 'vocalism', 'sound', 'vocalization', 'vox', 'phonation']",How Much Do You Tell When You Talk?
readers,"['proofreader', 'reader', 'referee', 'subscriber', 'reviewer', 'lector', 'lecturer']",How Much Do You Tell When You Talk?
recorded,"['enter', 'read', 'memorialize', 'immortalize', 'register', 'record', 'memorialise', 'put_down', 'tape', 'show', 'recorded', 'commemorate', 'immortalise']",How Much Do You Tell When You Talk?
And,[],How Much Do You Tell When You Talk?
undoubtedly,"['doubtlessly', 'doubtless', 'undoubtedly']",How Much Do You Tell When You Talk?
non-verbal,[],How Much Do You Tell When You Talk?
written,"['compose', 'save', 'drop_a_line', 'write', 'written', 'pen', 'publish', 'indite', 'spell', 'scripted']",How Much Do You Tell When You Talk?
speak,"['address', 'verbalise', 'mouth', 'talk', 'utter', 'verbalize', 'speak']",How Much Do You Tell When You Talk?
basic,"['introductory', 'staple', 'canonical', 'BASIC', 'canonic', 'basic']",How Much Do You Tell When You Talk?
identity,"['identity_element', 'individuality', 'identity_operator', 'indistinguishability', 'identicalness', 'identity', 'personal_identity']",How Much Do You Tell When You Talk?
pedantic,"['pedantic', 'academic', 'donnish']",How Much Do You Tell When You Talk?
reasons,"['understanding', 'ground', 'argue', 'reason', 'intellect', 'reasonableness', 'reason_out', 'grounds', 'rationality', 'cause', 'conclude']",How Much Do You Tell When You Talk?
diagnosis,"['diagnosing', 'diagnosis']",How Much Do You Tell When You Talk?
departed,"['pull_up_stakes', 'take_leave', 'take_off', 'go_away', 'foregone', 'dead_person', 'deceased_person', 'bypast', 'bygone', 'start_out', 'dead_soul', 'diverge', 'part', 'depart', 'go', 'at_rest', 'deceased', 'deviate', 'decedent', 'start', 'gone', 'at_peace', 'quit', 'set_out', 'departed', 'leave', 'sidetrack', 'set_forth', 'vary', 'digress', 'asleep', 'set_off', 'straggle']",How Much Do You Tell When You Talk?
diagnostic,"['diagnostic', 'symptomatic']",How Much Do You Tell When You Talk?
reveals,"['unwrap', 'discover', 'expose', 'let_on', 'bring_out', 'reveal', 'divulge', 'break', 'uncover', 'let_out', 'give_away', 'unveil', 'disclose']",How Much Do You Tell When You Talk?
much,"['a_great_deal', 'a_good_deal', 'a_lot', 'practically', 'often', 'much', 'very_much', 'lots']",How Much Do You Tell When You Talk?
make,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",How Much Do You Tell When You Talk?
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']",How Much Do You Tell When You Talk?
rat,"['blabber', 'betray', 'so-and-so', 'strikebreaker', 'rat', 'scum_bag', 'dirty_dog', 'squealer', 'denounce', 'give_away', 'scab', 'fink', 'skunk', 'puke', 'crumb', 'blackleg', 'informer', 'stinkpot', 'grass', 'betrayer', 'snitch', 'lowlife', 'shit', 'shop', 'stag', 'git', 'tell_on', 'stinker', 'bum', 'rotter']",How Much Do You Tell When You Talk?
prepare,"['machinate', 'train', 'cook', 'groom', 'fix', 'devise', 'get_up', 'develop', 'organise', 'make', 'ready', 'educate', 'gear_up', 'prepare', 'set_up', 'set', 'organize']",How Much Do You Tell When You Talk?
Af,[],How Much Do You Tell When You Talk?
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']",How Much Do You Tell When You Talk?
mentioned,"['cite', 'observe', 'refer', 'remark', 'note', 'bring_up', 'name', 'mention', 'advert']",How Much Do You Tell When You Talk?
indicating,"['point', 'signal', 'indicate', 'argue', 'designate', 'betoken', 'show', 'suggest', 'bespeak']",How Much Do You Tell When You Talk?
tandem,"['in_tandem', 'tandem_bicycle', 'tandem', 'bicycle-built-for-two']",How Much Do You Tell When You Talk?
hate,"['detest', 'hatred', 'hate']",How Much Do You Tell When You Talk?
high-school,[],How Much Do You Tell When You Talk?
beefed,"['holler', 'bellyache', 'beef', 'grouse', 'squawk', 'gripe', 'crab', 'bitch']",How Much Do You Tell When You Talk?
without,[],How Much Do You Tell When You Talk?
Birdwhistell,[],How Much Do You Tell When You Talk?
accepting,"['take_on', 'accept', 'take', 'consent', 'go_for', 'swallow', 'take_over', 'assume', 'accepting', 'admit', 'bear', 'live_with', 'have']",How Much Do You Tell When You Talk?
print,"['impress', 'mark', 'publish', 'print', 'photographic_print']",How Much Do You Tell When You Talk?
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']",How Much Do You Tell When You Talk?
thereafter,"['thenceforth', 'thereafter']",How Much Do You Tell When You Talk?
shifts,"['lurch', 'work_shift', 'break', 'shimmy', 'reposition', 'switching', 'change_over', 'careen', 'chemise', 'duty_period', 'dislodge', 'tilt', 'pitch', 'sack', 'shifting', 'shift', 'fracture', 'fault', 'faulting', 'teddy', 'agitate', 'wobble', 'shift_key', 'budge', 'switch', 'change', 'transformation', 'geological_fault', 'slip', 'transfer', 'stir', 'displacement', 'transmutation']",How Much Do You Tell When You Talk?
Note,"['billet', 'preeminence', 'line', 'bank_bill', 'annotation', 'mark', ""banker's_bill"", 'observe', 'take_note', 'note_of_hand', 'distinction', 'notice', 'eminence', 'government_note', 'greenback', 'take_down', 'banknote', 'musical_note', 'bank_note', 'promissory_note', 'mention', 'short_letter', 'bill', 'remark', 'note', 'tone', 'Federal_Reserve_note', 'notation']",How Much Do You Tell When You Talk?
culture,"['civilization', 'refinement', 'culture', 'civilisation', 'finish', 'acculturation', 'cultivation', 'polish']",How Much Do You Tell When You Talk?
system,"['arrangement', 'system', 'organization', 'scheme', 'organisation', 'system_of_rules']",How Much Do You Tell When You Talk?
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']",How Much Do You Tell When You Talk?
boy-meets-girl,[],How Much Do You Tell When You Talk?
