w,vector_semantico
stars,"['virtuoso', 'star_topology', 'star', 'superstar', 'mavin', 'adept', 'wizard', 'sensation', 'maven', 'whizz', 'wiz', 'headliner', 'champion', 'lead', 'ace', 'principal', 'whiz', 'hotshot', 'genius', 'asterisk']",The Valley
suddenly,"['suddenly', 'short', 'abruptly', 'all_of_a_sudden', 'on_the_spur_of_the_moment', 'of_a_sudden', 'dead']",The Valley
nothin,[],The Valley
That,[],The Valley
touch,"['allude', 'adjoin', 'impact', 'touching', 'have-to_doe_with', 'tactile_sensation', 'refer', 'jot', 'soupcon', 'match', 'skin_senses', 'partake', 'bear_on', 'come_to', 'touch', 'equal', 'signature', 'ghost', 'sense_of_touch', 'pertain', 'bear_upon', 'speck', 'extend_to', 'cutaneous_senses', 'advert', 'feeling', 'affect', 'tactual_sensation', 'touch_modality', 'hint', 'tinge', 'trace', 'tint', 'rival', 'touch_sensation', 'meet', 'contact', 'tinct', 'touch_on', 'disturb', 'reach', 'spot', 'pinch', 'stir', 'mite', 'relate', 'concern']",The Valley
caravan,"['train', 'caravan', 'van', 'wagon_train']",The Valley
stride,"['footstep', 'step', 'tread', 'stride', 'pace']",The Valley
that's,[],The Valley
If,[],The Valley
fluttered,"['palpitate', 'quiver', 'flutter', 'waver', 'flicker', 'flitter', 'fleet', 'bat', 'flit', 'dart']",The Valley
revealed,"['unwrap', 'discover', 'expose', 'let_on', 'bring_out', 'reveal', 'divulge', 'break', 'uncover', 'let_out', 'give_away', 'unveil', 'disclose']",The Valley
got,"['experience', 'contract', 'scram', 'stick', 'develop', 'find', 'fuck_off', 'baffle', 'receive', 'stimulate', 'bring', 'amaze', 'set_about', 'commence', 'let', 'catch', 'cause', 'engender', 'mystify', 'fix', 'bugger_off', 'pay_back', 'grow', 'come', 'arrive', 'draw', 'start_out', 'arrest', 'bring_forth', 'generate', 'bewilder', 'get', 'take', 'become', 'aim', 'beat', 'get_down', 'go', 'father', 'buzz_off', 'induce', 'perplex', 'vex', 'nonplus', 'gravel', 'suffer', 'acquire', 'sire', 'stupefy', 'incur', 'have', 'start', 'begin', 'pose', ""get_under_one's_skin"", 'flummox', 'set_out', 'puzzle', 'pay_off', 'fetch', 'drive', 'obtain', 'make', 'sustain', 'mother', 'produce', 'convey', 'dumbfound', 'beget', 'capture']",The Valley
twisting,"['twisty', 'spin', 'bend', 'curve', 'worm', 'deform', 'torture', 'flex', 'convolute', 'tortuous', 'wriggle', 'wrestle', 'sprain', 'twisting', 'whirl', 'rick', 'winding', 'overrefinement', 'wrench', 'twine', 'distortion', 'sophisticate', 'squirm', 'turn', 'writhe', 'wrick', 'twirl', 'wind', 'straining', 'twist', 'twist_around', 'voluminous', 'distort', 'pervert']",The Valley
Yes,['yes'],The Valley
horses,"['cavalry', 'gymnastic_horse', 'knight', 'horse_cavalry', 'Equus_caballus', 'horse', 'sawhorse', 'buck', 'sawbuck']",The Valley
as,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']",The Valley
figure,"['human_body', 'chassis', 'forecast', 'shape', 'reckon', 'trope', 'name', 'count_on', 'project', 'visualise', 'calculate', 'fancy', 'digit', 'cipher', 'visualize', 'number', 'cypher', 'envision', 'image', 'physique', 'work_out', 'see', 'public_figure', 'anatomy', 'figure', 'bod', 'figure_of_speech', 'picture', 'material_body', 'soma', 'design', 'enter', 'form', 'pattern', 'frame', 'fig', 'flesh', 'physical_body', 'estimate', 'build', 'compute']",The Valley
moon,"['moon_on', 'Moon', 'lunar_month', 'lunation', 'daydream', 'moonlight', 'moon', 'moon_around', 'Sun_Myung_Moon', 'synodic_month', 'moonshine']",The Valley
whacked,"['whop', 'whacked', 'whack', 'wham', 'wallop']",The Valley
desire,"['desire', 'trust', 'hope', 'want']",The Valley
windless,['windless'],The Valley
news,"['news_program', 'intelligence', 'newsworthiness', 'tidings', 'word', 'news_show', 'news']",The Valley
My,[],The Valley
other,"['early', 'former', 'other']",The Valley
mare's,[],The Valley
against,[],The Valley
moved,"['make_a_motion', 'strike', 'proceed', 'actuate', 'locomote', 'prompt', 'propel', 'act', 'go', 'affect', 'displace', 'touched', 'incite', 'run', 'affected', 'stirred', 'be_active', 'impress', 'travel', 'moved', 'move', 'motivate']",The Valley
maybe,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']",The Valley
glimmer,"['inkling', 'gleam', 'gleaming', 'glimmering', 'glimmer', 'intimation']",The Valley
strung,"['thread', 'string', 'string_up', 'string_along', 'draw', 'strung']",The Valley
away,"['outside', 'forth', 'aside', 'by', 'off', 'out', 'away']",The Valley
gently,"['mildly', 'lightly', 'softly', 'gently']",The Valley
flowed,"['feed', 'flux', 'course', 'fall', 'menstruate', 'run', 'flow', 'hang']",The Valley
same,"['Saami', 'Saame', 'Lapp', 'Sami', 'Lapplander', 'Same', 'same', 'like']",The Valley
dazzling,"['glary', 'blazing', 'blinding', 'glaring', 'bedazzle', 'dazzle', 'fulgurant', 'fulgent', 'daze', 'dazzling', 'eye-popping', 'fulgurous']",The Valley
mountains,"['sight', 'flock', 'spate', 'mickle', 'stack', 'quite_a_little', 'tidy_sum', 'raft', 'pile', 'deal', 'mess', 'mint', 'wad', 'slew', 'passel', 'hatful', 'lot', 'mass', 'heap', 'mount', 'plenty', 'great_deal', 'muckle', 'pot', 'good_deal', 'batch', 'mountain', 'peck']",The Valley
saddle,"['saddleback', 'bicycle_seat', 'charge', 'burden', 'saddle']",The Valley
grown,"['rise', 'farm', 'develop', 'adult', 'spring_up', 'mature', 'maturate', 'grow', 'originate', 'full-grown', 'fully_grown', 'get', 'big', 'turn', 'acquire', 'grownup', 'arise', 'raise', 'produce', 'uprise', 'grown']",The Valley
trailed,"['trail', 'hang_back', 'shack', 'train', 'chase', 'tag', 'tail', 'give_chase', 'dog', 'track', 'drop_behind', 'chase_after', 'drop_back', 'drag', 'go_after', 'get_behind']",The Valley
and,[],The Valley
son,"['Word', 'son', 'boy', 'Son', 'Logos']",The Valley
refuse,"['garbage', 'deny', 'scraps', 'turn_away', 'refuse', 'food_waste', 'pass_up', 'resist', 'defy', 'reject', 'turn_down', 'decline']",The Valley
leavin,[],The Valley
barn,"['barn', 'b']",The Valley
feathers,"['feather', 'fledge', 'plume', 'plumage', 'feathering', 'square']",The Valley
stoop,"['crouch', 'condescend', 'bend', 'lower_oneself', 'stoup', 'bow', 'stoop', 'stoep']",The Valley
bitterly,"['piercingly', 'bitterly', 'bitingly', 'bitter']",The Valley
happened,"['bump', 'come_about', 'hap', 'fall_out', 'pass_off', 'find', 'materialize', 'encounter', 'happen', 'befall', 'pass', 'take_place', 'chance', 'go_on', 'bechance', 'occur', 'materialise']",The Valley
untenanted,"['untenanted', 'unoccupied']",The Valley
him,[],The Valley
Beneath,"['to_a_lower_place', 'below', 'beneath', 'at_a_lower_place']",The Valley
Come,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']",The Valley
nod,['nod'],The Valley
sudden,['sudden'],The Valley
treated,"['address', 'tempered', 'care_for', 'treated', 'cover', 'treat', 'handle', 'hardened', 'toughened', 'process', 'plow', 'do_by', 'deal', 'regale']",The Valley
ranch,"['cattle_farm', 'ranch', 'spread', 'cattle_ranch']",The Valley
doesn't,[],The Valley
He's,[],The Valley
The,[],The Valley
gasps,"['pant', 'heave', 'puff', 'gasp']",The Valley
they'll,[],The Valley
bloodless,"['exsanguine', 'exsanguinous', 'white', 'blanched', 'bloodless', 'ashen', 'livid']",The Valley
savage,"['wolf', 'crucify', 'cruel', 'barbarous', 'brute', 'uncivilised', 'roughshod', 'uncivilized', 'brutal', 'pillory', 'fierce', 'vicious', 'wildcat', 'beast', 'wild', 'ferocious', 'blast', 'savage', 'barbaric', 'furious', 'fell', 'barbarian', 'ferine', 'feral']",The Valley
light,"['twinkle', 'illumine', 'get_off', 'Light_Within', 'lightly', 'promiscuous', 'igniter', 'wanton', 'faint', 'calorie-free', 'wakeful', 'Light', 'illume', 'lightness', 'light_source', 'ignite', 'clear', 'sluttish', 'luminousness', 'ignitor', 'tripping', 'Inner_Light', 'scant', 'sparkle', 'brightness_level', 'lighter', 'swooning', 'light-colored', 'unclouded', 'clean', 'idle', 'luminosity', 'lighting', 'get_down', 'unaccented', 'weak', 'fall', 'visible_radiation', 'spark', 'light', 'easy', 'perch', 'unhorse', 'low-cal', 'brightness', 'illuminate', 'abstemious', 'light-headed', 'short', 'lite', 'Christ_Within', 'light_up', 'loose', 'fire_up', 'lightsome', 'luminance', 'visible_light', 'illumination', 'alight', 'lightheaded', 'dismount']",The Valley
Purvis,[],The Valley
shyly,"['shyly', 'timidly', 'bashfully']",The Valley
up,"['improving', 'upwardly', 'astir', 'upwards', 'upward', 'up']",The Valley
Laurel,"['Stan_Laurel', 'bay_wreath', 'Arthur_Stanley_Jefferson_Laurel', 'laurel', 'laurel_wreath', 'Laurel']",The Valley
don't,[],The Valley
brother,"['brother', 'comrade', 'crony', 'buddy', 'Brother', 'pal', 'sidekick', 'blood_brother', 'chum']",The Valley
fiercely,"['ferociously', 'fiercely']",The Valley
horse's,[],The Valley
warmth,"['passion', 'warmness', 'warmheartedness', 'fondness', 'warmth', 'affectionateness', 'lovingness', 'heat']",The Valley
When,[],The Valley
life,"['animation', 'life_sentence', 'life_history', 'spirit', 'life_story', 'life-time', 'liveliness', 'biography', 'aliveness', 'life', 'lifespan', 'living', 'sprightliness', 'lifetime']",The Valley
pursuers,"['pursuer', 'chaser']",The Valley
distance,"['length', 'aloofness', 'outdistance', 'space', 'distance', 'outstrip']",The Valley
exit,"['exit', 'expire', 'departure', 'kick_the_bucket', 'decease', 'expiration', 'perish', 'buy_the_farm', 'loss', 'conk', 'get_out', 'way_out', 'outlet', 'snuff_it', 'going', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'release', 'croak', 'passing', 'go_out', 'die', 'pass', 'choke', 'issue', 'drop_dead', 'leave', 'pop_off']",The Valley
With,[],The Valley
blade,"['vane', 'sword', 'brand', 'blade', 'steel', 'leaf_blade']",The Valley
there's,[],The Valley
any,"['whatever', 'whatsoever', 'any']",The Valley
even,"['yet', 'flush', 'eve', 'evening', 'even_out', 'level', 'fifty-fifty', 'eventide', 'even', 'regular', 'tied', 'still']",The Valley
Big,"['handsome', 'great', 'adult', 'bountiful', 'openhanded', 'with_child', 'braggart', 'bighearted', 'expectant', 'giving', 'heavy', 'vainglorious', 'boastful', 'self-aggrandizing', 'magnanimous', 'liberal', 'full-grown', 'prominent', 'self-aggrandising', 'bounteous', 'fully_grown', 'swelled', 'cock-a-hoop', 'big', 'freehanded', 'braggy', 'enceinte', 'boastfully', 'crowing', 'large', 'grownup', 'bad', 'vauntingly', 'gravid', 'bragging', 'grown']",The Valley
hollow,"['holler', 'dig', 'hole', 'excavate', 'core_out', 'hollow', 'vacuous', 'empty', 'hollow_out']",The Valley
angrily,['angrily'],The Valley
Help,"['helper', 'assistant', 'assist', 'help_oneself', 'service', 'serve', 'supporter', 'assistance', 'aid', 'avail', 'help', 'facilitate']",The Valley
backed,"['back_up', 'second', 'backed', 'stake', 'game', 'back', 'bet_on', 'punt', 'endorse', 'indorse', 'plump_for', 'plunk_for', 'gage', 'support']",The Valley
freed,"['unblock', 'give_up', 'unloose', 'rid', 'dislodge', 'absolve', 'free', 'disembarrass', 'discharge', 'disengage', 'release', 'unfreeze', 'relinquish', 'liberate', 'resign', 'justify', 'relieve', 'exempt', 'unloosen', 'loose']",The Valley
All,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']",The Valley
courage,"['courageousness', 'braveness', 'bravery', 'courage']",The Valley
few,['few'],The Valley
created,"['make', 'produce', 'create']",The Valley
gained,"['gain_ground', 'take_in', 'realize', 'bring_in', 'benefit', 'derive', 'clear', 'win', 'put_on', 'advance', 'pull_in', 'make_headway', 'get_ahead', 'acquire', 'gather', 'gain', 'profit', 'earn', 'hit', 'reach', 'make', 'attain', 'realise', 'arrive_at', 'pull_ahead']",The Valley
themselves,[],The Valley
known,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'known', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",The Valley
door,"['doorway', 'threshold', 'room_access', 'door']",The Valley
!,[],The Valley
blow,"['louse_up', 'reversal', 'fumble', 'bollocks_up', 'botch_up', 'shock', 'mess_up', 'suck', 'bluster', 'reverse', 'bollix', 'fellate', 'swash', 'gas', 'bollocks', 'waste', 'ball_up', 'bumble', 'botch', 'drift', 'setback', 'fluff', 'spoil', 'flub', 'float', 'brag', 'shoot_a_line', 'blow_out', 'burn_out', 'tout', 'gasconade', 'vaunt', 'blow', 'blast', 'bollix_up', 'bobble', 'coke', 'mishandle', 'nose_candy', 'C', 'muff', 'snow', 'puff', 'squander', 'boast', 'foul_up', 'black_eye', 'bodge', 'fuck_up', 'bump', 'bungle', 'screw_up', 'be_adrift', 'muck_up', 'shove_along', 'go_down_on', 'gust', 'shove_off']",The Valley
mile,"['geographical_mile', 'statute_mile', 'nautical_mile', 'mile', 'sea_mile', 'knot', 'air_mile', 'international_mile', 'naut_mi', 'stat_mi', 'mil', 'Roman_mile', 'international_nautical_mile', 'land_mile', 'mi', 'Admiralty_mile', 'Swedish_mile']",The Valley
Joe,[],The Valley
begun,"['set_out', 'get_down', 'lead_off', 'start_out', 'commence', 'set_about', 'start', 'begin', 'get']",The Valley
Lester,"['fifty', 'l', '50']",The Valley
father,"['Fatherhood', 'founding_father', 'don', 'engender', 'Father_of_the_Church', 'founder', 'Father', 'bring_forth', 'generate', 'get', 'begetter', 'father', 'Padre', 'male_parent', 'Father-God', 'beginner', 'mother', 'sire', 'Church_Father', 'forefather', 'beget']",The Valley
first,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']",The Valley
slept,"['sleep', ""catch_some_Z's"", ""log_Z's"", 'kip', 'slumber']",The Valley
voice,"['vocalisation', 'part', 'spokesperson', 'articulation', 'representative', 'voice', 'vocalize', 'interpreter', 'vocalise', 'vocalism', 'sound', 'vocalization', 'vox', 'phonation']",The Valley
And,[],The Valley
staccato,"['disconnected', 'staccato']",The Valley
kind,"['kind', 'form', 'tolerant', 'genial', 'sort', 'variety']",The Valley
look,"['front', 'depend', 'flavour', 'reckon', 'seem', 'facial_expression', 'expect', 'calculate', 'looking_at', 'appear', 'expression', 'wait', 'feel', 'await', 'see', 'spirit', 'feeling', 'take_care', 'aspect', 'flavor', 'search', 'look', 'attend', 'smell', 'count', 'face', 'tone', 'looking', 'bet']",The Valley
house,"['planetary_house', 'home', 'house', 'put_up', 'sign_of_the_zodiac', 'business_firm', 'star_sign', 'family', 'sign', 'household', 'menage', 'theater', 'theatre', 'domiciliate', 'firm', 'mansion']",The Valley
much,"['a_great_deal', 'a_good_deal', 'a_lot', 'practically', 'often', 'much', 'very_much', 'lots']",The Valley
loose,"['promiscuous', 'wanton', 'informal', 'relax', 'open', 'unaffixed', 'sluttish', 'lax', 'unloose', 'liberal', 'on_the_loose', 'idle', 'free', 'release', 'liberate', 'light', 'easy', 'let_loose', 'escaped', 'unloosen', 'loosen', 'loose', 'unleash', 'slack', 'at_large']",The Valley
make,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",The Valley
beneath,"['to_a_lower_place', 'below', 'beneath', 'at_a_lower_place']",The Valley
are,"['comprise', 'follow', 'embody', 'constitute', 'be', 'ar', 'equal', 'personify', 'cost', 'are', 'make_up', 'live', 'represent', 'exist']",The Valley
postures,"['military_posture', 'position', 'model', 'sit', 'carriage', 'attitude', 'bearing', 'posture', 'strength', 'military_strength', 'military_capability', 'stance', 'pose']",The Valley
driftin,[],The Valley
bold,"['bold_face', 'sheer', 'bold', 'boldface', 'bluff']",The Valley
stay,"['stick', 'rest', 'abide', 'stay', 'stay_put', 'stay_on', 'quell', 'hitch', 'persist', 'ride_out', 'stoppage', 'appease', 'delay', 'halt', 'arrest', 'continue', 'last_out', 'bide', 'stop', 'outride', 'check', 'remain', 'stick_around', 'detain']",The Valley
men,"['military_man', 'men', 'humanity', 'homo', 'world', 'Isle_of_Man', 'humans', 'Man', 'human_being', 'serviceman', 'piece', 'adult_male', 'valet', 'human_beings', 'human', 'work_force', 'workforce', ""gentleman's_gentleman"", 'hands', 'man', 'human_race', 'manpower', 'valet_de_chambre', 'humankind', 'military_personnel', 'gentleman', 'mankind']",The Valley
break,"['snap_off', 'split_up', 'get_around', 'fail', 'jailbreak', 'split', 'wear_out', 'happy_chance', 'let_on', 'break_up', 'severance', 'collapse', 'smash', 'intermit', 'fracture', 'go', 'come_apart', 'break_dance', 'bump', 'breaking', 'recrudesce', 'offend', 'good_luck', 'suspension', 'rupture', 'falling_out', 'erupt', 'transgress', 'ruin', 'pause', 'break_out', 'open_frame', 'go_bad', 'demote', 'weaken', 'give_away', 'break_in', 'part', 'give', 'interrupt', 'expose', 'give_way', 'infract', 'disruption', 'fall_in', 'die', 'bankrupt', 'better', 'break_of_serve', 'prisonbreak', 'recess', 'break_off', 'soften', 'disclose', 'damp', 'give_out', 'discover', 'develop', 'cave_in', 'get_out', 'bring_out', 'reveal', 'respite', 'bust', 'rift', 'separate', 'break_down', 'crack', 'interruption', 'conk_out', 'let_out', 'breach', 'dampen', 'breakage', 'violate', 'go_against', 'break-dance', 'check', 'fall_apart', 'break', 'discontinue', 'prison-breaking', 'unwrap', 'breakout', 'relegate', 'founder', 'break_away', 'shift', 'fault', 'faulting', 'stop', 'wear', 'gap', 'burst', 'gaolbreak', 'time_out', 'divulge', 'geological_fault', 'intermission', 'kick_downstairs']",The Valley
childish,"['childish', 'infantile']",The Valley
slowly,"['tardily', 'lento', 'slowly', 'slow', 'easy']",The Valley
child,"['nestling', 'nipper', 'shaver', 'minor', 'small_fry', 'tiddler', 'tike', 'baby', 'kid', 'youngster', 'fry', 'child', 'tyke']",The Valley
hate,"['detest', 'hatred', 'hate']",The Valley
desires,"['desire', 'trust', 'hope', 'want']",The Valley
warm,"['quick', 'affectionate', 'warm', 'lovesome', 'warmly', 'warm_up', 'fond', 'tender', 'ardent', 'strong']",The Valley
ever,"['ever', 'ever_so', 'always', ""e'er"", 'of_all_time']",The Valley
patch,"['patch_up', 'piece', 'patch', 'fleck', 'while', 'dapple', 'plot', 'plot_of_land', 'darn', 'spot', 'temporary_hookup', 'mend', 'eyepatch', 'bandage', 'spell', 'plot_of_ground', 'speckle', 'maculation']",The Valley
stain,"['stigma', 'smear', 'mark', 'maculate', 'smirch', 'stain', 'defile', 'discoloration', 'discolouration', 'filth', 'brand', 'blot', 'grease', 'grime', 'tarnish', 'dirt', 'sully', 'grunge', 'spot', 'soil']",The Valley
accustomed,"['habitual', 'habituate', 'wonted', 'accustomed', 'customary', 'accustom']",The Valley
We,[],The Valley
out,"['stunned', 'knocked_out', 'forbidden', 'taboo', 'extinct', 'come_out_of_the_closet', 'prohibited', ""KO'd"", 'proscribed', 'kayoed', 'tabu', 'verboten', 'out', 'away', 'come_out']",The Valley
saw,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'proverb', 'power_saw', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'saw', 'assure', 'sawing_machine', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'adage', 'figure', 'picture', 'come_across', 'examine', 'go_out', 'construe', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'byword', 'escort', 'realise', 'get_wind']",The Valley
snarled,"['snarled', 'tangle', 'snarl_up', 'mat', 'knotty', 'snarly', 'snarl', 'snap', 'embrangle', 'entangle']",The Valley
earth,"['earthly_concern', 'Earth', 'ground', 'earth', 'dry_land', 'terra_firma', 'solid_ground', 'world', 'globe', 'land', 'worldly_concern']",The Valley
may,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']",The Valley
weary,"['tire', 'aweary', 'outwear', 'wear_upon', 'pall', 'wear_out', 'tire_out', 'weary', 'fag', 'jade', 'fatigue', 'wear_down', 'fag_out', 'wear']",The Valley
They'll,[],The Valley
flat,"['insipid', 'directly', 'level', 'categorical', 'compressed', 'matted', 'monotonous', 'flatcar', 'two-dimensional', 'flavourless', 'matt', 'flavorless', 'matte', 'flat_tire', 'bland', 'flatbed', 'apartment', 'flat', 'unconditional', 'savourless', '2-dimensional', 'prostrate', 'savorless', 'mat', 'categoric', 'vapid', 'monotonic', 'straight', 'monotone', 'plane']",The Valley
?,[],The Valley
He,"['atomic_number_2', 'he', 'He', 'helium']",The Valley
A,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']",The Valley
understand,"['understand', 'sympathize', 'see', 'read', 'realize', 'interpret', 'infer', 'translate', 'realise', 'sympathise', 'empathize', 'empathise']",The Valley
the,[],The Valley
anythin,[],The Valley
confinement,"['restriction', 'labor', 'parturiency', 'confinement', 'labour', 'childbed', 'travail', 'lying-in']",The Valley
looped,"['loop', 'intertwine', 'curl', 'coil']",The Valley
Then,"['then', 'so', 'and_then', 'and_so']",The Valley
cold,"['coldness', 'moth-eaten', 'frigid', 'dusty', 'cold-blooded', 'frigidness', 'frigidity', 'inhuman', 'low_temperature', 'stale', 'common_cold', 'insensate', 'cold']",The Valley
faces,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']",The Valley
She,[],The Valley
like,"['corresponding', 'similar', 'wish', 'alike', 'comparable', 'the_likes_of', 'the_like', 'care', 'same', 'ilk', 'like']",The Valley
been,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",The Valley
Clay,"['Clay', 'cadaver', 'stiff', 'Henry_Clay', 'remains', 'Lucius_DuBignon_Clay', 'mud', 'the_Great_Compromiser', 'Lucius_Clay', 'corpse', 'clay']",The Valley
sleeve,"['sleeve', 'arm']",The Valley
will,"['will', 'volition', 'leave', 'testament', 'bequeath']",The Valley
pushing,"['pushing', 'labor', 'force', 'crusade', 'tug', 'bear_on', 'advertize', 'promote', 'crowd', 'fight', 'drive', 'push', 'campaign', 'agitate', 'advertise', 'labour', 'press']",The Valley
which,[],The Valley
half-breed,"['half-breed', 'half-bred', 'half-blooded']",The Valley
owl,"['bird_of_night', 'owl', 'hooter', 'bird_of_Minerva']",The Valley
floor,"['coldcock', 'storey', 'level', 'shock', 'blow_out_of_the_water', 'ball_over', 'deck', 'flooring', 'dump', 'knock_down', 'take_aback', 'base', 'floor', 'story', 'trading_floor']",The Valley
chest,"['pectus', 'bureau', 'dresser', 'chest_of_drawers', 'thorax', 'chest', 'breast']",The Valley
nights,"['Nox', 'dark', 'night', 'nighttime', 'Night']",The Valley
