w,vector_semantico
greatest,"['peachy', 'greatest', 'large', 'sterling', 'slap-up', 'superlative', 'bully', 'heavy', 'groovy', 'swell', 'gravid', 'with_child', 'corking', 'keen', 'bang-up', 'cracking', 'not_bad', 'great', 'big', 'majuscule', 'neat', 'smashing', 'nifty', 'expectant', 'outstanding', 'enceinte', 'dandy', 'capital']",Principles of Inertial Navigation
as,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Principles of Inertial Navigation
correct,"['compensate', 'chasten', 'counterbalance', 'decline', 'make_up', 'set', 'correct', 'even_up', 'slump', 'castigate', 'adjust', 'objurgate', 'even_off', 'redress', 'right', 'chastise', 'discipline', 'sort_out', 'rectify', 'even_out']",Principles of Inertial Navigation
serious,"['good', 'serious', 'dangerous', 'sober', 'life-threatening', 'grievous', 'severe', 'unplayful', 'grave']",Principles of Inertial Navigation
solutions,"['answer', 'resolution', 'solvent', 'result', 'root', 'solution']",Principles of Inertial Navigation
deviations,"['divagation', 'deflection', 'deviation', 'departure', 'divergence', 'deflexion', 'deviance', 'diversion', 'difference', 'digression']",Principles of Inertial Navigation
type,"['case', 'character', 'typewrite', 'type', 'eccentric', 'typecast']",Principles of Inertial Navigation
pointing,"['point', 'target', 'show', 'manoeuvre', 'bespeak', 'aim', 'channelise', 'indicate', 'sharpen', 'designate', 'taper', 'level', 'steer', 'charge', 'place', 'orient', 'head', 'channelize', 'luff', 'direct', 'repoint', 'signal', 'guide', 'betoken', 'manoeuver', 'maneuver']",Principles of Inertial Navigation
decreases,"['decrease', 'fall', 'minify', 'lessening', 'diminution', 'step-down', 'reduction', 'decrement', 'diminish', 'drop-off', 'lessen']",Principles of Inertial Navigation
dependent,"['drug-addicted', 'subordinate', 'pendant', 'pendent', 'hooked', 'subject', 'strung-out', 'dependant', 'dependent', 'qualified']",Principles of Inertial Navigation
When,[],Principles of Inertial Navigation
equipment,['equipment'],Principles of Inertial Navigation
factors,"['gene', 'factor_in', 'element', 'factor_out', 'factor', 'constituent', 'ingredient', 'component', 'cistron', 'divisor', 'broker', 'agent']",Principles of Inertial Navigation
characteristics,"['feature', 'characteristic', 'device_characteristic']",Principles of Inertial Navigation
**yj,[],Principles of Inertial Navigation
information,"['data', 'entropy', 'information', 'selective_information', 'info']",Principles of Inertial Navigation
navigators,"['navigator', 'sailing_master']",Principles of Inertial Navigation
at,"['At', 'atomic_number_85', 'astatine', 'at']",Principles of Inertial Navigation
optical,"['optic', 'optical', 'ocular', 'visual', 'opthalmic']",Principles of Inertial Navigation
Y,"['y', 'wye', 'Y', 'yttrium', 'atomic_number_39']",Principles of Inertial Navigation
biases,"['preconception', 'predetermine', 'prejudice', 'bias', 'diagonal']",Principles of Inertial Navigation
turned,"['call_on', 'sour', 'change_by_reversal', 'wrench', 'plow', 'release', 'become', 'bend', 'flex', 'ferment', 'reverse', 'work', 'turn', 'off', 'move_around', 'turned', 'twist', 'change_state', 'plough', 'rick', 'deform', 'grow', 'wrick', 'sprain', 'turn_over']",Principles of Inertial Navigation
One,"['ane', 'unitary', 'peerless', 'unity', 'single', 'unrivaled', 'unmatched', '1', 'one_and_only', 'unrivalled', 'I', 'unmatchable', 'i', 'one', 'nonpareil', 'ace', 'matchless']",Principles of Inertial Navigation
obtained,"['receive', 'incur', 'get', 'find', 'prevail', 'hold', 'obtain']",Principles of Inertial Navigation
if,[],Principles of Inertial Navigation
their,[],Principles of Inertial Navigation
the,[],Principles of Inertial Navigation
deviation,"['divagation', 'deflection', 'deviation', 'departure', 'divergence', 'deflexion', 'deviance', 'diversion', 'difference', 'digression']",Principles of Inertial Navigation
There,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",Principles of Inertial Navigation
nearly,"['near', 'nigh', 'well-nigh', 'nearly', 'almost', 'about', 'intimately', 'closely', 'virtually', 'most']",Principles of Inertial Navigation
which,[],Principles of Inertial Navigation
using,"['expend', 'exploitation', 'utilise', 'practice', 'utilize', 'habituate', 'using', 'employ', 'victimisation', 'victimization', 'use', 'apply']",Principles of Inertial Navigation
(,[],Principles of Inertial Navigation
presence,"['presence', 'comportment', 'mien', 'front', 'bearing']",Principles of Inertial Navigation
depends,"['reckon', 'depend', 'bet', 'count', 'look', 'calculate']",Principles of Inertial Navigation
shown,"['point', 'prove', 'show_up', 'register', 'evince', 'show', 'read', 'indicate', 'designate', 'record', 'present', 'exhibit', 'depict', 'express', 'testify', 'shew', 'usher', 'demonstrate', 'establish', 'bear_witness', 'picture', 'evidence', 'demo', 'render']",Principles of Inertial Navigation
reflected,"['think_over', 'ruminate', 'shine', 'chew_over', 'excogitate', 'reflect', 'reflected', 'mull', 'contemplate', 'mull_over', 'ponder', 'muse', 'meditate', 'speculate', 'reverberate']",Principles of Inertial Navigation
gyro-stabilized,[],Principles of Inertial Navigation
choice,"['selection', 'quality', 'select', 'alternative', 'pick', 'prime', 'choice', 'option', 'prize']",Principles of Inertial Navigation
indication,"['meter_reading', 'denotation', 'reading', 'indication', 'indicant']",Principles of Inertial Navigation
are,"['personify', 'equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'are', 'ar', 'represent', 'comprise']",Principles of Inertial Navigation
Thus,"['hence', 'olibanum', 'frankincense', 'thus', 'therefore', 'thence', 'gum_olibanum', 'so', 'thusly']",Principles of Inertial Navigation
satisfactory,"['acceptable', 'satisfactory']",Principles of Inertial Navigation
It,"['IT', 'information_technology']",Principles of Inertial Navigation
fixed,"['situate', 'posit', 'pay_off', 'sterilize', 'furbish_up', 'mend', 'determine', 'prepare', 'restore', 'repair', 'specify', 'set', 'unsex', 'sterilise', 'fixed', 'ready', 'fixate', 'bushel', 'touch_on', 'cook', 'make', 'limit', 'desex', 'fix', 'doctor', 'pay_back', 'fasten', 'gear_up', 'rigid', 'define', 'secure', 'deposit', 'set_up', 'get', 'frozen', 'desexualize', 'desexualise']",Principles of Inertial Navigation
slightly,"['more_or_less', 'slenderly', 'slightly', 'somewhat', 'slimly']",Principles of Inertial Navigation
mirror,['mirror'],Principles of Inertial Navigation
stability,"['stability', 'stableness', 'constancy']",Principles of Inertial Navigation
any,"['any', 'whatsoever', 'whatever']",Principles of Inertial Navigation
north,"['compass_north', 'northward', 'Union', 'northerly', 'North', 'Frederick_North', 'magnetic_north', 'due_north', 'N', 'northwards', 'Second_Earl_of_Guilford', 'north']",Principles of Inertial Navigation
supplying,"['cater', 'issue', 'append', 'ply', 'add', 'provision', 'supply', 'provide', 'supplying', 'render', 'furnish']",Principles of Inertial Navigation
before,"['ahead', 'before', 'in_front', 'earlier']",Principles of Inertial Navigation
direction,"['steering', 'focussing', 'commission', 'direction', 'management', 'guidance', 'counseling', 'charge', 'counselling', 'centering', 'focusing', 'counsel', 'focus', 'instruction', 'way', 'focal_point']",Principles of Inertial Navigation
mechanical,"['mechanically_skillful', 'mechanical']",Principles of Inertial Navigation
section,"['part', 'division', 'surgical_incision', 'section', 'subdivision', 'segment', 'discussion_section', 'plane_section', 'incision', 'department']",Principles of Inertial Navigation
off,"['murder', 'sour', 'dispatch', 'bump_off', 'off', 'slay', 'polish_off', 'remove', 'cancelled', 'turned', 'away', 'hit', 'forth']",Principles of Inertial Navigation
:,[],Principles of Inertial Navigation
east-west,[],Principles of Inertial Navigation
errors,"['fault', 'misplay', 'error', 'mistake', 'computer_error', 'wrongdoing', 'erroneous_belief', 'erroneousness']",Principles of Inertial Navigation
readily,"['promptly', 'pronto', 'readily']",Principles of Inertial Navigation
more,"['More', 'to_a_greater_extent', 'Sir_Thomas_More', 'Thomas_More', 'more', 'more_than']",Principles of Inertial Navigation
airframe,['airframe'],Principles of Inertial Navigation
Z,"['z', 'zed', 'ezed', 'zee', 'omega', 'Z', 'izzard']",Principles of Inertial Navigation
engine,"['engine', 'locomotive', 'locomotive_engine', 'railway_locomotive']",Principles of Inertial Navigation
current,"['electric_current', 'flow', 'current', 'stream']",Principles of Inertial Navigation
ground,"['crunch', 'bray', 'reason', 'undercoat', 'land', 'dig', 'mash', 'flat_coat', 'base', 'moil', 'soil', 'dry_land', 'priming', 'toil', 'earth', 'travail', 'prime', 'found', 'drudge', 'strand', 'grind', 'labor', 'basis', 'grate', 'anchor', 'establish', 'background', 'primer_coat', 'craunch', 'fag', 'run_aground', 'ground', 'comminute', 'cranch', 'terra_firma', 'solid_ground', 'priming_coat', 'labour', 'primer', 'footing']",Principles of Inertial Navigation
other,"['other', 'early', 'former']",Principles of Inertial Navigation
leveled,"['flush', 'point', 'rase', 'raze', 'even', 'level', 'level_off', 'dismantle', 'charge', 'pull_down', 'tear_down', 'take_down', 'even_out']",Principles of Inertial Navigation
turning,"['call_on', 'sour', 'change_by_reversal', 'wrench', 'plow', 'release', 'become', 'bend', 'flex', 'ferment', 'reverse', 'work', 'turn', 'move_around', 'twist', 'change_state', 'plough', 'turning', 'rick', 'deform', 'grow', 'wrick', 'sprain', 'turn_over']",Principles of Inertial Navigation
above,"['higher_up', 'supra', 'to_a_higher_place', 'above', 'in_a_higher_place']",Principles of Inertial Navigation
be,"['Be', 'equal', 'constitute', 'glucinium', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'beryllium', 'cost', 'personify', 'represent', 'comprise', 'atomic_number_4']",Principles of Inertial Navigation
rather,"['kind_of', 'instead', 'rather', 'sort_of', 'preferably', 'quite', 'kinda', 'sooner']",Principles of Inertial Navigation
7-1,[],Principles of Inertial Navigation
controlling,"['assure', 'controlling', 'hold', 'ensure', 'master', 'hold_in', 'moderate', 'operate', 'curb', 'keep_in_line', 'see_to_it', 'manipulate', 'control', 'verify', 'command', 'ascertain', 'check', 'contain', 'insure', 'see']",Principles of Inertial Navigation
few,['few'],Principles of Inertial Navigation
revolution,"['gyration', 'rotation', 'revolution']",Principles of Inertial Navigation
its,"['IT', 'information_technology']",Principles of Inertial Navigation
reasonable,"['sane', 'reasonable', 'fair', 'fairish', 'sensible']",Principles of Inertial Navigation
order,"['parliamentary_procedure', 'parliamentary_law', 'regularise', 'purchase_order', 'ordination', 'dictate', 'order', 'monastic_order', 'ordering', 'lodge', 'rules_of_order', 'arrange', 'guild', 'tell', 'place', 'put', 'rate', 'ordain', 'social_club', 'Order', 'rank', 'govern', 'consecrate', 'society', 'club', 'rescript', 'prescribe', 'orderliness', 'order_of_magnitude', 'enjoin', 'Holy_Order', 'gild', 'edict', 'decree', 'fiat', 'grade', 'say', 'regularize', 'set_up', 'regulate', 'range', 'ordinate']",Principles of Inertial Navigation
neglecting,"['drop', 'pretermit', 'overlook', 'leave_out', 'fail', 'omit', 'overleap', 'neglect', 'ignore', 'disregard', 'miss']",Principles of Inertial Navigation
value,"['prise', 'time_value', 'assess', 'respect', 'esteem', 'treasure', 'evaluate', 'note_value', 'appraise', 'appreciate', 'value', 'measure', 'economic_value', 'prize', 'valuate', 'rate']",Principles of Inertial Navigation
respond,"['answer', 'react', 'respond', 'reply']",Principles of Inertial Navigation
determination,"['finding', 'conclusion', 'determination', 'purpose', 'decision']",Principles of Inertial Navigation
results,"['outcome', 'upshot', 'effect', 'issue', 'answer', 'resolution', 'solvent', 'final_result', 'result', 'resultant_role', 'lead', 'consequence', 'resultant', 'termination', 'event', 'solution', 'ensue', 'leave']",Principles of Inertial Navigation
because,[],Principles of Inertial Navigation
Finally,"['in_the_end', 'last', 'finally', 'at_last', 'lastly', 'eventually', 'ultimately', 'in_conclusion', 'at_long_last']",Principles of Inertial Navigation
drifting,"['roam', 'vagabond', 'vagrant', 'drifting', 'rove', 'blow', 'ramble', 'wander', 'floating', 'cast', 'drift', 'roll', 'swan', 'aimless', 'tramp', 'err', 'stray', 'be_adrift', 'float', 'freewheel', 'range']",Principles of Inertial Navigation
latitude,"['parallel_of_latitude', 'line_of_latitude', 'parallel', 'latitude']",Principles of Inertial Navigation
hairs,"['whisker', 'pilus', 'tomentum', 'hair', 'fuzz', 'haircloth', 'hairsbreadth', ""hair's-breadth""]",Principles of Inertial Navigation
indicated,"['point', 'argue', 'signal', 'show', 'betoken', 'suggest', 'bespeak', 'indicate', 'designate']",Principles of Inertial Navigation
navigator,"['navigator', 'sailing_master']",Principles of Inertial Navigation
Platform,"['chopine', 'weapons_platform', 'platform', 'political_program', 'program', 'political_platform']",Principles of Inertial Navigation
follows,"['conform_to', 'keep_abreast', 'come_after', 'espouse', 'watch_over', 'adopt', 'trace', 'travel_along', 'pursue', 'keep_up', 'stick_to', 'observe', 'fall_out', 'watch', 'stick_with', 'accompany', 'succeed', 'surveil', 'come', 'postdate', 'follow', 'abide_by', 'be', 'take_after', 'play_along', 'survey', 'comply', 'keep_an_eye_on']",Principles of Inertial Navigation
or,"['operating_theater', 'operating_theatre', 'surgery', 'Oregon', 'OR', 'operating_room', 'Beaver_State']",Principles of Inertial Navigation
rate,"['rank', 'pace', 'grade', 'charge_per_unit', 'range', 'order', 'value', 'place', 'rate']",Principles of Inertial Navigation
situation,"['billet', 'position', 'office', 'spot', 'berth', 'state_of_affairs', 'site', 'post', 'place', 'situation']",Principles of Inertial Navigation
crossed,"['span', 'hybridize', 'baffle', 'bilk', 'cut_through', 'hybridise', 'frustrate', 'cross', 'interbreed', 'track', 'cover', 'foil', 'intersect', 'pass_over', 'crossed', 'scotch', 'get_over', 'spoil', 'sweep', 'crossbreed', 'cut_across', 'thwart', 'get_across', 'traverse', 'queer']",Principles of Inertial Navigation
mounted,"['climb_on', 'mount', 'mounted', 'bestride', 'get_on', 'go_up', 'rise', 'jump_on', 'climb_up', 'hop_on', 'put_on', 'mount_up', 'wax', 'climb', 'ride']",Principles of Inertial Navigation
accuracy,"['truth', 'accuracy']",Principles of Inertial Navigation
represented,"['map', 'make_up', 'defend', 'comprise', 'stand_for', 'delineated', 'stage', 'present', 'symbolize', 'act', 'play', 'constitute', 'represented', 'typify', 'correspond', 'delineate', 'represent', 'interpret', 'symbolise', 'exemplify', 'be', 'lay_out']",Principles of Inertial Navigation
away,"['out', 'by', 'off', 'away', 'aside', 'outside', 'forth']",Principles of Inertial Navigation
diagram,"['plot', 'diagram']",Principles of Inertial Navigation
Before,"['ahead', 'before', 'in_front', 'earlier']",Principles of Inertial Navigation
three,"['deuce-ace', 'trine', 'tercet', 'III', 'leash', 'trinity', 'troika', 'trey', 'ternion', 'trio', 'triplet', 'terzetto', '3', 'triad', 'ternary', 'three', 'threesome', 'tierce', 'iii']",Principles of Inertial Navigation
input,"['input', 'stimulus', 'stimulant', 'comment', 'input_signal', 'remark', 'stimulation']",Principles of Inertial Navigation
characteristic,"['feature', 'characteristic', 'device_characteristic']",Principles of Inertial Navigation
simple,"['simpleton', 'elementary', 'uncomplicated', 'round-eyed', 'simple', 'bare', 'dim-witted', 'dewy-eyed', 'mere', 'childlike', 'simple-minded', 'unsubdivided', 'unproblematic', 'wide-eyed']",Principles of Inertial Navigation
rotating,"['revolve', 'splay', 'go_around', 'turn_out', 'circumvolve', 'rotate', 'spread_out']",Principles of Inertial Navigation
rotates,"['revolve', 'splay', 'go_around', 'turn_out', 'circumvolve', 'rotate', 'spread_out']",Principles of Inertial Navigation
proportional,"['proportional', 'relative']",Principles of Inertial Navigation
for,[],Principles of Inertial Navigation
zero,"['zip', 'naught', 'nix', 'goose_egg', 'zippo', 'zilch', '0', 'cipher', 'cypher', 'aught', 'nothing', 'zero_point', 'zero', 'nought', 'null', 'zero_in', 'nil', 'nada']",Principles of Inertial Navigation
see,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'run_into', 'interpret', 'date', 'take_care', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",Principles of Inertial Navigation
project,"['image', 'project', 'protrude', 'plan', 'propose', 'figure', 'fancy', 'throw', 'jut_out', 'projection', 'labor', 'cast', 'send_off', 'visualize', 'contrive', 'envision', 'stick_out', 'jut', 'externalise', 'undertaking', 'picture', 'task', 'externalize', 'visualise', 'design', 'see']",Principles of Inertial Navigation
doubly,"['doubly', 'in_two_ways', 'double', 'twice']",Principles of Inertial Navigation
transit,"['pass_over', 'move_through', 'pass_across', 'transportation', 'passage', 'transit', 'theodolite', 'transportation_system', 'pass_through']",Principles of Inertial Navigation
amplified,"['hyperbolize', 'overstate', 'exaggerate', 'hyperbolise', 'overdraw', 'amplify', 'expand', 'inflate', 'magnify', 'blow_up']",Principles of Inertial Navigation
suited,"['accommodate', 'become', 'suitable', 'beseem', 'befit', 'suit', 'fit', 'suited']",Principles of Inertial Navigation
done,"['done', 'set', 'do', 'suffice', 'manage', 'coiffe', 'coiffure', 'execute', 'arrange', 'make_out', 'act', 'fare', 'serve', 'answer', 'make', 'get_along', 'dress', 'perform', 'exercise', 'practise', 'coif', 'cause', 'through', 'come', 'behave', 'through_with', 'practice']",Principles of Inertial Navigation
indicate,"['point', 'argue', 'signal', 'show', 'betoken', 'suggest', 'bespeak', 'indicate', 'designate']",Principles of Inertial Navigation
As,"['adenine', 'group_A', 'arsenic', 'AS', 'angstrom_unit', 'As', 'as', 'Eastern_Samoa', 'angstrom', 'every_bit', 'a', 'ampere', 'type_A', 'axerophthol', 'atomic_number_33', 'vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'equally', 'amp', 'American_Samoa', 'antiophthalmic_factor']",Principles of Inertial Navigation
exactly,"['exactly', 'incisively', 'on_the_button', 'precisely', 'just', 'on_the_nose', 'on_the_dot']",Principles of Inertial Navigation
lessened,"['decrease', 'fall', 'minify', 'subside', 'diminished', 'lessened', 'vitiated', 'weakened', 'diminish', 'lessen']",Principles of Inertial Navigation
system,"['organisation', 'system_of_rules', 'system', 'scheme', 'arrangement', 'organization']",Principles of Inertial Navigation
torquers,[],Principles of Inertial Navigation
exist,"['survive', 'be', 'exist', 'live', 'subsist']",Principles of Inertial Navigation
is,"['equal', 'constitute', 'follow', 'be', 'exist', 'embody', 'live', 'make_up', 'cost', 'personify', 'represent', 'comprise']",Principles of Inertial Navigation
applied,"['lend_oneself', 'go_for', 'utilise', 'give', 'utilize', 'practice', 'enforce', 'applied', 'employ', 'implement', 'use', 'put_on', 'hold', 'apply']",Principles of Inertial Navigation
limit,"['bound', 'trammel', 'determine', 'terminus_ad_quem', 'limitation', 'restrict', 'confine', 'specify', 'set', 'demarcation_line', 'terminal_point', 'point_of_accumulation', 'limit', 'throttle', 'boundary', 'fix', 'circumscribe', 'demarcation', 'restrain', 'define', 'limit_point']",Principles of Inertial Navigation
U,"['u', 'uracil', 'uranium', 'U', 'atomic_number_92']",Principles of Inertial Navigation
polarity,"['polarity', 'mutual_opposition', 'sign']",Principles of Inertial Navigation
defined,"['specify', 'set', 'define', 'limit', 'delimitate', 'delimit', 'outlined', 'determine', 'fix', 'defined', 'delineate']",Principles of Inertial Navigation
systematic,"['taxonomic', 'taxonomical', 'systematic']",Principles of Inertial Navigation
frequency,"['oftenness', 'relative_frequency', 'absolute_frequency', 'frequence', 'frequency']",Principles of Inertial Navigation
rapid,"['speedy', 'rapid']",Principles of Inertial Navigation
only,"['solely', 'only', 'entirely', 'simply', 'solitary', 'lone', 'only_if', 'but', 'sole', 'just', 'alone', 'merely', 'exclusively', 'lonesome', 'only_when']",Principles of Inertial Navigation
block,"['deflect', 'stoppage', 'obstruct', 'lug', 'close_up', 'auction_block', 'blockade', 'immobilise', 'cylinder_block', 'occlusion', 'blockage', 'embarrass', 'kibosh', 'choke_up', 'draw_a_blank', 'freeze', 'hinder', 'immobilize', 'mental_block', 'stop', 'blank_out', 'cube', 'halt', 'blocking', 'forget', 'pulley_block', 'obturate', 'pulley-block', 'block_off', 'impede', 'occlude', 'stuff', 'pulley', 'engine_block', 'bar', 'closure', 'stymie', 'block', 'stymy', 'jam', 'parry', 'city_block', 'block_up', 'barricade']",Principles of Inertial Navigation
inversely,"['reciprocally', 'inversely']",Principles of Inertial Navigation
inconvenient,['inconvenient'],Principles of Inertial Navigation
provide,"['cater', 'allow_for', 'ply', 'allow', 'supply', 'offer', 'leave', 'bring_home_the_bacon', 'provide', 'render', 'put_up', 'furnish']",Principles of Inertial Navigation
some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",Principles of Inertial Navigation
gyro,"['gyro', 'gyroscope']",Principles of Inertial Navigation
cancel,"['natural', 'cancel', 'invalidate', 'set_off', 'scrub', 'call_off', 'strike_down', 'scratch', 'offset', 'delete']",Principles of Inertial Navigation
easily,"['easy', 'easily', 'well']",Principles of Inertial Navigation
fixture,"['fixity', 'reparation', 'fixing', 'repair', 'regular', 'fixedness', 'habitue', 'mending', 'mend', 'fixture', 'fastness', 'fix', 'secureness']",Principles of Inertial Navigation
relating,"['come_to', 'interrelate', 'touch', 'connect', 'pertain', 'touch_on', 'tie_in', 'concern', 'link', 'refer', 'colligate', 'link_up', 'bear_on', 'associate', 'relate', 'have-to_doe_with']",Principles of Inertial Navigation
Below,"['at_a_lower_place', 'beneath', 'down_the_stairs', 'on_a_lower_floor', 'to_a_lower_place', 'below', 'infra', 'under', 'downstairs']",Principles of Inertial Navigation
hr.,[],Principles of Inertial Navigation
etc.,"['etc.', 'and_so_on', 'etcetera', 'and_so_forth']",Principles of Inertial Navigation
required,"['compulsory', 'call_for', 'needed', 'requisite', 'mandatory', 'involve', 'need', 'command', 'take', 'postulate', 'expect', 'needful', 'ask', 'required', 'require', 'demand', 'necessitate', 'want']",Principles of Inertial Navigation
transient,"['short-lived', 'fugacious', 'passing', 'transitory', 'ephemeral', 'transeunt', 'transient']",Principles of Inertial Navigation
fast,"['fasting', 'tight', 'debauched', 'dissipated', 'dissolute', 'riotous', 'immobile', 'degraded', 'degenerate', 'quick', 'truehearted', 'flying', 'loyal', 'profligate', 'firm', 'fast', 'libertine']",Principles of Inertial Navigation
External,"['international', 'external', 'extraneous', 'outside']",Principles of Inertial Navigation
an,"['Associate_in_Nursing', 'AN']",Principles of Inertial Navigation
Aj,[],Principles of Inertial Navigation
equal,"['peer', 'touch', 'equalize', 'equal', 'match', 'equate', 'equalise', 'compeer', 'adequate', 'be', 'rival']",Principles of Inertial Navigation
north-south,[],Principles of Inertial Navigation
two,"['deuce', 'two', 'II', 'ii', '2']",Principles of Inertial Navigation
Z-axis,['z-axis'],Principles of Inertial Navigation
electrical,"['electrical', 'electric']",Principles of Inertial Navigation
prolonged,"['lengthy', 'prolonged', 'extend', 'protracted', 'lengthened', 'prolong', 'extended', 'protract', 'sustain', 'elongated', 'drawn-out', 'keep_up', 'draw_out']",Principles of Inertial Navigation
difficulty,"['difficultness', 'trouble', 'difficulty']",Principles of Inertial Navigation
a,"['vitamin_A', 'A', 'deoxyadenosine_monophosphate', 'adenine', 'a', 'group_A', 'amp', 'ampere', 'angstrom', 'type_A', 'antiophthalmic_factor', 'axerophthol', 'angstrom_unit']",Principles of Inertial Navigation
