w,vector_semantico
felt,"['feel', 'matte_up', 'matte', 'felt_up', 'mat_up', 'mat', 'felt', 'matt-up', 'find', 'palpate', 'sense', 'experience', 'finger']",The Fairbrothers
nerves,"['nervousness', 'boldness', 'brass', 'nerves', 'cheek', 'spunk', 'nerve', 'heart', 'nervus', 'mettle', 'face', 'steel']",The Fairbrothers
through,"['through', 'done', 'through_and_through', 'through_with']",The Fairbrothers
thing,"['matter', 'thing', 'affair']",The Fairbrothers
small,"['low', 'pocket-size', 'small-scale', 'modest', 'minor', 'belittled', 'small', 'diminished', 'lowly', 'minuscule', 'little', 'humble', 'pocket-sized']",The Fairbrothers
easygoing,"['cushy', 'leisurely', 'soft', 'easygoing', 'easy']",The Fairbrothers
no,"['No', 'no_more', 'no', 'nobelium', 'atomic_number_102']",The Fairbrothers
too,"['excessively', 'overly', 'as_well', 'to_a_fault', 'besides', 'likewise', 'too', 'also']",The Fairbrothers
fault,"['flaw', 'error', 'demerit', 'faulting', 'shift', 'fracture', 'break', 'blame', 'mistake', 'geological_fault', 'fault', 'defect']",The Fairbrothers
hardly,"['scarce', 'just', 'scarcely', 'barely', 'hardly']",The Fairbrothers
Returning,"['take_back', 'reverting', 'give', 'refund', 'revert', 'give_back', 'retrovert', 'pass', 'generate', 'reelect', 'deliver', 'yield', 'retort', 'turn_back', 'riposte', 'hark_back', 'return', 'rejoin', 'come_back', 'devolve', 'returning', 'bring_back', 'fall', 'regress', 'reversive', 'render', 'recall', 'repay']",The Fairbrothers
There,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",The Fairbrothers
times,"['times', 'clock_time', 'meter', 'clock', 'metre', 'prison_term', 'clip', 'sentence', 'multiplication', 'time', 'fourth_dimension']",The Fairbrothers
stayed,"['quell', 'bide', 'stick', 'last_out', 'rest', 'stick_around', 'continue', 'ride_out', 'detain', 'abide', 'stay_on', 'outride', 'persist', 'appease', 'stay', 'delay', 'remain', 'stay_put']",The Fairbrothers
She's,[],The Fairbrothers
home,"['house', 'abode', 'family', 'domicile', 'habitation', 'interior', 'home_base', 'place', 'national', 'dwelling', 'nursing_home', 'plate', 'rest_home', 'menage', 'home_plate', 'internal', 'home', 'dwelling_house', 'household', 'base']",The Fairbrothers
stall,"['dilly-dally', 'booth', 'conk', 'carrell', 'stall', 'kiosk', 'stand', 'cubicle', 'sales_booth', 'carrel', 'dillydally', 'procrastinate', ""drag_one's_feet"", ""drag_one's_heels"", 'stalling', 'shillyshally']",The Fairbrothers
necessity,"['essential', 'necessity', 'requirement', 'necessary', 'requisite']",The Fairbrothers
Though,['though'],The Fairbrothers
promise,"['prognosticate', 'hope', 'call', 'assure', 'promise', 'anticipate', 'predict', 'foretell', 'forebode']",The Fairbrothers
rules,"['convention', 'regulation', 'dominate', 'dominion', 'pattern', 'decree', 'rule', 'find', 'ruler', 'predominate', 'prevail', 'harness', 'rein', 'linguistic_rule', 'principle', 'govern', 'reign', 'normal', 'formula', 'prescript']",The Fairbrothers
pearl,"['ivory', 'bone', 'drop', 'off-white', 'bead', 'pearl']",The Fairbrothers
lip,"['mouth', 'backtalk', 'sassing', 'sass', 'rim', 'brim', 'lip', 'back_talk']",The Fairbrothers
big,"['boastful', 'grown', 'bad', 'braggart', 'giving', 'self-aggrandising', 'vainglorious', 'self-aggrandizing', 'freehanded', 'boastfully', 'full-grown', 'gravid', 'bighearted', 'liberal', 'heavy', 'bounteous', 'enceinte', 'great', 'fully_grown', 'cock-a-hoop', 'handsome', 'adult', 'crowing', 'bountiful', 'swelled', 'with_child', 'openhanded', 'expectant', 'bragging', 'magnanimous', 'braggy', 'grownup', 'prominent', 'large', 'vauntingly', 'big']",The Fairbrothers
loved,"['lie_with', 'bang', 'have_it_off', 'sleep_together', 'screw', 'be_intimate', 'sleep_with', 'eff', 'jazz', 'have_it_away', 'have_a_go_at_it', 'hump', 'do_it', 'fuck', 'make_out', 'roll_in_the_hay', 'bonk', 'make_love', 'bed', 'have_sex', 'have_intercourse', 'loved', 'love', 'enjoy', 'get_it_on', 'know', 'get_laid']",The Fairbrothers
long,"['retentive', 'foresighted', 'recollective', 'yearn', 'tenacious', 'foresightful', 'hanker', 'farseeing', 'prospicient', 'longsighted', 'farsighted', 'long']",The Fairbrothers
it'll,[],The Fairbrothers
Kezziah,[],The Fairbrothers
burden,"['burthen', 'charge', 'effect', 'gist', 'essence', 'burden', 'weight', 'core', 'incumbrance', 'weight_down', 'saddle', 'load', 'onus', 'encumbrance', 'loading']",The Fairbrothers
somehow,"['in_some_way', 'someways', 'someway', 'somehow', 'in_some_manner']",The Fairbrothers
care,"['forethought', 'charge', 'aid', 'care', 'caution', 'concern', 'maintenance', 'wish', 'precaution', 'tutelage', 'attention', 'upkeep', 'deal', 'handle', 'guardianship', 'worry', 'give_care', 'manage', 'fear', 'tending', 'like']",The Fairbrothers
full,"['total', 'full-of-the-moon', 'good', 'full_phase_of_the_moon', 'full_moon', 'broad', 'to_the_full', 'wax', 'replete', 'full', 'entire', 'wide-cut', 'wide', 'fully']",The Fairbrothers
its,"['information_technology', 'IT']",The Fairbrothers
Rhyme,"['verse', 'rhyme', 'rime']",The Fairbrothers
Fairbrothers,[],The Fairbrothers
some,"['about', 'more_or_less', 'just_about', 'around', 'close_to', 'or_so', 'some', 'approximately', 'roughly']",The Fairbrothers
don't,[],The Fairbrothers
turn,"['deform', 'spell', 'move_around', 'play', 'release', 'bit', 'act', 'rick', 'turn', 'turn_over', 'tour', 'wrick', 'sour', 'turning', 'bend', 'change_state', 'sprain', 'wrench', 'routine', 'grow', 'bout', 'change_by_reversal', 'twist', 'go', 'become', 'good_turn', 'ferment', 'work', 'crook', 'round', 'number', 'flex', 'turn_of_events', 'plough', 'plow', 'call_on', 'reverse']",The Fairbrothers
See,"['regard', 'run_across', 'look', 'realize', 'go_steady', 'assure', 'find', 'find_out', 'catch', 'ascertain', 'examine', 'witness', 'construe', 'come_across', 'interpret', 'consider', 'insure', 'get_wind', 'pick_up', 'determine', 'image', 'run_into', 'meet', 'reckon', 'envision', 'attend', 'check', 'go_out', 'get_a_line', 'project', 'escort', 'fancy', 'learn', 'take_care', 'picture', 'visualize', 'hear', 'take_in', 'date', 'see', 'watch', 'get_word', 'figure', 'understand', 'ensure', 'visit', 'visualise', 'view', 'go_through', 'encounter', 'discover', 'realise', 'see_to_it', 'experience', 'control']",The Fairbrothers
as,"['antiophthalmic_factor', 'axerophthol', 'a', 'group_A', 'arsenic', 'As', 'as', 'vitamin_A', 'angstrom_unit', 'deoxyadenosine_monophosphate', 'ampere', 'every_bit', 'amp', 'AS', 'A', 'equally', 'adenine', 'atomic_number_33', 'American_Samoa', 'Eastern_Samoa', 'type_A', 'angstrom']",The Fairbrothers
dropping,"['strike_down', 'miss', 'neglect', 'fell', 'drip', 'send_away', 'sink', 'spend', 'dribble', 'deteriorate', 'swing', 'leave_out', 'send_packing', 'dangle', 'falling', 'knock_off', 'shake_off', 'dropping', 'drop_down', 'degenerate', 'set_down', 'flatten', 'unload', 'shed', 'throw_away', 'drop', 'omit', 'discharge', 'put_down', 'cast_off', 'overleap', 'devolve', 'dismiss', 'throw', 'throw_off', 'overlook', 'expend', 'drop_off', 'cut_down', 'pretermit', 'cast']",The Fairbrothers
Jen,[],The Fairbrothers
never,"['never', ""ne'er""]",The Fairbrothers
sons,"['son', 'Son', 'boy', 'Word', 'Logos']",The Fairbrothers
hop,"['record_hop', 'skip', 'hops', 'hop', 'hop-skip']",The Fairbrothers
minute,"['hour', 'moment', 'arcminute', 'second', 'minute_of_arc', 'mo', 'bit', 'minute', 'instant', 'infinitesimal', 'narrow', 'min']",The Fairbrothers
Robards',[],The Fairbrothers
pyre,"['pyre', 'funeral_pyre']",The Fairbrothers
gather,"['gain', 'forgather', 'garner', 'assemble', 'pile_up', 'pucker', 'cumulate', 'pull_together', 'meet', 'conglomerate', 'tuck', 'accumulate', 'get_together', 'gathering', 'collect', 'foregather', 'gather', 'amass']",The Fairbrothers
laughed,"['express_mirth', 'laugh', 'express_joy']",The Fairbrothers
please,"['delight', 'please']",The Fairbrothers
admirer,"['booster', 'adorer', 'champion', 'supporter', 'protagonist', 'friend', 'admirer']",The Fairbrothers
Kizzie,[],The Fairbrothers
distressed,"['distressed', 'disturbed', 'disquieted', 'straiten', 'hard-pressed', 'distress', 'dysphoric', 'unhappy', 'hard_put', 'worried', 'in_a_bad_way', 'upset', 'stressed']",The Fairbrothers
teeth,"['dentition', 'teeth', 'tooth']",The Fairbrothers
thanks,"['give_thanks', 'thank', 'thanks']",The Fairbrothers
gets,"['aim', 'perplex', 'gravel', 'get', 'pay_off', 'make', 'set_about', 'find', 'suffer', 'arrive', 'dumbfound', 'catch', 'baffle', 'fix', 'stupefy', 'commence', 'drive', ""get_under_one's_skin"", 'father', 'produce', 'beget', 'scram', 'acquire', 'obtain', 'pay_back', 'induce', 'capture', 'grow', 'puzzle', 'nonplus', 'set_out', 'generate', 'stimulate', 'bewilder', 'bring', 'let', 'beat', 'go', 'fuck_off', 'amaze', 'get_down', 'receive', 'contract', 'vex', 'take', 'become', 'start', 'arrest', 'convey', 'buzz_off', 'start_out', 'sire', 'begin', 'mystify', 'incur', 'stick', 'cause', 'sustain', 'bring_forth', 'come', 'bugger_off', 'draw', 'pose', 'flummox', 'mother', 'fetch', 'engender', 'develop', 'experience', 'have']",The Fairbrothers
riding,"['depend_on', 'tease', 'devolve_on', 'razz', 'sit', 'horseback_riding', 'free', 'bait', 'mount', 'drive', 'hinge_on', 'tantalise', 'rid', 'cod', 'disembarrass', 'riding', 'taunt', 'rag', 'equitation', 'depend_upon', 'tantalize', 'hinge_upon', 'turn_on', 'twit', 'ride', 'rally']",The Fairbrothers
conflict,"['struggle', 'battle', 'infringe', 'difference_of_opinion', 'contravene', 'conflict', 'dispute', 'engagement', 'run_afoul', 'difference', 'fight']",The Fairbrothers
hot,"['spicy', 'hot', 'blistering', 'live', 'raging', 'red-hot']",The Fairbrothers
fussing,"['niggle', 'mother', 'fuss', 'overprotect', 'fret']",The Fairbrothers
been,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Fairbrothers
favorite,"['best-loved', 'favourite', 'darling', 'ducky', 'deary', 'preferred', 'pet', 'favorite', 'preferent', 'favored', 'front-runner', 'dearie']",The Fairbrothers
both,['both'],The Fairbrothers
fit,"['jibe', 'agree', 'equip', 'fit_out', 'burst', 'convulsion', 'conniption', 'tally', 'outfit', 'meet', 'primed', 'set', 'check', 'go', 'accommodate', 'correspond', 'tantrum', 'gibe', 'conform_to', 'fit', 'suit', 'paroxysm', 'match', 'scene']",The Fairbrothers
mash,"['squeeze', 'crush', 'romance', 'dally', 'philander', 'bray', 'squash', 'squelch', 'chat_up', 'flirt', 'butterfly', 'coquette', 'coquet', 'grind', 'crunch', 'comminute', 'mash']",The Fairbrothers
disliked,"['dislike', 'disliked']",The Fairbrothers
devil,"['gravel', 'fiend', 'nark', 'Lucifer', 'get_at', 'ogre', 'Prince_of_Darkness', 'Old_Nick', 'chafe', 'bother', 'deuce', 'dickens', 'heller', 'Satan', 'daimon', 'Beelzebub', 'hellion', 'rile', 'monster', 'rag', 'the_Tempter', 'annoy', 'vex', 'get_to', 'devil', 'daemon', 'Devil', 'nettle', 'demon', 'irritate']",The Fairbrothers
thought,"['cogitate', 'imagine', 'consider', 'retrieve', 'cerebrate', 'suppose', 'thought_process', 'opinion', 'persuasion', 'reckon', 'conceive', 'call_back', 'call_up', 'intend', 'cerebration', 'remember', 'mentation', 'guess', 'think', 'thought', 'opine', 'sentiment', 'view', 'idea', 'believe', 'recall', 'mean', 'recollect', 'intellection', 'thinking']",The Fairbrothers
showing,"['testify', 'evidence', 'show', 'usher', 'evince', 'prove', 'designate', 'record', 'screening', 'demonstrate', 'register', 'indicate', 'exhibit', 'bear_witness', 'depict', 'picture', 'viewing', 'point', 'establish', 'read', 'showing', 'show_up', 'display', 'demo', 'render', 'shew', 'express', 'present']",The Fairbrothers
attentive,"['attentive', 'heedful', 'paying_attention', 'thoughtful']",The Fairbrothers
by,"['away', 'aside', 'past', 'by']",The Fairbrothers
round,"['rung', 'orotund', 'assail', 'lash_out', 'assault', 'pear-shaped', 'brush_up', 'turn', 'fill_out', 'polish', 'polish_up', 'rhythm', 'troll', 'circular', 'round_off', 'bout', 'unit_of_ammunition', 'one_shot', 'round_out', 'labialise', 'beat', 'round_of_golf', 'labialize', 'flesh_out', 'circle', 'attack', 'stave', 'round', 'round_down', 'round_of_drinks', 'cycle', 'around', 'snipe', 'daily_round', 'rotund']",The Fairbrothers
must,"['mustiness', 'must', 'moldiness']",The Fairbrothers
good,"['expert', 'ripe', 'adept', 'skilful', 'serious', 'salutary', 'honest', 'undecomposed', 'full', 'thoroughly', 'respectable', 'commodity', 'in_effect', 'sound', 'trade_good', 'estimable', 'proficient', 'skillful', 'secure', 'dependable', 'dear', 'practiced', 'near', 'beneficial', 'right', 'in_force', 'soundly', 'unspoilt', 'good', 'goodness', 'well', 'upright', 'just', 'effective', 'unspoiled', 'honorable', 'safe']",The Fairbrothers
Swift,"['Dean_Swift', 'western_fence_lizard', 'blue-belly', 'Gustavus_Franklin_Swift', 'swift', 'Sceloporus_occidentalis', 'Swift', 'Jonathan_Swift', 'fleet']",The Fairbrothers
fool,"['chump', 'motley_fool', 'slang', 'fool_away', 'put_on', 'dupe', 'fool_around', 'soft_touch', 'fritter', 'shoot', 'sap', 'mark', 'put_one_over', 'cod', 'frivol_away', 'muggins', 'tomfool', 'gull', 'befool', 'put_one_across', 'dissipate', 'saphead', 'take_in', 'horse_around', 'arse_around', 'patsy', 'fritter_away', 'mug', 'fool', 'fall_guy', 'sucker', 'jester']",The Fairbrothers
tell,"['evidence', 'distinguish', 'William_Tell', 'assure', 'order', 'tell_apart', 'secernate', 'narrate', 'enjoin', 'Tell', 'recount', 'separate', 'say', 'tell', 'state', 'severalize', 'secern', 'recite', 'differentiate', 'severalise']",The Fairbrothers
plain-out,[],The Fairbrothers
and,[],The Fairbrothers
your,[],The Fairbrothers
walking,"['take_the_air', 'walk-to', 'walk', 'walking']",The Fairbrothers
give,"['give', 'make', 'reach', 'collapse', 'pass_on', 'fall_in', 'consecrate', 'turn_over', 'grant', 'chip_in', 'ease_up', 'sacrifice', 'cave_in', 'leave', 'pass', 'open', 'generate', 'devote', 'yield', 'contribute', 'pay', 'hold', 'move_over', 'spring', 'return', 'feed', 'establish', 'dedicate', 'afford', 'hand', 'throw', 'impart', 'commit', 'render', 'apply', 'springiness', 'founder', 'break', 'kick_in', 'present', 'give_way', 'gift', 'have']",The Fairbrothers
disappointment,"['dashing_hopes', 'disappointment', 'letdown']",The Fairbrothers
Night,"['dark', 'Night', 'nighttime', 'Nox', 'night']",The Fairbrothers
house,"['planetary_house', 'domiciliate', 'theatre', 'put_up', 'star_sign', 'home', 'theater', 'firm', 'house', 'mansion', 'sign_of_the_zodiac', 'business_firm', 'menage', 'household', 'sign', 'family']",The Fairbrothers
cook,"['wangle', 'Captain_James_Cook', 'falsify', 'prepare', 'Cook', 'fake', 'make', 'cook', 'Captain_Cook', 'James_Cook', 'fudge', 'manipulate', 'fix', 'misrepresent', 'ready']",The Fairbrothers
weakness,"['failing', 'weakness', 'helplessness', 'impuissance']",The Fairbrothers
:,[],The Fairbrothers
way,"['manner', 'way_of_life', 'elbow_room', 'room', 'direction', 'path', 'fashion', 'means', 'style', 'right_smart', 'mode', 'agency', 'way']",The Fairbrothers
Laban,"['Laban', 'Rudolph_Laban']",The Fairbrothers
tore,"['torus', 'tear', 'tore', 'pluck', 'deplume', 'charge', 'bust', 'snap', 'deplumate', 'buck', 'rupture', 'shoot_down', 'displume', 'pull', 'shoot']",The Fairbrothers
gifted,"['talented', 'endow', 'invest', 'gifted', 'endue', 'give', 'indue', 'empower', 'present', 'gift']",The Fairbrothers
stamp,"['stamp', 'mould', 'revenue_stamp', 'stereotype', 'mold', 'stump', 'impression', 'legal_tender', 'pigeonhole', 'boss', 'postage', 'seal', 'tender', 'pestle', 'stomp', 'emboss', 'postage_stamp', 'cast']",The Fairbrothers
Jonathan,['Jonathan'],The Fairbrothers
racing,"['hotfoot', 'race', 'hie', 'bucket_along', 'racing', 'rush', 'belt_along', 'step_on_it', 'run', 'hasten', 'pelt_along', 'rush_along', 'speed', 'cannonball_along']",The Fairbrothers
feeling,"['feel', 'tone', 'belief', 'look', 'palpate', 'find', 'touch', 'tactual_sensation', 'flavor', 'smell', 'feeling', 'impression', 'touch_sensation', 'opinion', 'sense', 'tactile_sensation', 'intuitive_feeling', 'finger', 'flavour', 'spirit', 'experience', 'notion']",The Fairbrothers
those,[],The Fairbrothers
Mamma,"['mammy', 'mammary_gland', 'mamma', 'mum', 'ma', 'mom', 'mummy', 'momma', 'mama', 'mommy']",The Fairbrothers
nothing,"['nil', 'nix', 'nothing', 'nada', 'cipher', 'goose_egg', 'zip', 'null', 'zilch', 'zippo', 'aught', 'naught', 'cypher', 'zero']",The Fairbrothers
kind,"['form', 'kind', 'genial', 'sort', 'variety', 'tolerant']",The Fairbrothers
touching,"['affect', 'bear_upon', 'reach', 'touch', 'concern', 'contact', 'advert', 'bear_on', 'refer', 'impact', 'tint', 'stir', 'touching', 'meet', 'extend_to', 'relate', 'poignant', 'pertain', 'rival', 'partake', 'come_to', 'tinct', 'affecting', 'equal', 'have-to_doe_with', 'allude', 'disturb', 'adjoin', 'tinge', 'match', 'touch_on']",The Fairbrothers
She,[],The Fairbrothers
hours,"['hour', '60_minutes', 'time_of_day', 'hours', 'hr', 'minute']",The Fairbrothers
June,['June'],The Fairbrothers
try,"['taste', 'stress', 'essay', 'examine', 'attempt', 'prove', 'try_on', 'try_out', 'adjudicate', 'judge', 'try', 'assay', 'effort', 'strain', 'endeavor', 'test', 'endeavour', 'hear', 'sample', 'render', 'seek']",The Fairbrothers
More,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']",The Fairbrothers
coming,"['come_up', 'total', 'get', 'approaching', 'climax', 'do', 'arrive', 'sexual_climax', 'approach', 'orgasm', 'hail', 'come_in', 'coming', 'issue_forth', 'make_out', 'upcoming', 'advent', 'follow', 'occur', 'add_up', 'get_along', 'amount', 'forthcoming', 'descend', 'fall', 'derive', 'number', 'come', 'fare']",The Fairbrothers
afterwards,"['later_on', 'subsequently', 'afterward', 'after', 'later', 'afterwards']",The Fairbrothers
write,"['publish', 'spell', 'save', 'pen', 'drop_a_line', 'indite', 'write', 'compose']",The Fairbrothers
Sis,"['te', 'SI_unit', 'sister', 'atomic_number_14', 'Systeme_International', 'Si', 'silicon', 'SI', 'International_System_of_Units', 'International_System', 'ti', ""Systeme_International_d'Unites"", 'si', 'SI_system', 'sis']",The Fairbrothers
his,[],The Fairbrothers
damn,"['blasted', 'all-fired', 'shucks', ""tinker's_damn"", 'blame', 'darn', 'darned', 'bloody', 'red_cent', 'hoot', 'goddamn', 'infernal', 'maledict', 'anathemize', 'blamed', 'curse', 'damn', 'goddamned', 'deuced', 'goddam', 'damned', 'shit', 'anathemise', 'bedamn', 'blessed', ""tinker's_dam"", 'beshrew', 'imprecate']",The Fairbrothers
nip,"['piquantness', 'pinch', 'piquance', 'nip_off', 'twinge', 'flavor', 'zest', 'smack', 'twitch', 'Jap', 'chilliness', 'squeeze', 'nip', 'piquancy', 'sapidity', 'coolness', 'snip', 'Nip', 'shot', 'tang', 'flavour', 'savour', 'tanginess', 'relish', 'snip_off', 'tweet', 'clip', 'savor']",The Fairbrothers
What,[],The Fairbrothers
C'un,[],The Fairbrothers
Tolley,[],The Fairbrothers
babies,"['pamper', 'sister', 'mollycoddle', 'infant', 'babe', 'cosset', 'cocker', 'spoil', 'baby', 'indulge', 'featherbed', 'child', 'coddle']",The Fairbrothers
joke,"['laugh', 'prank', 'jest', 'jape', 'jocularity', 'put-on', 'joke', 'antic', 'caper', 'trick', 'gag']",The Fairbrothers
dear,"['pricy', 'darling', 'earnest', 'good', 'dearest', 'heartfelt', 'dearly', 'honey', 'beloved', 'love', 'high-priced', 'pricey', 'devout', 'dear', 'lamb', 'near', 'affectionately', 'costly']",The Fairbrothers
from,[],The Fairbrothers
hear,"['get_a_line', 'see', 'get_word', 'take_heed', 'learn', 'get_wind', 'pick_up', 'listen', 'try', 'discover', 'hear', 'find_out']",The Fairbrothers
he'd,[],The Fairbrothers
past,"['yesteryear', 'past_times', 'preceding', 'retiring', 'past_tense', 'past', 'by']",The Fairbrothers
best,"['expert', 'ripe', 'adept', 'skilful', 'serious', 'easily', 'comfortably', 'salutary', 'honest', 'undecomposed', 'full', 'respectable', 'Charles_Herbert_Best', 'in_effect', 'sound', 'outdo', 'better', 'topper', 'intimately', 'estimable', 'proficient', 'C._H._Best', 'skillful', 'outflank', 'trump', 'secure', 'dependable', 'dear', 'practiced', 'near', 'beneficial', 'best', 'right', 'in_force', 'unspoilt', 'good', 'advantageously', 'well', 'upright', 'just', 'scoop', 'effective', 'unspoiled', 'substantially', 'considerably', 'honorable', 'safe', 'Best']",The Fairbrothers
callers,"['company', 'caller', 'telephoner', 'phoner', 'caller-out', 'caller-up']",The Fairbrothers
predictions,"['anticipation', 'prevision', 'foretelling', 'forecasting', 'prognostication', 'prediction']",The Fairbrothers
expensive,['expensive'],The Fairbrothers
country,"['land', 'country', 'nation', 'res_publica', 'rural_area', 'area', 'commonwealth', 'state', 'body_politic']",The Fairbrothers
Human,"['man', 'human', 'homo', 'human_being']",The Fairbrothers
Howdy,"['hi', 'hullo', 'howdy', 'hello', 'how-do-you-do']",The Fairbrothers
out,"['come_out', ""KO'd"", 'prohibited', 'out', 'proscribed', 'forbidden', 'knocked_out', 'extinct', 'away', 'kayoed', 'come_out_of_the_closet', 'tabu', 'stunned', 'taboo', 'verboten']",The Fairbrothers
