w,vector_semantico
language,"['spoken_language', 'language', 'oral_communication', 'voice_communication', 'linguistic_process', 'speech', 'spoken_communication', 'words', 'terminology', 'speech_communication', 'nomenclature', 'lyric', 'linguistic_communication']",Newark Evening News
made,"['take_a_shit', 'arrive_at', 'lay_down', 'make', 'make_believe', 'draw', 'take_in', 'take_a_leak', 'wee', 'clear', 'realise', 'cause', 'hit', 'micturate', 'urinate', 'pee', 'earn', 'constitute', 'construct', 'cook', 'stool', 'piddle', 'have', 'pull_in', 'build', 'spend_a_penny', 'ready', 'get_to', 'do', 'make_water', 'progress_to', 'relieve_oneself', 'wee-wee', 'work', 'get', 'form', 'throw', 'make_up', 'induce', 'name', 'attain', 'score', 'puddle', 'create', 'reach', 'defecate', 'fix', 'stimulate', 'bring_in', 'pretend', 'take', 'pass_water', 'produce', 'gain', 'establish', 'realize', 'take_a_crap', 'made', 'give', 'piss', 'prepare', 'hold', 'seduce', 'crap', 'pee-pee', 'ca-ca', 'nominate', 'shit']",Newark Evening News
suspicious,"['leery', 'suspect', 'wary', 'funny', 'fishy', 'shady', 'suspicious', 'mistrustful', 'untrusting']",Newark Evening News
nest,"['cuddle', 'nuzzle', 'snuggle', 'nest', 'draw_close', 'nestle']",Newark Evening News
supports,"['supporting', 'sustenance', 'sustain', 'digest', 'financial_backing', 'endorse', 'plunk_for', 'patronage', 'affirm', 'endure', 'suffer', 'plump_for', 'stick_out', 'backing', 'defend', 'hold_up', 'corroborate', 'musical_accompaniment', 'bear_out', 'indorse', 'support', 'back_up', 'subscribe', 'funding', 'back', 'accompaniment', 'underpin', 'reenforcement', 'stomach', 'backup', 'livelihood', 'patronise', 'bear', 'tolerate', 'abide', 'financial_support', 'put_up', 'substantiate', 'fend_for', 'brook', 'patronize', 'keep', 'keep_going', 'bread_and_butter', 'confirm', 'stand', 'reinforcement', 'documentation', 'hold', 'living']",Newark Evening News
Well,"['advantageously', 'swell', 'substantially', 'fountainhead', 'wellspring', 'well', 'easily', 'comfortably', 'intimately', 'considerably', 'good']",Newark Evening News
Within,"['within', 'inside']",Newark Evening News
claim,"['claim', 'exact', 'title', 'lay_claim', 'take', 'call', 'arrogate']",Newark Evening News
leaders,"['leaders', 'leadership', 'leader', 'drawing_card', 'loss_leader']",Newark Evening News
toward,[],Newark Evening News
life,"['lifetime', 'life-time', 'spirit', 'aliveness', 'life', 'lifespan', 'biography', 'life_story', 'life_sentence', 'animation', 'life_history', 'liveliness', 'sprightliness', 'living']",Newark Evening News
condition,"['stipulate', 'shape', 'condition', 'experimental_condition', 'consideration', 'discipline', 'specify', 'train', 'qualify', 'check', 'precondition', 'term', 'circumstance', 'status', 'stipulation']",Newark Evening News
sale,"['sales_agreement', 'cut-rate_sale', 'sale', 'sales_event']",Newark Evening News
war,"['war', 'state_of_war', 'warfare']",Newark Evening News
concedes,"['yield', 'grant', 'concede', 'profess', 'confess', 'cede']",Newark Evening News
October,"['Oct', 'October']",Newark Evening News
to,[],Newark Evening News
in,"['atomic_number_49', 'indium', 'inwards', 'inch', 'IN', 'in', 'In', 'inward', 'Indiana', 'Hoosier_State']",Newark Evening News
down,"['pour_down', 'down_pat', 'bolt_down', 'shoot_down', 'dispirited', 'down', 'go_through', 'kill', 'low', 'drink_down', 'pull_down', 'low-spirited', 'pile', 'downwards', 'Down', 'devour', 'consume', 'depressed', 'belt_down', 'pop', 'fine-tune', 'refine', 'polish', 'down_in_the_mouth', 'cut_down', 'downward', 'downwardly', 'blue', 'knock_down', 'gloomy', 'John_L._H._Down', 'downcast', 'down_feather', 'push_down', 'land', 'toss_off', 'mastered', 'downhearted', 'grim']",Newark Evening News
losing,"['recede', 'turn_a_loss', 'lose', 'fall_behind', 'suffer', 'mislay', 'fall_back', 'misplace', 'drop_off', 'miss']",Newark Evening News
warns,"['discourage', 'admonish', 'monish', 'warn']",Newark Evening News
dictatorship,"['one-man_rule', 'totalitarianism', 'authoritarianism', 'Caesarism', 'despotism', 'shogunate', 'dictatorship', 'tyranny', 'monocracy', 'absolutism', 'Stalinism']",Newark Evening News
countries,"['commonwealth', 'country', 'rural_area', 'body_politic', 'land', 'state', 'nation', 'res_publica', 'area']",Newark Evening News
surpluses,"['surplus', 'surplusage', 'nimiety', 'excess']",Newark Evening News
achieves,"['attain', 'achieve', 'reach', 'accomplish']",Newark Evening News
fearful,"['dreaded', 'frightening', 'timorous', 'trepid', 'fearsome', 'direful', 'terrible', 'dire', 'awful', 'horrific', 'fearful', 'frightful', 'dreadful', 'cowardly', 'horrendous', 'dread']",Newark Evening News
shouldn't,[],Newark Evening News
Juan,[],Newark Evening News
United,"['unify', 'combine', 'united', 'connect', 'link', 'link_up', 'merge', 'joined', 'unite', 'join']",Newark Evening News
Whether,[],Newark Evening News
estate,"['estate_of_the_realm', 'estate', 'demesne', 'acres', 'landed_estate', 'land', 'the_three_estates']",Newark Evening News
around,"['around', 'about', 'approximately', 'roughly', 'close_to', 'or_so', 'more_or_less', 'some', 'round', 'just_about']",Newark Evening News
conserving,"['economise', 'keep_up', 'preserve', 'economize', 'maintain', 'conserve', 'husband']",Newark Evening News
becomes,"['get', 'suit', 'go', 'turn', 'become']",Newark Evening News
months,"['calendar_month', 'month']",Newark Evening News
finally,"['in_the_end', 'lastly', 'in_conclusion', 'finally', 'at_long_last', 'at_last', 'ultimately', 'last', 'eventually']",Newark Evening News
November,"['Nov', 'November']",Newark Evening News
improved,"['amend', 'improve', 'meliorate', 'better', 'ameliorate', 'improved']",Newark Evening News
25,"['XXV', 'xxv', '25', 'twenty-five']",Newark Evening News
parceled,['parcel'],Newark Evening News
February,"['Feb', 'February']",Newark Evening News
though,['though'],Newark Evening News
corps,"['corps', 'corporation', 'army_corps', 'corp']",Newark Evening News
complaint,"['complaint', 'ailment', 'ill', 'charge']",Newark Evening News
feuds,['feud'],Newark Evening News
greatest,"['sterling', 'large', 'big', 'enceinte', 'capital', 'not_bad', 'bully', 'bang-up', 'outstanding', 'great', 'cracking', 'nifty', 'swell', 'corking', 'keen', 'groovy', 'greatest', 'dandy', 'peachy', 'expectant', 'smashing', 'superlative', 'slap-up', 'gravid', 'heavy', 'with_child', 'majuscule', 'neat']",Newark Evening News
More,"['Thomas_More', 'more', 'to_a_greater_extent', 'Sir_Thomas_More', 'More', 'more_than']",Newark Evening News
produced,"['develop', 'get', 'grow', 'bring_about', 'produce', 'make', 'bring_out', 'give_rise', 'acquire', 'bring_forth', 'bring_on', 'farm', 'create', 'raise']",Newark Evening News
spring,"['fountain', 'rebound', 'outflow', 'take_a_hop', 'resile', 'recoil', 'jump', 'ricochet', 'natural_spring', 'bound', 'leaping', 'form', 'springiness', 'take_shape', 'reverberate', 'spring', 'saltation', 'outpouring', 'leap', 'springtime', 'give', 'bounce', 'take_form']",Newark Evening News
success,"['winner', 'succeeder', 'achiever', 'success']",Newark Evening News
Anybody,[],Newark Evening News
Castro,"['Castro', 'Fidel_Castro', 'Fidel_Castro_Ruz']",Newark Evening News
:,[],Newark Evening News
holding,"['sustain', 'view_as', 'make', 'curb', 'confine', 'keep_back', 'retention', 'have_got', 'property', 'defend', 'hold_up', 'have', 'concur', 'maintain', 'support', 'admit', 'arrest', 'concord', 'entertain', 'accommodate', 'obligate', 'bear', 'throw', 'harbour', 'nurse', 'go_for', 'bind', 'book', 'check', 'contain', 'carry', 'obtain', 'prevail', 'defy', 'moderate', 'take_hold', 'belongings', 'halt', 'declare', 'keeping', 'take', 'holding', 'restrain', 'keep', 'hold_back', 'retain', 'oblige', 'apply', 'harbor', 'control', 'give', 'adjudge', 'hold_in', 'deem', 'take_for', 'hold', 'guard', 'withstand', 'agree', 'reserve']",Newark Evening News
over-produce,[],Newark Evening News
any,"['whatever', 'any', 'whatsoever']",Newark Evening News
them,[],Newark Evening News
comes,"['number', 'seed', 'total', 'occur', 'get_along', 'ejaculate', 'fare', 'make_out', 'seminal_fluid', 'hail', 'do', 'come_in', 'amount', 'cum', 'get', 'come_up', 'fall', 'derive', 'arrive', 'add_up', 'semen', 'descend', 'come', 'issue_forth', 'follow']",Newark Evening News
``,[],Newark Evening News
squabbling,"['bicker', 'squabble', 'quibble', 'niggle', 'pettifog', 'brabble']",Newark Evening News
help,"['assistance', 'serve', 'assistant', 'aid', 'avail', 'help_oneself', 'helper', 'service', 'facilitate', 'supporter', 'help', 'assist']",Newark Evening News
Washington,"['WA', 'Capital', 'Evergreen_State', 'American_capital', 'capital_of_the_United_States', 'George_Washington', 'Booker_T._Washington', 'President_Washington', 'Booker_Taliaferro_Washington', 'Washington', 'Washington_D.C.']",Newark Evening News
rid,"['disembarrass', 'rid', 'free']",Newark Evening News
guessing,"['opine', 'imagine', 'venture', 'dead_reckoning', 'approximate', 'judge', 'estimate', 'hazard', 'guesswork', 'reckon', 'infer', 'think', 'gauge', 'pretend', 'suppose', 'shot', 'guess', 'guessing']",Newark Evening News
'',[],Newark Evening News
Kennedy's,[],Newark Evening News
held,"['held', 'sustain', 'view_as', 'make', 'curb', 'confine', 'keep_back', 'have_got', 'defend', 'hold_up', 'have', 'concur', 'maintain', 'support', 'admit', 'arrest', 'concord', 'entertain', 'accommodate', 'obligate', 'bear', 'throw', 'harbour', 'nurse', 'go_for', 'bind', 'book', 'check', 'contain', 'carry', 'obtain', 'prevail', 'defy', 'moderate', 'take_hold', 'halt', 'declare', 'take', 'agree', 'restrain', 'adjudge', 'keep', 'hold_back', 'retain', 'oblige', 'apply', 'harbor', 'control', 'give', 'hold_in', 'deem', 'take_for', 'hold', 'guard', 'withstand', 'reserve']",Newark Evening News
shouting,"['shout_out', 'shouting', 'clapperclaw', 'cry', 'shout', 'yell', 'outcry', 'cry_out', 'exclaim', 'abuse', 'squall', 'blackguard', 'call', 'yelling', 'hollo', 'holler', 'cheering', 'call_out', 'scream']",Newark Evening News
conjecture,"['theorise', 'surmise', 'supposition', 'conjecture', 'hypothesis', 'theorize', 'hypothesise', 'hypothesize', 'hypothecate', 'surmisal', 'suppose', 'guess', 'speculate', 'speculation']",Newark Evening News
slump,"['sink', 'falling_off', 'slump', 'falloff', 'decline', 'slide_down', 'slouch', 'economic_crisis', 'fall_off', 'drop-off', 'correct', 'depression', 'slack']",Newark Evening News
big,"['large', 'bighearted', 'self-aggrandising', 'openhanded', 'giving', 'big', 'cock-a-hoop', 'full-grown', 'enceinte', 'magnanimous', 'adult', 'liberal', 'crowing', 'swelled', 'braggy', 'bountiful', 'braggart', 'boastfully', 'great', 'self-aggrandizing', 'prominent', 'bragging', 'fully_grown', 'grownup', 'boastful', 'vauntingly', 'bounteous', 'expectant', 'handsome', 'heavy', 'gravid', 'vainglorious', 'with_child', 'bad', 'freehanded', 'grown']",Newark Evening News
accused,"['accused', 'incriminate', 'accuse', 'criminate', 'charge', 'impeach']",Newark Evening News
Southeast,"[""sou'-east"", 'southeasterly', 'southeastern', 'southeastward', 'Southeast', 'southeast', 'south-east', 'SE', 'southeastern_United_States']",Newark Evening News
report,"['describe', 'news_report', 'study', 'write_up', 'composition', 'paper', 'story', 'theme', 'written_report', 'report_card', 'cover', 'report', 'account', 'reputation']",Newark Evening News
pickup,"['cartridge', 'pick-me-up', 'pickup_truck', 'pickup_arm', 'pickup', 'tone_arm', 'getaway']",Newark Evening News
crowds,"['bunch', 'push', 'herd', 'crowd', 'gang', 'crowd_together', 'crew']",Newark Evening News
every,['every'],Newark Evening News
Newark,['Newark'],Newark Evening News
U.S.,"['U.S.', 'US', 'US_Government', 'United_States_of_America', 'the_States', 'United_States', 'U.S._government', 'America', 'U.S.A.', 'USA', 'United_States_government']",Newark Evening News
Peace,"['peacefulness', 'serenity', 'public_security', 'peace', 'repose', 'heartsease', 'peace_treaty', 'peace_of_mind', 'ataraxis', 'pacification']",Newark Evening News
pouring,"['decant', 'teem', 'pour_out', 'stream', 'pouring', 'swarm', 'pullulate', 'pelt', 'rain_buckets', 'pour', 'rain_cats_and_dogs', 'gushing']",Newark Evening News
arduous,"['gruelling', 'strenuous', 'backbreaking', 'grueling', 'punishing', 'arduous', 'toilsome', 'heavy', 'laborious', 'hard', 'operose', 'straining']",Newark Evening News
States,"['state_of_matter', 'Department_of_State', 'commonwealth', 'United_States_Department_of_State', 'submit', 'province', 'posit', 'body_politic', 'tell', 'express', 'state', 'say', 'country', 'DoS', 'State', 'land', 'State_Department', 'nation', 'res_publica', 'put_forward']",Newark Evening News
Louisiana,"['LA', 'Louisiana', 'Pelican_State']",Newark Evening News
has,"['sustain', 'experience', 'give_birth', 'make', 'take_in', 'hour_angle', 'suffer', 'have_got', 'cause', 'accept', 'own', 'have', 'feature', 'ingest', 'consume', 'get', 'bear', 'throw', 'induce', 'let', 'stimulate', 'birth', 'possess', 'take', 'deliver', 'give', 'HA', 'hold', 'receive']",Newark Evening News
labor's,[],Newark Evening News
auto,"['motorcar', 'machine', 'car', 'auto', 'automobile']",Newark Evening News
it's,[],Newark Evening News
everything,[],Newark Evening News
was,"['constitute', 'WA', 'equal', 'Evergreen_State', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify', 'Washington']",Newark Evening News
specialist,"['specialist', 'medical_specialist', 'specializer', 'specialiser']",Newark Evening News
prevent,"['forestall', 'keep', 'preclude', 'foreclose', 'prevent', 'forbid']",Newark Evening News
anticipated,"['anticipate', 'predict', 'look_to', 'expect', 'promise', 'counter', 'foretell', 'look_for', 'forestall', 'awaited', 'forebode', 'foresee', 'prognosticate', 'call', 'foreknow', 'previse', 'hoped-for', 'anticipated']",Newark Evening News
develop,"['spring_up', 'explicate', 'evolve', 'uprise', 'build_up', 'arise', 'formulate', 'originate', 'grow', 'acquire', 'modernize', 'educate', 'develop', 'get', 'train', 'break', 'germinate', 'rise', 'modernise', 'produce', 'recrudesce', 'prepare', 'make_grow']",Newark Evening News
black-crowned,[],Newark Evening News
countless,"['infinite', 'numberless', 'innumerous', 'myriad', 'unnumberable', 'multitudinous', 'unnumerable', 'innumerable', 'unnumbered', 'uncounted', 'countless']",Newark Evening News
political,['political'],Newark Evening News
job,"['line', 'Book_of_Job', 'job', 'occupation', 'problem', 'business', 'farm_out', 'line_of_work', 'task', 'Job', 'chore', 'caper', 'speculate', 'subcontract']",Newark Evening News
years,"['years', 'yr', 'old_age', 'age', 'twelvemonth', 'class', 'days', 'eld', 'geezerhood', 'year', 'long_time']",Newark Evening News
for,[],Newark Evening News
move,"['actuate', 'relocation', 'movement', 'make_a_motion', 'motility', 'proceed', 'be_active', 'motion', 'incite', 'motivate', 'prompt', 'move', 'impress', 'strike', 'locomote', 'displace', 'run', 'propel', 'act', 'go', 'affect', 'travel']",Newark Evening News
Dr.,"['physician', 'MD', 'medico', 'Dr.', 'doctor', 'doc']",Newark Evening News
forecasting,"['estimate', 'calculate', 'figure', 'bode', 'betoken', 'count_on', 'predict', 'prediction', 'foretell', 'reckon', 'prefigure', 'foreshadow', 'foretelling', 'auspicate', 'augur', 'forecasting', 'prognostication', 'prognosticate', 'presage', 'omen', 'portend', 'forecast']",Newark Evening News
sense,"['common_sense', 'smell_out', 'sensation', 'sense', 'horse_sense', 'good_sense', 'mother_wit', 'gumption', 'signified', 'sentience', 'sentiency', 'smell', 'sensory_faculty', 'feel']",Newark Evening News
seashore,"['sea-coast', 'seacoast', 'seashore', 'coast']",Newark Evening News
OAS,"['OAS', 'Organization_of_American_States']",Newark Evening News
Force,"['ram', 'military_group', 'force', 'draw', 'coerce', 'violence', 'pressure', 'personnel', 'force_play', 'push', 'military_unit', 'squeeze', 'impel', 'force-out', 'drive', 'strength', 'forcefulness', 'military_force', 'pull', 'force_out', 'hale', 'power', 'wedge', 'storm', 'thrust', 'effect']",Newark Evening News
betting,"['reckon', 'card-playing', 'calculate', 'look', 'wager', 'depend', 'bet', 'sporting', 'betting', 'play', 'dissipated', 'count']",Newark Evening News
expecting,"['anticipate', 'expect', 'bear', 'look', 'have_a_bun_in_the_oven', 'require', 'ask', 'await', 'carry', 'gestate', 'wait']",Newark Evening News
He,"['He', 'helium', 'atomic_number_2', 'he']",Newark Evening News
been,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Newark Evening News
competent,['competent'],Newark Evening News
South,"['Confederate_States_of_America', 'Confederate_States', 'southward', 'Dixieland', 'south', 'S', 'Dixie', 'due_south', 'in_the_south', 'Confederacy', 'to_the_south', 'South']",Newark Evening News
among,[],Newark Evening News
prognosticator,"['predictor', 'forecaster', 'prognosticator', 'soothsayer']",Newark Evening News
Matter,"['weigh', 'thing', 'affair', 'subject', 'topic', 'count', 'issue', 'matter']",Newark Evening News
unknown,"['alien', 'unnamed', 'stranger', 'strange', 'obscure', 'nameless', 'unknown_region', 'unidentified', 'unsung', 'terra_incognita', 'unknown_quantity', 'unknown']",Newark Evening News
spaces,"['infinite', 'place', 'blank', 'blank_space', 'distance', 'space', 'outer_space', 'quad']",Newark Evening News
beyond,['beyond'],Newark Evening News
others,[],Newark Evening News
Corroborating,"['sustain', 'corroborate', 'affirm', 'bear_out', 'support', 'confirm', 'substantiate', 'validate', 'underpin']",Newark Evening News
merely,"['simply', 'merely', 'only', 'just', 'but']",Newark Evening News
speed,"['pep_pill', 'upper', 'amphetamine', 'cannonball_along', 'hasten', 'focal_ratio', 'hie', 'quicken', 'speed_up', 'stop_number', 'hurry', 'race', 'step_on_it', 'zip', 'hurrying', 'fastness', 'bucket_along', 'pelt_along', 'hotfoot', 'travel_rapidly', 'belt_along', 'swiftness', 'speed', 'rush_along', 'f_number', 'velocity', 'speeding', 'rush', 'accelerate']",Newark Evening News
gain,"['arrive_at', 'make', 'put_on', 'take_in', 'clear', 'hit', 'realise', 'addition', 'win', 'amplification', 'make_headway', 'earn', 'pull_ahead', 'gain_ground', 'pull_in', 'profit', 'acquire', 'benefit', 'attain', 'increase', 'derive', 'gather', 'reach', 'bring_in', 'get_ahead', 'gain', 'realize', 'advance']",Newark Evening News
public,"['public', 'populace', 'world']",Newark Evening News
heads,"['drumhead', 'headspring', 'top_dog', 'promontory', 'chief', 'channelise', 'guide', 'psyche', 'fountainhead', 'maneuver', 'school_principal', 'question', 'read/write_head', 'mind', 'head', 'head_word', 'manoeuver', 'heading', 'manoeuvre', 'head_teacher', 'steer', 'direct', 'caput', 'point', 'header', 'head_up', 'oral_sex', 'headland', 'nous', 'pass', 'principal', 'channelize', 'forefront', 'lead', 'headway', 'capitulum', 'foreland', 'straits', 'brain']",Newark Evening News
result,"['solution', 'ensue', 'lead', 'upshot', 'termination', 'outcome', 'consequence', 'answer', 'result', 'resultant_role', 'leave', 'solvent', 'event', 'effect', 'final_result', 'issue', 'resolution', 'resultant']",Newark Evening News
looked,"['expect', 'appear', 'reckon', 'wait', 'look', 'attend', 'face', 'bet', 'depend', 'see', 'await', 'calculate', 'take_care', 'count', 'seem', 'front', 'search']",Newark Evening News
strengthened,"['tone_up', 'strengthen', 'fortify', 'strengthened', 'beef_up', 'reinforced', 'tone']",Newark Evening News
blamed,"['goddamn', 'blessed', 'find_fault', 'blame', 'goddam', 'damned', 'blasted', 'deuced', 'blamed', 'infernal', 'charge', 'fault', 'goddamned', 'darned', 'damn', 'pick']",Newark Evening News
some,"['around', 'about', 'approximately', 'roughly', 'close_to', 'or_so', 'more_or_less', 'some', 'just_about']",Newark Evening News
unhappy,"['dysphoric', 'unhappy', 'distressed', 'infelicitous']",Newark Evening News
include,"['let_in', 'include', 'admit']",Newark Evening News
need,"['motivation', 'involve', 'necessitate', 'want', 'take', 'call_for', 'motive', 'postulate', 'require', 'penury', 'ask', 'pauperism', 'demand', 'pauperization', 'indigence', 'need']",Newark Evening News
disastrous,"['fateful', 'calamitous', 'fatal', 'black', 'disastrous']",Newark Evening News
and,[],Newark Evening News
basing,"['establish', 'base', 'found', 'ground', 'free-base']",Newark Evening News
Balaguer,[],Newark Evening News
believe,"['conceive', 'trust', 'believe', 'think', 'consider']",Newark Evening News
Against,[],Newark Evening News
tends,"['run', 'tend', 'be_given', 'lean', 'incline']",Newark Evening News
anybody,[],Newark Evening News
deficit,"['shortfall', 'deficit', 'shortage']",Newark Evening News
farmer,"['farmer', 'Fannie_Farmer', 'sodbuster', 'Farmer', 'husbandman', 'Fannie_Merritt_Farmer', 'James_Leonard_Farmer', 'granger']",Newark Evening News
all,"['entirely', 'all', 'whole', 'completely', 'totally', 'altogether', 'wholly']",Newark Evening News
vital,"['full_of_life', 'life-sustaining', 'vital', 'critical', 'lively']",Newark Evening News
bird,"['hoot', 'birdie', 'boo', 'razzing', 'bird', 'raspberry', 'birdwatch', 'razz', 'doll', 'chick', 'fowl', 'shuttlecock', 'Bronx_cheer', 'dame', 'hiss', 'skirt', 'shuttle', 'snort', 'wench']",Newark Evening News
Federation,"['confederacy', 'confederation', 'federation']",Newark Evening News
pro-Castro,[],Newark Evening News
heritage,"['inheritance', 'heritage']",Newark Evening News
Cambodia's,[],Newark Evening News
out,"['come_out', 'forbidden', 'taboo', 'stunned', 'tabu', 'away', 'extinct', 'kayoed', 'prohibited', 'proscribed', 'come_out_of_the_closet', 'out', 'verboten', 'knocked_out', ""KO'd""]",Newark Evening News
too,"['excessively', 'overly', 'besides', 'also', 'to_a_fault', 'likewise', 'as_well', 'too']",Newark Evening News
